LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
236,174900,앱클론,KOSDAQ,기타,50400,94.63,10042.5,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,10.6,10.6,8.1,0.0,36.7,0.0,10.5,14.9,36.7,54.1,2.62,0.0,RR2.6 + 진입적정,0,50400.0,45400.0,63500.0,95800.0,,0.44,0.48,63992,-1.98,특이사항 없음,0,-3.7,49.5,-3.84,,,,조건 미충족,CAUTION,56.0,의료용품 및 기타 의약 관련제품 제조업,9462860650.0,50.6,22.62,0,0,-3.08,4.78,-4.55,-16.97,-19.62,123.01,-25.77,-46.29,75.01,0.642,0.233,0,12.0,1,0,0.98,0.21,0,0,0,0,-1,62120.0,-21.24,0.3127,False,X,▲,51811,▼,X,X,0.38,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,9.92,5.0,2.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,의료용품 및 기타 의약 관련제품 제조업,7.800172413793104,10.187672413793104,10.0,36.7,OK,11.97549703897848,11.97549703897848,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,10.6,10.6,10.6,26.67,26.67,FRESH,0.619,,False,0.3,True,MATURE,4239.0,2.62,0.88,0.88,0.0,0.0,,v22_calibrated,,,,,,True,26.0,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
237,108320,LX세미콘,KOSPI,반도체,61800,81.97,10051.3,0.0,0.0,OVERHEAT,OVERHEAT,5,False,1,False,76.1,76.1,85.8,76.4,56.0,0.0,68.6,72.7,29.8,62.8,1.17,0.0,RR1.2 + 진입적정,0,61800.0,57100.0,67300.0,71200.0,,-0.22,0.97,56161,20.94,특이사항 없음,0,7.5,75.0,13.08,STRUCT 강점,TIMING 보조,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,반도체 제조업,8197485600.0,80.8,37.71,0,0,2.15,9.38,17.71,21.89,12.36,9.38,13.09,-14.31,-38.62,0.078,0.078,1,8.7,1,0,1.06,0.71,0,0,0,1,1,57380.0,10.04,0.0836,False,O,▲,62756,▲,X,X,-1.49,250,0,1,1,1,72900.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,7.61,5.0,1.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,반도체 제조업,12.039310344827586,41.804482758620686,1.0,56.0,OK,52.702459114792546,52.702459114792546,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,76.1,76.1,76.1,26.67,26.67,FRESH,0.642,,False,0.529,False,MATURE,4239.0,1.17,0.915,0.915,0.0,0.0,0.0,v22_calibrated,,,,,,True,8.9,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
238,254490,미래반도체,KOSDAQ,기타,21150,63.0,3053.6,0.0,0.0,OVERHEAT,OVERHEAT,5,False,1,False,70.7,70.7,95.5,57.8,47.0,0.0,58.4,66.8,48.5,39.4,1.01,0.0,RR1.0 + 진입적정,0,21150.0,18830.0,23500.0,25350.0,,1.71,0.89,19729,4.98,특이사항 없음,0,13.35,78.7,14.87,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,기타 전문 도매업,6299994600.0,80.7,40.35,0,0,-3.2,10.16,14.26,21.48,21.76,21.41,12.68,-4.91,-26.59,0.129,0.129,1,11.3,1,0,4.61,0.69,0,0,0,1,1,18316.0,7.2,0.2696,False,O,▲,21093,▲,O,X,-2.52,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,10.97,6.0,1.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,,0,0.0,기타 전문 도매업,7.800172413793104,10.187672413793104,10.0,47.0,OK,59.32498920361692,59.32498920361692,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,70.7,70.7,70.7,26.67,26.67,FRESH,0.619,,False,0.486,False,MATURE,4239.0,1.013,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,11.1,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
239,051600,한전KPS,KOSPI,기타,63400,90.42,28530.0,0.0,0.0,OVERHEAT,OVERHEAT,5,False,1,False,66.8,66.8,99.3,42.2,50.8,0.0,52.7,64.1,57.1,28.6,1.56,0.0,RR1.6 + 진입적정,0,63400.0,59800.0,69000.0,74200.0,,0.61,0.78,60018,9.69,특이사항 없음,0,7.85,81.7,6.52,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,전기 및 통신 공사업,9041899450.0,77.3,18.96,0,0,-0.78,4.45,7.46,8.38,8.38,25.05,-0.42,-18.29,-22.95,0.03,0.03,1,6.0,1,1,1.46,0.84,0,0,0,1,1,59220.0,5.63,0.0484,False,O,▲,63941,▲,X,X,-1.72,250,0,1,1,1,80700.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,5.68,5.0,1.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_60D,60,FIBO_1.272,40,FIBO_1.618,25,0.0,전기 및 통신 공사업,7.800172413793104,10.187672413793104,10.0,50.8,OK,39.090006027064156,39.090006027064156,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,66.8,66.8,66.8,26.67,26.67,FRESH,0.619,,False,0.454,False,MATURE,4239.0,1.556,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,8.8,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
240,102120,어보브반도체,KOSDAQ,반도체,13850,96.04,2462.6,0.0,0.0,OVERHEAT,OVERHEAT,5,False,1,False,67.8,67.8,96.6,56.4,32.8,0.0,52.6,61.9,63.8,20.2,1.3,0.0,RR1.3 + 진입적정,0,13850.0,12350.0,15800.0,16760.0,,1.04,0.73,12944,3.38,특이사항 없음,0,16.89,76.3,13.2,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,반도체 제조업,9604136490.0,74.0,46.38,0,0,0.73,6.21,13.25,25.91,7.53,8.71,17.11,-19.14,-39.29,0.022,0.022,1,12.0,1,0,2.33,0.65,0,0,0,1,1,12257.0,7.0,-0.0925,False,O,▲,14459,▲,X,X,-0.22,250,0,1,1,1,17400.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,10.83,6.0,1.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,반도체 제조업,12.039310344827586,41.804482758620686,1.0,32.8,OK,44.3846109005613,44.3846109005613,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,67.8,67.8,67.8,26.67,26.67,FRESH,0.619,,False,0.462,False,MATURE,4239.0,1.3,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,14.1,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
241,086790,하나금융지주,KOSPI,금융,127100,1332.24,348721.4,0.0,0.0,OVERHEAT,OVERHEAT,5,False,1,False,67.4,67.4,96.0,67.9,9.3,0.0,49.3,57.7,86.7,0.0,1.54,0.0,RR1.5 + 진입적정,0,127100.0,118700.0,140000.0,142900.0,,0.58,1.33,116722,38.42,특이사항 없음,0,8.34,76.9,6.24,STRUCT 강점,TIMING 보조,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,기타 금융업,133224140600.0,85.3,17.35,0,0,0.08,6.36,4.95,12.68,22.68,48.48,3.88,-3.99,0.48,0.073,0.073,1,6.0,1,0,1.11,0.89,34444,3178,37622,1,1,116300.0,8.89,0.0335,False,O,▲,125139,▲,O,X,0.08,250,0,1,1,1,154600.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,6.61,4.0,1.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,ATR_3.5x,45,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 금융업,7.680487804878048,14.592926829268292,9.0,9.3,OK,70.0,70.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,67.4,67.4,67.4,26.67,26.67,FRESH,0.619,,False,0.459,False,MATURE,4239.0,1.536,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,10.1,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
242,051915,LG화학우,KOSPI,기타,194000,102.97,14916.3,0.0,0.0,OVERHEAT,OVERHEAT,5,False,1,False,59.7,59.7,82.0,60.1,14.5,0.0,45.9,52.2,67.5,15.6,1.65,0.0,RR1.6 + 진입적정,0,194000.0,180700.0,216000.0,234000.0,,0.87,1.39,165498,25.72,특이사항 없음,0,13.22,77.1,12.62,STRUCT 강점,TIMING 보조,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,기타,10297062600.0,67.5,30.53,0,0,2.65,3.58,13.92,26.38,11.75,0.0,17.58,-14.92,-48.0,0.184,0.184,1,6.4,1,0,0.87,0.98,0,0,0,1,1,171950.0,17.22,-0.103,False,O,▲,190838,▲,O,X,0.53,250,0,1,-1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,6.86,5.0,1.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,ATR_3.5x,45,RR_LEGACY,35,,0,0.0,기타,7.800172413793104,10.187672413793104,10.0,14.5,OK,67.0,67.0,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,59.7,59.7,59.7,26.67,26.67,FRESH,0.619,,False,0.398,True,MATURE,4239.0,1.654,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,11.3,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
243,001040,CJ,KOSPI,금융,227500,251.4,66377.7,0.0,0.0,OVERHEAT,OVERHEAT,5,False,1,False,62.5,62.5,90.0,60.9,10.5,0.0,45.7,53.8,79.5,0.6,1.63,0.0,RR1.6 + 진입적정,0,227500.0,208500.0,258500.0,294000.0,,1.26,1.0,203831,20.53,특이사항 없음,0,12.64,75.3,10.52,STRUCT 강점,TIMING 보조,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,기타 금융업,25139664000.0,65.6,24.38,0,0,2.48,8.59,10.98,13.18,11.25,30.97,4.38,-15.42,-17.03,0.015,0.015,1,7.7,1,0,1.06,0.93,0,0,0,1,1,200450.0,11.61,0.044,False,O,▲,222180,▲,O,X,0.45,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.35,4.0,1.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,ATR_3.5x,45,RR_LEGACY,35,,0,0.0,기타 금융업,7.680487804878048,14.592926829268292,9.0,10.5,OK,58.957856995873286,58.957856995873286,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,62.5,62.5,62.5,26.67,26.67,FRESH,0.619,,False,0.42,True,MATURE,4239.0,1.632,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,13.6,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
244,139480,이마트,KOSPI,유통·소비재,108100,236.43,29831.1,0.0,0.0,OVERHEAT,OVERHEAT,5,False,1,False,62.1,62.1,93.0,56.5,11.7,0.0,45.0,53.7,81.3,0.0,4.04,0.0,RR4.0 + 진입적정,0,108100.0,101100.0,136400.0,143300.0,,0.95,1.2,106476,31.75,특이사항 없음,0,9.91,80.1,9.42,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,종합 소매업,23642576000.0,80.8,24.44,0,0,1.22,5.46,10.64,11.44,20.51,50.56,2.64,-6.16,2.56,0.122,0.122,1,6.0,1,0,1.04,0.96,0,0,0,1,1,97970.0,1.53,0.0079,False,O,▲,107491,▲,O,X,0.28,250,0,1,1,1,,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,6.48,5.0,4.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_60D,60,RR_LEGACY,35,,0,0.0,종합 소매업,8.196428571428571,7.399285714285713,11.0,11.7,OK,61.5290353927781,61.5290353927781,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,62.1,62.1,62.1,26.67,26.67,FRESH,0.619,,False,0.417,True,MATURE,4239.0,4.043,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,26.2,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
245,204320,HL만도,KOSPI,자동차·모빌리티,57900,208.89,27188.2,0.0,0.0,OVERHEAT,OVERHEAT,5,False,1,False,61.6,61.6,98.8,49.4,11.7,0.0,43.8,53.3,87.1,0.0,1.61,0.0,RR1.6 + 진입적정,0,57900.0,53500.0,65000.0,75800.0,,-0.24,1.23,56894,-9.82,특이사항 없음,0,10.38,76.5,10.92,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,자동차 신품 부품 제조업,20889136350.0,72.2,23.6,0,0,0.52,6.24,9.87,13.53,-11.87,51.77,4.73,-38.54,3.77,0.538,0.291,0,7.0,1,0,1.71,0.89,0,0,0,1,1,51520.0,1.77,0.1072,False,O,▲,56269,▲,O,X,2.78,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,7.6,5.0,1.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_60D,60,SWING_120D,45,,0,0.0,자동차 신품 부품 제조업,4.498421052631579,2.8815789473684212,13.0,11.7,OK,76.0,76.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,61.6,61.6,61.6,26.67,26.67,FRESH,0.619,,False,0.413,True,MATURE,4239.0,1.614,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,12.3,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
246,047050,포스코인터내셔널,KOSPI,기타,84900,560.7,149358.4,0.0,0.0,OVERHEAT,OVERHEAT,5,False,1,False,52.3,52.3,68.9,54.6,14.6,0.0,42.3,46.0,54.3,32.1,2.74,0.0,RR2.7 + 진입적정,0,84900.0,77600.0,104900.0,110500.0,,1.29,0.75,74385,13.48,특이사항 없음,0,1.26,79.6,8.92,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,상품 중개업,56069729450.0,62.6,21.82,0,0,-0.12,5.33,16.78,12.15,35.84,53.53,3.35,9.17,5.53,0.0,0.0,1,6.9,0,0,1.27,0.86,0,0,0,1,1,75530.0,14.14,0.1748,False,O,▲,82270,▲,O,X,0.59,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.6,4.0,2.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,FIBO_1.618,25,RR_LEGACY,35,,0,0.0,상품 중개업,7.800172413793104,10.187672413793104,10.0,14.6,OK,52.712255716268544,52.712255716268544,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,52.3,52.3,52.3,26.67,26.67,FRESH,0.619,,False,0.338,True,MATURE,4239.0,2.74,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,23.6,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
247,021240,코웨이,KOSPI,서비스 기타,87400,247.45,61850.7,0.0,0.0,OVERHEAT,OVERHEAT,5,False,1,False,53.2,53.2,79.7,40.1,26.6,0.0,42.2,48.8,53.1,33.6,1.68,0.0,RR1.7 + 진입적정,0,87400.0,80200.0,99500.0,112600.0,,-0.25,0.82,81205,5.8,특이사항 없음,0,10.7,79.8,9.09,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,그외 기타 개인 서비스업,24745213650.0,54.6,24.06,0,0,2.22,8.17,6.46,21.73,7.11,-2.78,12.93,-19.56,-50.78,0.134,0.134,1,7.9,1,0,0.9,0.89,0,0,0,1,1,77450.0,7.63,0.0699,False,O,▲,85650,▲,O,X,2.46,250,0,1,-1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.24,4.0,1.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,ATR_3.5x,45,RR_LEGACY,35,,0,0.0,그외 기타 개인 서비스업,6.783928571428572,4.263571428571428,12.0,26.6,OK,43.5955263397415,43.5955263397415,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,53.2,53.2,53.2,26.67,26.67,FRESH,0.619,,False,0.346,True,MATURE,4239.0,1.681,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,13.8,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
248,114190,강원에너지,KOSDAQ,IT/전기전자,16160,57.08,4221.5,0.0,0.0,OVERHEAT,OVERHEAT,5,False,1,False,58.3,58.3,97.7,16.2,63.8,0.0,42.0,59.2,81.5,0.0,1.59,0.0,RR1.6 + 진입적정,0,16160.0,14560.0,18710.0,20250.0,,-0.5,0.91,14936,-10.64,특이사항 없음,0,7.28,75.1,11.07,STRUCT 강점,AI 보조,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,기타 전기장비 제조업,5708218405.0,80.6,26.48,0,0,0.81,2.08,15.76,9.93,-9.97,3.66,1.13,-36.64,-44.34,0.597,0.237,0,9.0,0,0,4.13,0.92,0,0,0,1,1,13788.0,8.19,-0.0365,False,O,▼,15975,▲,O,X,-0.75,250,0,-1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,9.9,6.0,1.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,ATR_3.5x,45,SWING_120D,45,,0,0.0,기타 전기장비 제조업,2.853258426966292,18.027078651685393,8.0,63.8,OK,46.119052911222155,46.119052911222155,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,58.3,58.3,58.3,26.67,26.67,FRESH,0.619,,False,0.386,True,MATURE,4239.0,1.594,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,15.8,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
249,036460,한국가스공사,KOSPI,기타,39200,126.65,36186.7,0.0,0.0,OVERHEAT,OVERHEAT,5,False,1,False,51.2,51.2,72.2,49.4,12.9,0.0,40.1,44.8,59.3,25.9,3.61,0.0,RR3.6 + 진입적정,0,39200.0,37400.0,45700.0,48000.0,,1.04,1.38,39043,-4.5,특이사항 없음,0,5.41,76.2,7.05,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,연료용 가스 제조 및 배관공급업,12664948475.0,78.4,14.79,0,0,0.38,6.23,8.29,9.5,-4.04,-7.11,0.7,-30.71,-55.11,0.546,0.346,0,6.0,1,1,1.25,0.91,0,0,0,1,1,36725.0,0.4,0.074,False,O,▼,38453,▲,O,X,1.66,250,0,-1,-1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,4.59,5.0,3.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_60D,60,RR_LEGACY,35,,0,0.0,연료용 가스 제조 및 배관공급업,7.800172413793104,10.187672413793104,10.0,12.9,OK,76.0,76.0,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,51.2,51.2,51.2,26.67,26.67,FRESH,0.619,,False,0.33,True,MATURE,4239.0,3.611,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,16.6,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
250,139130,iM금융지주,KOSPI,금융,19000,115.63,30518.7,0.0,0.0,OVERHEAT,OVERHEAT,5,False,1,False,55.1,55.1,100.0,28.9,17.5,0.0,37.9,48.8,82.5,0.0,1.0,0.0,RR1.0 + 진입적정,0,19000.0,17800.0,20200.0,22000.0,,-0.19,0.84,17985,33.07,특이사항 없음,0,11.27,81.2,4.59,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,기타 금융업,11562886180.0,76.7,22.17,0,0,-1.45,0.37,4.05,10.59,24.59,42.32,1.79,-2.08,-5.68,0.124,0.095,1,7.4,1,0,1.53,0.83,0,0,0,1,1,17297.0,5.64,-0.1372,True,O,▲,19475,▼,X,X,0.05,250,0,1,1,1,23900.0,split,50.0,SWING+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,6.32,5.0,1.0,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,BB_UPPER,75,SWING_60D,60,FIBO_1.272,40,0.0,기타 금융업,7.680487804878048,14.592926829268292,9.0,17.5,OK,36.74819957657862,36.74819957657862,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,55.1,55.1,55.1,26.67,26.67,FRESH,0.619,,False,0.361,True,MATURE,4239.0,1.0,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,6.3,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
