종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),상태,ROUTE,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,ML_SCORE,EBS,TOTAL_SCORE,LDY_SCORE,RANK_SCORE,NEWS_SCORE,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,REGIME,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,업종,MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_60d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,개인순매수,메이저순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,TRIGGER_SCORE,RAW_TRIGGER_SCORE,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
007340,DN오토모티브,KOSPI,2차전지,32800,139.56,0.0,OVERHEAT,OVERHEAT,False,False,False,65.3,60.8,83.2,61.1,61.099998474121094,6,65.3,65.3,65.3,0.0,27900,24900,33900,37290.0,,2.2,1.96,30646,36.55,,,0,1.92,81.1,23.48,38.98,38.98,25.22,5.84,-35.76,일차전지 및 이차전지 제조업,79.0,36.42,0,0,2.5,24.48,30.42,45.13,0.028,0.028,1,10.1,1,0,1.34,0.9,1,1,27160.0,7.03,0.3481,False,O,▲,29642,▲,O,X,0.0,0.0,0.0,0.0,일차전지 및 이차전지 제조업,4.92,8.522,11.0,79.5,79.5,31,20260213,20260213,39.29,25.88,45.13,5.84
003090,대웅,KOSPI,바이오·의약품,26950,91.09,0.0,WAIT,WAIT,False,False,True,75.0,79.3,81.9,55.2,55.20000076293945,6,75.0,75.0,75.0,0.0,26950,24700,31450,34595.0,,2.43,2.45,25824,7.76,,,0,7.73,67.1,12.36,24.77,22.78,11.01,-27.0,-51.96,의약품 제조업,77.1,24.96,0,0,5.27,13.71,12.29,12.29,0.0,0.0,1,9.2,1,0,1.04,0.91,1,1,22265.0,4.36,0.004,False,O,▲,25929,▲,O,X,0.0,0.0,0.0,0.0,의약품 제조업,9.338181818181818,4.097727272727273,12.0,55.7147492739273,55.7147492739273,32,20260213,20260213,39.29,25.88,12.29,-27.0
139480,이마트,KOSPI,유통·소비재,111300,854.09,0.0,WAIT,WAIT,False,False,True,74.4,73.7,81.4,69.7,69.69999694824219,8,74.4,74.4,74.4,0.0,101400,87200,129700,142670.0,,-0.37,1.23,119770,44.47,,,0,7.06,68.5,15.29,33.29,45.68,19.53,0.01,-29.06,종합 소매업,79.0,55.17,0,0,-5.36,8.9,22.31,39.3,0.031,0.031,1,12.0,1,0,1.27,0.54,1,1,97020.0,-7.07,0.1588,False,O,▲,117929,▲,X,X,0.0,0.0,0.0,0.0,종합 소매업,6.287826086956522,39.44130434782608,1.0,60.0,60.0,33,20260213,20260213,39.29,25.88,39.3,0.01
057050,현대홈쇼핑,KOSPI,유통·소비재,79300,72.7,0.0,OVERHEAT,OVERHEAT,False,False,False,75.7,79.4,81.0,59.4,59.400001525878906,6,75.7,75.7,75.7,0.0,62800,57300,73700,81070.0,,1.81,2.19,72100,41.85,,,0,7.27,92.8,32.68,50.47,49.62,36.71,6.48,-25.12,무점포 소매업,95.9,53.07,0,0,2.32,35.56,36.72,45.77,0.0,0.0,1,8.4,1,0,1.58,0.98,1,1,65080.0,9.98,0.6425,False,O,▲,69792,▲,O,X,0.0,0.0,0.0,0.0,무점포 소매업,6.287826086956522,39.44130434782608,1.0,76.5,76.5,34,20260213,20260213,39.29,25.88,45.77,6.48
001510,SK증권,KOSPI,서비스 기타,1215,3461.67,0.0,OVERHEAT,OVERHEAT,False,False,False,81.6,85.0,80.4,72.4,72.4000015258789,6,81.6,81.6,81.6,0.0,886,710,1236,1359.6000000000001,,3.51,5.77,1082,27.04,,,0,28.33,74.7,43.99,77.89,91.64,64.13,42.6,16.9,금융 지원 서비스업,90.6,65.68,0,0,29.95,41.77,28.16,81.89,0.0,0.0,1,12.0,1,0,6.75,1.0,1,1,811.2,12.22,0.1263,False,O,▲,990,▲,O,X,0.0,0.0,0.0,0.0,금융 지원 서비스업,18.355,21.36195652173913,2.0,57.95660852600136,57.95660852600136,35,20260213,20260213,39.29,25.88,81.89,42.6
001820,삼화콘덴서,KOSPI,IT/전기전자,36600,55.43,0.0,WAIT,WAIT,False,False,True,69.9,71.3,80.3,55.3,55.29999923706055,6,69.9,69.9,69.9,0.0,36600,32750,44300,48730.00000000001,,0.27,0.87,37183,19.17,,,0,5.27,65.2,12.83,27.08,40.77,13.32,-12.43,-33.97,전자부품 제조업,73.5,30.7,0,0,-1.61,18.06,15.82,26.86,0.02,0.02,1,12.0,1,0,0.79,0.61,1,1,31905.0,-1.57,0.3219,False,O,▲,35697,▲,O,X,0.0,0.0,0.0,0.0,전자부품 제조업,9.977,12.653,4.0,58.575823359351816,58.575823359351816,36,20260213,20260213,39.29,25.88,26.86,-12.43
010170,대한광통신,KOSDAQ,기타,3450,779.22,0.0,ARMED,ARMED,True,False,False,86.2,91.5,79.9,76.8,76.80000305175781,10,86.2,86.2,86.2,0.0,3450,2790,4770,5247.0,,1.35,1.39,3376,96.84,,,1,3.86,58.3,6.43,15.0,267.02,-0.87,57.73,226.65,절연선 및 케이블 제조업,80.9,26.4,1,0,3.76,10.4,-0.29,83.61,0.014,0.014,1,12.0,1,0,2.28,0.53,1,1,2805.0,2.16,0.1748,False,O,▲,3289,▲,O,X,0.0,0.0,0.0,0.0,절연선 및 케이블 제조업,7.600676691729324,7.282857142857143,10.0,49.0,49.0,37,20260213,20260213,39.29,25.88,83.61,57.73
115180,큐리언트,KOSDAQ,기타,34500,191.05,0.0,WAIT,WAIT,False,False,True,75.4,75.8,79.8,69.7,69.69999694824219,6,75.4,75.4,75.4,0.0,34500,28950,45600,50160.00000000001,,-0.2,1.83,36234,19.17,,,0,27.57,57.3,4.77,17.15,241.58,1.28,0.73,201.21,자연과학 및 공학 연구개발업,53.0,44.86,0,0,-9.21,6.15,0.73,26.61,0.04,0.04,1,12.0,1,0,0.99,0.65,1,1,30180.0,-4.79,0.059,False,O,▲,37110,▲,X,X,0.0,0.0,0.0,0.0,자연과학 및 공학 연구개발업,7.600676691729324,7.282857142857143,10.0,58.83705673989193,58.83705673989193,38,20260213,20260213,39.29,25.88,26.61,0.73
089790,제이티,KOSDAQ,조선·기계·설비,7250,57.18,0.0,ARMED,ARMED,True,False,False,80.1,81.8,79.7,75.4,75.4000015258789,6,80.1,80.1,80.1,0.0,5980,4930,8070,8877.0,,2.54,1.44,7223,30.1,,,0,27.29,73.6,27.34,60.58,82.39,44.71,44.91,42.02,특수 목적용 기계 제조업,89.5,71.14,0,0,-7.05,13.28,23.51,70.79,0.082,0.082,1,12.0,1,0,3.68,0.79,1,1,5308.0,0.36,0.0215,False,O,▲,7077,▲,O,X,0.0,0.0,0.0,0.0,특수 목적용 기계 제조업,7.522794117647059,12.439558823529412,8.0,63.0,63.0,39,20260213,20260213,39.29,25.88,70.79,44.91
003850,보령,KOSPI,바이오·의약품,9460,52.77,0.0,WAIT,WAIT,False,False,True,75.5,82.0,79.4,52.1,52.099998474121094,6,75.5,75.5,75.5,0.0,9460,8730,10920,12012.000000000002,⚡눌림회복,-2.16,1.8,9728,2.26,,,0,3.36,51.2,1.92,8.74,13.98,-5.02,-27.86,-60.76,의약품 제조업,70.5,12.49,0,0,-1.05,1.72,2.27,11.43,0.081,0.081,1,8.4,1,0,1.2,0.47,1,1,8805.0,-2.76,-0.0227,False,O,▲,9605,▲,X,X,0.0,0.0,0.0,0.0,의약품 제조업,9.338181818181818,4.097727272727273,12.0,59.08117848831705,59.08117848831705,40,20260213,20260213,39.29,25.88,11.43,-27.86
084370,유진테크,KOSDAQ,조선·기계·설비,112000,711.58,0.0,WAIT,WAIT,False,False,True,74.7,74.3,79.2,71.5,71.5,6,74.7,74.7,74.7,0.0,100300,83500,133700,147070.0,🚀급등시동,1.36,1.61,104356,25.4,,,0,22.64,66.5,17.27,36.59,127.41,20.72,5.88,87.04,특수 목적용 기계 제조업,78.4,50.57,0,0,10.67,10.02,0.9,31.76,0.02,0.02,1,12.0,1,0,1.14,0.82,1,1,88660.0,7.32,-0.1868,False,O,▲,104957,▼,O,X,0.0,0.0,0.0,0.0,특수 목적용 기계 제조업,7.522794117647059,12.439558823529412,8.0,57.628736217347225,57.628736217347225,41,20260213,20260213,39.29,25.88,31.76,5.88
138040,메리츠금융지주,KOSPI,금융,136300,598.89,0.0,OVERHEAT,OVERHEAT,False,False,False,75.8,77.8,78.6,66.9,66.9000015258789,6,75.8,75.8,75.8,0.0,122800,112900,142400,156640.0,,1.83,1.22,129407,23.99,,,0,11.46,90.7,16.58,29.32,15.22,15.56,-12.97,-59.52,기타 금융업,83.7,33.55,0,0,0.96,11.17,16.9,26.32,0.014,0.014,1,8.4,1,0,1.31,0.87,1,1,118495.0,5.33,0.152,False,O,▲,131009,▲,O,X,0.0,0.0,0.0,0.0,기타 금융업,11.931777777777778,13.536,3.0,74.8108039023559,74.8108039023559,42,20260213,20260213,39.29,25.88,26.32,-12.97
043260,성호전자,KOSDAQ,IT/전기전자,21700,708.79,0.0,WAIT,WAIT,False,False,True,74.1,72.5,78.0,75.1,75.0999984741211,6,74.1,74.1,74.1,0.0,19240,14430,28900,31790.000000000004,,-0.46,1.96,24505,1232.12,,,0,34.66,68.1,18.4,65.78,1960.78,49.91,819.65,1920.41,전자부품 제조업,65.6,109.04,0,0,-5.24,2.36,24.78,845.53,0.046,0.046,1,12.0,1,0,1.5,0.59,1,1,17719.0,-11.45,-0.8337,False,O,▲,26406,▲,X,X,0.0,0.0,0.0,0.0,전자부품 제조업,9.977,12.653,4.0,57.472141687897654,57.472141687897654,43,20260213,20260213,39.29,25.88,845.53,819.65
094480,갤럭시아머니트리,KOSDAQ,IT/전기전자,11190,246.47,0.0,WAIT,WAIT,False,False,True,84.1,86.2,76.5,85.2,85.19999694824219,6,84.1,84.1,84.1,0.0,11190,9650,14260,15686.000000000002,,0.79,2.06,11090,7.29,,,0,9.77,54.0,5.2,17.42,9.28,1.55,-14.76,-31.09,소프트웨어 개발 및 공급업,73.7,27.5,0,0,2.75,7.91,0.99,11.12,0.081,0.081,1,12.0,1,0,1.32,0.66,1,1,9075.0,0.9,-0.0916,False,O,▲,11047,▼,O,X,0.0,0.0,0.0,0.0,소프트웨어 개발 및 공급업,9.977,12.653,4.0,56.5,56.5,44,20260213,20260213,39.29,25.88,11.12,-14.76
232140,와이씨,KOSDAQ,조선·기계·설비,20300,350.48,0.0,WAIT,WAIT,False,False,True,78.2,79.2,75.7,77.8,77.80000305175781,6,78.2,78.2,78.2,0.0,20300,17260,26400,29040.000000000004,,0.04,1.03,21405,51.24,,,0,26.15,64.0,11.34,34.97,86.75,19.1,22.73,46.38,특수 목적용 기계 제조업,58.7,57.62,0,0,-1.22,8.04,2.89,48.61,0.046,0.046,1,12.0,1,0,1.6,0.65,1,1,16700.0,-5.17,-0.2613,False,O,▲,21647,▲,X,X,0.0,0.0,0.0,0.0,특수 목적용 기계 제조업,7.522794117647059,12.439558823529412,8.0,55.37961146180451,55.37961146180451,45,20260213,20260213,39.29,25.88,48.61,22.73
000370,한화손해보험,KOSPI,금융,7560,196.57,0.0,OVERHEAT,OVERHEAT,False,False,False,78.7,83.0,75.1,69.4,69.4000015258789,6,78.7,78.7,78.7,0.0,6620,5780,8280,9108.0,,2.26,1.6,7233,36.8,,,0,5.62,76.6,20.0,32.17,38.97,18.41,6.37,-35.77,보험업,89.1,40.23,0,0,1.07,21.94,24.34,45.66,0.058,0.058,1,11.5,1,0,3.04,0.87,1,1,6176.0,4.52,0.333,False,O,▲,7189,▲,O,X,0.0,0.0,0.0,0.0,보험업,11.931777777777778,13.536,3.0,76.0,76.0,46,20260213,20260213,39.29,25.88,45.66,6.37
397030,에이프릴바이오,KOSDAQ,기타,65400,448.19,0.0,ARMED,ARMED,True,False,False,82.2,87.5,74.4,74.3,74.30000305175781,8,82.2,82.2,82.2,0.0,65400,54500,87200,95920.00000000001,,-1.98,1.14,65171,138.58,,,0,15.21,61.0,13.34,32.79,197.27,16.92,38.44,156.9,자연과학 및 공학 연구개발업,73.8,47.07,0,0,-5.08,10.66,12.18,64.32,0.006,0.006,1,12.0,1,0,2.09,0.72,1,1,50870.0,0.35,0.2294,False,O,▲,64850,▲,O,X,0.0,0.0,0.0,0.0,자연과학 및 공학 연구개발업,7.600676691729324,7.282857142857143,10.0,52.80531472265399,52.80531472265399,47,20260213,20260213,39.29,25.88,64.32,38.44
036890,진성티이씨,KOSDAQ,조선·기계·설비,15990,83.44,0.0,WAIT,WAIT,False,False,True,69.2,68.6,73.3,66.7,66.69999694824219,8,69.2,69.2,69.2,0.0,15990,14170,19620,21582.0,,0.21,1.72,16152,23.78,,,0,1.77,62.8,8.84,15.45,27.01,-0.42,10.55,-13.36,특수 목적용 기계 제조업,61.4,27.58,0,0,-4.31,9.15,11.51,36.43,0.025,0.025,1,12.0,1,0,1.7,0.72,1,1,12999.5,-1.01,0.0709,False,O,▲,16060,▲,X,X,0.0,0.0,0.0,0.0,특수 목적용 기계 제조업,7.522794117647059,12.439558823529412,8.0,52.5,52.5,48,20260213,20260213,39.29,25.88,36.43,10.55
178320,서진시스템,KOSDAQ,IT/전기전자,36600,665.25,0.0,WAIT,WAIT,False,False,True,82.3,86.6,73.2,78.6,78.5999984741211,6,82.3,82.3,82.3,0.0,36600,30750,48250,53075.00000000001,,0.77,1.09,36175,36.42,,,0,18.38,59.0,6.28,32.13,93.04,16.26,36.07,52.67,기타 전기장비 제조업,73.2,33.73,0,0,-0.68,8.44,-4.06,61.95,0.09,0.09,1,12.0,0,0,1.51,0.6,1,1,30750.0,1.17,-0.0076,False,O,▲,36308,▼,O,X,0.0,0.0,0.0,0.0,기타 전기장비 제조업,9.977,12.653,4.0,57.42394939345219,57.42394939345219,49,20260213,20260213,39.29,25.88,61.95,36.07
029780,삼성카드,KOSPI,금융,62300,78.73,0.0,OVERHEAT,OVERHEAT,False,False,False,70.3,84.8,73.2,23.7,23.700000762939453,8,70.3,70.3,70.3,0.0,62300,58800,69200,76120.0,,1.02,1.28,61015,25.19,,,0,4.41,81.0,9.25,17.99,24.6,4.23,-21.74,-50.14,기타 금융업,87.1,19.86,0,0,1.3,5.77,9.68,17.55,0.015,0.015,1,6.3,1,1,1.23,0.91,1,1,56000.0,2.11,0.0508,False,O,▲,61107,▲,O,X,0.0,0.0,0.0,0.0,기타 금융업,11.931777777777778,13.536,3.0,70.0,70.0,50,20260213,20260213,39.29,25.88,17.55,-21.74
047050,포스코인터내셔널,KOSPI,기타,65800,425.15,0.0,ARMED,ARMED,True,False,False,72.2,74.8,72.8,63.8,63.79999923706055,8,72.2,72.2,72.2,0.0,65800,58800,79800,87780.0,,0.64,0.59,66673,35.65,,,1,2.39,54.8,2.58,14.83,36.51,1.07,-12.75,-38.23,상품 중개업,60.0,12.52,1,0,-4.64,2.81,5.45,26.54,0.022,0.022,1,10.4,0,0,1.45,0.57,1,1,57970.0,-1.31,-0.0002,False,O,▲,66127,▲,X,X,0.0,0.0,0.0,0.0,상품 중개업,7.600676691729324,7.282857142857143,10.0,42.894277950157246,42.894277950157246,51,20260213,20260213,39.29,25.88,26.54,-12.75
126700,하이비젼시스템,KOSDAQ,기타,18250,71.26,0.0,WAIT,WAIT,False,False,True,74.1,75.7,72.5,71.1,71.0999984741211,8,74.1,74.1,74.1,0.0,18250,16030,22700,24970.000000000004,,0.86,1.26,19710,14.64,,,0,2.39,56.4,3.38,14.92,24.07,-0.95,-4.21,-16.3,사진장비 및 광학기기 제조업,70.1,32.85,0,0,-6.02,8.18,4.29,21.67,0.093,0.093,1,12.0,1,0,1.4,0.42,1,1,16125.5,-7.41,0.0018,False,O,▲,19730,▲,X,X,0.0,0.0,0.0,0.0,사진장비 및 광학기기 제조업,7.600676691729324,7.282857142857143,10.0,56.85621028645476,56.85621028645476,52,20260213,20260213,39.29,25.88,21.67,-4.21
450080,에코프로머티,KOSPI,2차전지,65800,806.66,0.0,WAIT,WAIT,False,False,True,83.3,91.9,72.5,68.3,68.30000305175781,6,83.3,83.3,83.3,0.0,65800,59600,78100,85910.0,,0.82,1.02,67360,0.03,,,0,12.78,50.2,0.49,21.18,23.45,7.42,-26.43,-51.29,일차전지 및 이차전지 제조업,70.2,26.91,0,0,-5.87,4.44,-2.52,12.86,0.232,0.232,1,12.0,0,0,1.99,0.47,1,1,58240.0,-2.32,-0.0695,False,O,▲,66016,▼,X,X,0.0,0.0,0.0,0.0,일차전지 및 이차전지 제조업,4.92,8.522,11.0,58.31291253684819,58.31291253684819,53,20260213,20260213,39.29,25.88,12.86,-26.43
308430,셀비온,KOSDAQ,바이오·의약품,33150,75.27,0.0,OVERHEAT,OVERHEAT,False,False,False,72.3,74.4,72.3,65.9,65.9000015258789,6,72.3,72.3,72.3,0.0,27600,23450,35950,39545.0,,2.57,1.11,31439,89.8,,,0,8.39,73.7,26.03,43.51,19.89,27.64,46.51,-20.48,의약품 제조업,77.1,53.68,0,0,3.27,31.29,29.49,72.39,0.0,0.0,1,12.0,1,0,1.28,0.89,1,1,26075.0,5.44,0.4487,False,O,▲,31084,▲,O,X,0.0,0.0,0.0,0.0,의약품 제조업,9.338181818181818,4.097727272727273,12.0,50.67737652236574,50.67737652236574,54,20260213,20260213,39.29,25.88,72.39,46.51
086790,하나금융지주,KOSPI,금융,127600,1647.38,0.0,OVERHEAT,OVERHEAT,False,False,False,69.3,77.2,71.6,43.4,43.400001525878906,6,69.3,69.3,69.3,0.0,115000,105400,134000,147400.0,,0.07,1.32,125319,37.3,,,0,5.77,80.8,16.55,32.37,54.67,18.61,0.93,-20.07,기타 금융업,80.2,38.61,0,0,-1.85,11.34,27.47,40.22,0.026,0.026,1,8.7,1,0,1.24,0.88,1,1,111600.0,1.82,0.1338,False,O,▲,126083,▲,O,X,0.0,0.0,0.0,0.0,기타 금융업,11.931777777777778,13.536,3.0,69.0,69.0,55,20260213,20260213,39.29,25.88,40.22,0.93
214180,헥토이노베이션,KOSDAQ,서비스 기타,24600,109.98,0.0,ARMED,ARMED,True,False,False,77.4,83.5,71.4,65.3,65.30000305175781,6,77.4,77.4,77.4,0.0,20900,17420,27850,30635.000000000004,🚀급등시동,1.59,0.63,23735,2.2,,,0,26.61,65.6,23.63,59.64,51.2,43.77,29.91,10.83,기타 정보 서비스업,70.4,61.17,0,0,2.07,20.0,26.67,55.79,0.0,0.0,1,12.0,1,0,2.96,0.9,1,1,18967.0,3.64,-0.0728,False,O,▲,23769,▲,O,X,0.0,0.0,0.0,0.0,기타 정보 서비스업,18.355,21.36195652173913,2.0,46.301641338209436,46.301641338209436,56,20260213,20260213,39.29,25.88,55.79,29.91
226590,엠디바이스,KOSDAQ,IT/전기전자,22550,192.75,0.0,OVERHEAT,OVERHEAT,False,False,False,78.4,82.8,71.3,72.5,72.5,6,78.4,78.4,78.4,0.0,18610,15780,24250,26675.000000000004,,1.94,1.54,20519,29.32,,,0,12.36,77.5,27.25,44.74,92.08,28.87,50.29,51.71,전자부품 제조업,91.7,49.7,0,0,7.38,28.78,32.26,76.17,0.025,0.025,1,12.0,1,0,1.94,0.9,1,1,16717.5,9.9,0.2367,False,O,▲,20545,▲,O,X,0.0,0.0,0.0,0.0,전자부품 제조업,9.977,12.653,4.0,68.67716043443461,68.67716043443461,57,20260213,20260213,39.29,25.88,76.17,50.29
055550,신한지주,KOSPI,금융,102500,3135.97,0.0,OVERHEAT,OVERHEAT,False,False,False,73.4,76.5,71.3,66.3,66.30000305175781,6,73.4,73.4,73.4,0.0,93300,85600,108600,119460.00000000001,,-0.43,1.79,100635,31.63,,,0,5.13,76.9,15.34,29.42,52.08,15.66,-5.13,-22.66,기타 금융업,70.9,35.14,0,0,-3.3,9.51,21.59,34.16,0.034,0.034,1,8.5,1,0,1.14,0.84,1,1,89870.0,1.85,0.2064,False,O,▲,100733,▲,O,X,0.0,0.0,0.0,0.0,기타 금융업,11.931777777777778,13.536,3.0,69.0,69.0,58,20260213,20260213,39.29,25.88,34.16,-5.13
089970,브이엠,KOSDAQ,조선·기계·설비,34050,117.45,0.0,WAIT,WAIT,False,False,True,71.4,72.9,70.6,67.9,67.9000015258789,6,71.4,71.4,71.4,0.0,30450,25400,40400,44440.0,,2.2,0.38,32672,25.39,,,0,6.11,69.8,17.49,27.53,214.4,11.66,11.42,174.03,특수 목적용 기계 제조업,78.6,42.71,0,0,-2.16,24.95,13.31,37.3,0.018,0.018,1,12.0,1,0,1.02,0.84,1,1,26255.0,4.22,0.3998,False,O,▲,32600,▲,O,X,0.0,0.0,0.0,0.0,특수 목적용 기계 제조업,7.522794117647059,12.439558823529412,8.0,49.75575563047471,49.75575563047471,59,20260213,20260213,39.29,25.88,37.3,11.42
005490,POSCO홀딩스,KOSPI,철강·금속,375500,1881.28,0.0,ARMED,ARMED,True,False,False,62.7,60.6,70.1,61.5,61.5,10,62.7,62.7,62.7,0.0,375500,342000,442500,486750.00000000006,,0.47,0.6,376838,23.07,,,4,1.35,54.2,3.57,13.27,24.34,-0.49,-19.13,-50.4,1차 철강 제조업,60.1,11.76,1,0,-1.96,4.45,8.06,20.16,0.04,0.04,1,8.4,0,0,1.3,0.67,1,1,338750.0,-0.36,0.0949,False,O,▲,371071,▲,O,X,0.0,0.0,0.0,0.0,1차 철강 제조업,4.686923076923077,0.04230769230769212,14.0,41.14535812683573,41.14535812683573,60,20260213,20260213,39.29,25.88,20.16,-19.13
105840,우진,KOSPI,기타,25800,637.88,0.0,ARMED,ARMED,True,False,False,78.8,90.2,70.1,53.4,53.400001525878906,8,78.8,78.8,78.8,0.0,25800,21200,35000,38500.0,⚡눌림회복,0.36,1.64,25403,70.97,,,1,9.48,56.2,2.58,21.13,150.24,7.37,42.53,75.5,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",67.8,17.1,1,0,3.61,5.31,-1.34,81.82,0.012,0.012,1,12.0,0,0,1.79,0.58,1,1,20235.0,1.56,-0.0289,False,O,▲,24917,▼,O,X,0.0,0.0,0.0,0.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",7.600676691729324,7.282857142857143,10.0,40.16123549446877,40.16123549446877,61,20260213,20260213,39.29,25.88,81.82,42.53
099320,쎄트렉아이,KOSDAQ,기타,190500,964.19,0.0,WAIT,WAIT,False,False,True,77.8,82.2,69.9,72.3,72.30000305175781,6,77.8,77.8,77.8,0.0,190500,145600,280500,308550.0,,-0.19,1.2,191157,224.61,,,0,39.13,63.1,11.46,62.13,304.03,46.26,217.36,263.66,"항공기,우주선 및 부품 제조업",65.8,66.26,0,0,6.54,1.87,-3.05,243.24,0.027,0.027,1,12.0,0,0,1.6,0.68,1,1,150730.0,-0.34,-0.663,False,O,▲,200480,▼,X,X,0.0,0.0,0.0,0.0,"항공기,우주선 및 부품 제조업",7.600676691729324,7.282857142857143,10.0,49.5,49.5,62,20260213,20260213,39.29,25.88,243.24,217.36
475960,토모큐브,KOSDAQ,기타,52700,120.86,0.0,WAIT,WAIT,False,False,True,84.2,91.3,69.8,77.4,77.4000015258789,6,84.2,84.2,84.2,0.0,52700,44950,68200,75020.0,,-0.62,0.93,58197,7.08,,,0,6.33,58.6,5.42,15.95,57.08,0.08,10.65,16.71,사진장비 및 광학기기 제조업,70.4,43.31,0,0,-4.7,-4.53,15.32,36.53,0.095,0.06,1,12.0,1,0,1.91,0.52,1,1,46910.0,-9.45,-0.2131,False,O,▲,58739,▲,X,X,0.0,0.0,0.0,0.0,사진장비 및 광학기기 제조업,7.600676691729324,7.282857142857143,10.0,50.98406369280194,50.98406369280194,63,20260213,20260213,39.29,25.88,36.53,10.65
091580,상신이디피,KOSDAQ,2차전지,16580,72.77,0.0,WAIT,WAIT,False,False,True,82.8,89.7,69.8,75.2,75.19999694824219,8,82.8,82.8,82.8,0.0,16580,14490,20750,22825.000000000004,🚀급등시동,0.16,1.17,16389,19.05,,,0,15.7,61.3,9.41,31.8,69.7,15.93,5.71,29.33,일차전지 및 이차전지 제조업,80.1,21.59,0,0,-0.72,12.41,8.94,31.59,0.016,0.016,1,11.9,1,0,1.67,0.88,1,1,13722.0,1.16,0.0544,False,O,▲,16126,▲,O,X,0.0,0.0,0.0,0.0,일차전지 및 이차전지 제조업,4.92,8.522,11.0,49.0,49.0,64,20260213,20260213,39.29,25.88,31.59,5.71
032830,삼성생명,KOSPI,금융,205500,574.36,0.0,WAIT,WAIT,False,False,True,79.9,83.4,69.7,79.6,79.5999984741211,8,79.9,79.9,79.9,0.0,205500,187300,242000,266200.0,🚀급등시동,-0.31,0.77,200303,32.27,,,0,11.68,65.3,9.23,20.46,59.3,6.7,-1.09,-15.44,보험업,78.9,21.83,0,0,0.24,11.5,9.13,38.2,0.008,0.008,1,9.1,1,0,1.2,0.84,1,1,180050.0,2.59,0.113,False,O,▲,199619,▲,O,X,0.0,0.0,0.0,0.0,보험업,11.931777777777778,13.536,3.0,48.57697313537173,48.57697313537173,65,20260213,20260213,39.29,25.88,38.2,-1.09
456160,지투지바이오,KOSDAQ,바이오·의약품,89400,464.12,0.0,ARMED,ARMED,True,False,False,76.9,89.8,68.8,46.5,46.5,10,76.9,76.9,76.9,0.0,89400,74200,119800,131780.0,,0.99,0.62,89744,53.69,,,5,4.08,56.5,7.46,7.97,112.24,-7.9,-34.56,71.87,의약품 제조업,70.6,24.74,1,0,-4.08,12.17,15.21,-8.68,0.042,0.042,1,12.0,0,0,1.79,0.66,1,1,66500.0,-0.38,0.1744,False,O,▲,88297,▲,O,X,0.0,0.0,0.0,0.0,의약품 제조업,9.338181818181818,4.097727272727273,12.0,40.0,40.0,66,20260213,20260213,39.29,25.88,-8.68,-34.56
375500,DL이앤씨,KOSPI,건설·부동산,49450,232.89,0.0,WAIT,WAIT,False,False,True,65.8,67.9,68.6,56.6,56.599998474121094,8,65.8,65.8,65.8,0.0,49450,44600,59100,65010.00000000001,,-0.47,0.99,49650,17.6,,,0,2.13,69.8,7.99,15.27,16.77,1.51,-12.82,-57.97,토목 건설업,64.1,21.18,0,0,-0.7,9.77,11.37,26.47,0.047,0.047,1,9.8,0,0,1.16,0.68,1,1,43640.0,-0.4,0.1074,False,O,▲,49416,▲,O,X,0.0,0.0,0.0,0.0,토목 건설업,17.25857142857143,7.308571428571429,5.0,48.9898444375854,48.9898444375854,67,20260213,20260213,39.29,25.88,26.47,-12.82
192650,드림텍,KOSPI,IT/전기전자,8180,68.09,0.0,WAIT,WAIT,False,False,True,75.6,83.4,68.1,59.9,59.900001525878906,8,75.6,75.6,75.6,0.0,8180,7290,9960,10956.0,,0.44,1.06,8334,15.69,,,0,5.47,58.3,5.06,13.61,34.98,-0.15,-20.39,-39.76,전자부품 제조업,68.7,22.37,0,0,-5.65,6.65,3.41,18.9,0.084,0.084,1,12.0,1,0,1.23,0.57,1,1,7048.0,-1.85,0.0742,False,O,▲,8181,▲,X,X,0.0,0.0,0.0,0.0,전자부품 제조업,9.977,12.653,4.0,52.583024673800594,52.583024673800594,68,20260213,20260213,39.29,25.88,18.9,-20.39
