시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,ret_5d_%,ret_10d_%,ret_60d_%,idx_60d_%,rel_60d_%,EBS,통과,근거,추천매수가,손절가,추천매도가1,추천매도가2,업종_상세,업종_대분류,RR1,Now%,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,AI_COMMENT,REGIME_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_지수수익률_%,60일_초과수익(α)_%
KOSPI,카카오,035720,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",59200,1482.6,261891.4,51.9,56.2,-0.86,58.8205,-84.33786,1.06,-1.66,-0.84,-1.17,22.92,-24.09,2,,"RSI적정, 20선근접, MACD>Sig",59200,56000,63000,67200,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷/플랫폼·게임,1.1875,0.0,73.3,68.4,↩️ PULL (눌림),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,5,20251211,20251211,22.92,11.97,-1.17,22.92,-24.09
KOSPI,LG,003550,기타 금융업,81700,270.74,125999.0,57.7,38.5,0.88,147.1077,-105.18949,1.26,0.25,3.55,6.1,22.92,-16.82,6,★,"RSI적정, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",81700,77200,88500,95300,기타 금융업,금융,1.511111111111111,0.0,72.9,78.0,↩️ PULL (눌림),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,5,20251211,20251211,22.92,11.97,6.1,22.92,-16.82
KOSPI,신한지주,055550,기타 금융업,77100,1113.75,374316.6,50.3,49.2,-1.43,-400.5567,-74.1382,1.36,-2.03,-1.53,13.72,22.92,-9.2,4,★,"RSI적정, 거래량↑, 정배열(단), 장기추세(120↑)",77100,73200,81800,86900,기타 금융업,금융,1.205128205128205,0.0,72.9,70.7,🔁 MR (반전),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,5,20251211,20251211,22.92,11.97,13.72,22.92,-9.2
KOSDAQ,유진테크,084370,특수 목적용 기계 제조업,77100,128.47,17668.3,49.2,48.7,-4.07,-477.076,147.63775,0.64,0.39,-3.02,50.88,11.97,38.91,3,,"RSI적정, MACD상승, 장기추세(120↑)",77100,71700,83600,90600,특수 목적용 기계 제조업,조선·기계·설비,1.2037037037037037,0.0,72.8,82.3,🔺 Watch (상승 준비),⑤ 하락 / 약세,🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ,5,20251211,20251211,22.92,11.97,50.88,11.97,38.91
KOSDAQ,피에스케이,319660,특수 목적용 기계 제조업,32800,142.58,9501.1,70.3,66.6,3.62,228.5565,80.10295,1.41,4.96,11.95,27.63,11.97,15.66,6,★,"MACD상승, 20선근접, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",32600,30300,36050,39450,특수 목적용 기계 제조업,조선·기계·설비,1.5,0.6134969325153374,72.2,81.3,🔼 BRK (돌파),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ,5,20251211,20251211,22.92,11.97,27.63,11.97,15.66
KOSPI,POSCO홀딩스,005490,1차 철강 제조업,308000,1063.9,249273.5,47.9,39.7,-1.13,-405.8383,-389.58939,1.29,0.49,-1.6,9.41,22.92,-13.51,4,★,"RSI적정, 거래량↑, 정배열(단), 장기추세(120↑)",308000,291500,327500,349000,1차 철강 제조업,철강·금속,1.1818181818181819,0.0,72.1,70.9,↩️ PULL (눌림),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,5,20251211,20251211,22.92,11.97,9.41,22.92,-13.51
KOSPI,포스코인터내셔널,047050,상품 중개업,53600,417.64,94294.6,53.6,60.1,-0.02,11.7124,-98.69466,2.6,-1.47,-0.37,8.06,22.92,-14.86,7,★,"RSI적정, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",53600,50300,58500,63500,상품 중개업,기타,1.4848484848484849,0.0,71.9,77.9,↩️ PULL (눌림),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,5,20251211,20251211,22.92,11.97,8.06,22.92,-14.86
KOSPI,JB금융지주,175330,기타 금융업,24350,119.58,46236.9,63.0,67.2,0.32,-2.6763,-51.46516,1.25,-1.42,1.25,-2.01,22.92,-24.93,6,★,"RSI적정, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI)",24350,22850,26600,28850,기타 금융업,금융,1.5,0.0,71.6,78.2,↩️ PULL (눌림),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,5,20251211,20251211,22.92,11.97,-2.01,22.92,-24.93
KOSPI,삼성에스디에스,018260,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",174400,267.91,134946.9,61.2,61.2,2.36,494.2484,-113.33485,1.01,-1.75,3.01,6.67,22.92,-16.25,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",174400,165200,188200,202000,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,1.5,0.0,71.0,77.2,↩️ PULL (눌림),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ,5,20251211,20251211,22.92,11.97,6.67,22.92,-16.25
KOSPI,한국금융지주,071050,기타 금융업,157000,645.19,87489.8,56.0,49.3,-2.23,-283.6067,-290.9035,1.72,-3.27,-3.62,6.37,22.92,-16.55,3,,"RSI적정, 거래량↑, 장기추세(120↑)",157000,146000,170200,184500,기타 금융업,금융,1.2,0.0,70.6,72.1,🔁 MR (반전),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,5,20251211,20251211,22.92,11.97,6.37,22.92,-16.55
KOSPI,엔씨소프트,036570,소프트웨어 개발 및 공급업,193100,556.25,41601.5,51.3,54.3,-7.03,-1339.2189,-602.8394,1.09,-10.19,-9.56,-4.41,22.92,-27.33,0,,RSI적정,193100,179600,209500,227000,소프트웨어 개발 및 공급업,인터넷/플랫폼·게임,1.2148148148148148,0.0,69.7,72.4,🔁 MR (반전),⑤ 하락 / 약세,📉 과매도 구간으로 기술적 반등이 기대됩니다.,5,20251211,20251211,22.92,11.97,-4.41,22.92,-27.33
KOSPI,DB하이텍,000990,반도체 제조업,66500,264.15,28930.6,69.8,73.8,2.36,-44.2805,54.06085,0.81,3.26,4.56,29.63,22.92,6.71,5,★,"MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI)",66500,61800,72100,78100,반도체 제조업,반도체,1.1914893617021276,0.0,69.3,77.5,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ,5,20251211,20251211,22.92,11.97,29.63,22.92,6.71
KOSPI,하나금융지주,086790,기타 금융업,91600,833.41,254946.4,51.8,36.2,-1.58,-430.2245,-113.5782,1.34,-3.07,-1.82,4.45,22.92,-18.47,4,★,"RSI적정, 거래량↑, 정배열(단), 장기추세(120↑)",91600,86900,97200,103400,기타 금융업,금융,1.1914893617021276,0.0,69.2,70.6,🔁 MR (반전),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,5,20251211,20251211,22.92,11.97,4.45,22.92,-18.47
KOSPI,NAVER,035420,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",243500,2571.21,381936.2,32.1,33.7,-2.84,-767.0131,-33.88094,1.05,-1.42,-3.18,4.51,22.92,-18.41,-1,,,243500,230000,260000,278000,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷/플랫폼·게임,1.2222222222222223,0.0,68.8,66.8,↩️ PULL (눌림),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,5,20251211,20251211,22.92,11.97,4.51,22.92,-18.41
KOSPI,LS,006260,기타 금융업,183400,253.23,58137.8,51.5,41.3,-0.9,621.9673,-95.60281,0.88,-1.93,0.71,-0.16,22.92,-23.08,4,★,"RSI적정, 20선근접, 장기추세(120↑), MACD>Sig",183400,170600,198800,215500,기타 금융업,금융,1.203125,0.0,68.7,74.9,↩️ PULL (눌림),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,5,20251211,20251211,22.92,11.97,-0.16,22.92,-23.08
KOSPI,SK이노베이션,096770,석유 정제품 제조업,112300,660.39,189846.3,47.7,36.5,-3.01,-86.5779,-221.90497,2.4,-0.27,-3.52,3.5,22.92,-19.42,4,★,"RSI적정, 거래량↑, 정배열(단), 장기추세(120↑)",112300,105100,121000,130300,석유 정제품 제조업,기타,1.2083333333333333,0.0,68.5,73.7,↩️ PULL (눌림),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,5,20251211,20251211,22.92,11.97,3.5,22.92,-19.42
KOSPI,한화엔진,082740,일반 목적용 기계 제조업,45150,987.09,37676.4,61.6,57.5,4.76,459.6379,-9.65558,2.11,5.61,1.69,-2.06,22.92,-24.98,5,★,"RSI적정, 20선근접, 거래량↑, 장기추세(120↑), MACD>Sig",44400,41300,48100,52200,일반 목적용 기계 제조업,조선·기계·설비,1.1935483870967742,1.6891891891891893,68.2,66.3,🔺 Watch (상승 준비),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,5,20251211,20251211,22.92,11.97,-2.06,22.92,-24.98
KOSPI,CJ,001040,기타 금융업,182200,199.48,53160.5,46.5,52.8,1.02,74.931,-204.93684,0.64,-2.98,0.94,-3.29,22.92,-26.21,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",182200,169400,197500,214000,기타 금융업,금융,1.1953125,0.0,67.4,74.8,🔁 MR (반전),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,5,20251211,20251211,22.92,11.97,-3.29,22.92,-26.21
KOSPI,후성,093370,기초 화학물질 제조업,8000,69.8,8580.4,49.3,37.8,-2.91,-60.0845,0.22421,0.43,-1.11,-2.91,43.11,22.92,20.19,4,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑)",8000,7440,8670,9400,기초 화학물질 제조업,화학·소재,1.1964285714285714,0.0,67.0,68.7,↩️ PULL (눌림),⑤ 하락 / 약세,📈 상승 추세가 견고하게 유지되고 있습니다. ,5,20251211,20251211,22.92,11.97,43.11,22.92,20.19
KOSPI,HJ중공업,097230,토목 건설업,22050,224.58,19910.1,62.1,73.4,1.23,282.0702,-33.02803,0.56,1.15,6.52,-33.88,22.92,-56.8,5,★,"RSI적정, 20선근접, 장기추세(120↑), 자금유입(MFI), MACD>Sig",22050,20500,23900,25900,토목 건설업,건설·부동산,1.1935483870967742,0.0,66.9,75.3,↩️ PULL (눌림),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,5,20251211,20251211,22.92,11.97,-33.88,22.92,-56.8
KOSPI,S-Oil,010950,석유 정제품 제조업,80600,185.95,90741.7,30.6,30.1,-2.29,-613.5056,53.14484,0.67,-0.98,3.73,32.35,22.92,9.43,3,,"MACD상승, 정배열(단), 장기추세(120↑)",80600,75000,87400,94700,석유 정제품 제조업,기타,1.2142857142857142,0.0,66.9,75.1,↩️ PULL (눌림),⑤ 하락 / 약세,📈 상승 추세가 견고하게 유지되고 있습니다. ,5,20251211,20251211,22.92,11.97,32.35,22.92,9.43
KOSPI,팬오션,028670,해상 운송업,4050,95.65,21650.1,61.2,78.5,3.24,12.1955,-10.64693,0.7,-7.53,7.86,-1.22,22.92,-24.14,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4040,3760,4465,4890,해상 운송업,기타,1.5178571428571428,0.24752475247524752,66.5,68.4,🔺 Watch (상승 준비),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ,5,20251211,20251211,22.92,11.97,-1.22,22.92,-24.14
KOSPI,삼양식품,003230,기타 식품 제조업,1276000,760.06,96121.3,37.7,30.1,-5.39,-8522.6057,-680.73444,0.96,-2.15,-12.36,-21.72,22.92,-44.64,-1,,,1276000,1187000,1383000,1499000,기타 식품 제조업,유통·소비재,1.202247191011236,0.0,66.2,69.5,🔁 MR (반전),⑤ 하락 / 약세,📉 과매도 구간으로 기술적 반등이 기대됩니다.,5,20251211,20251211,22.92,11.97,-21.72,22.92,-44.64
KOSDAQ,동국제약,086450,의약품 제조업,18920,50.48,8557.6,59.7,60.5,1.59,40.9014,-8.92542,1.13,0.11,4.99,-4.2,11.97,-16.17,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",18920,17890,20450,22000,의약품 제조업,바이오·의약품,1.4854368932038835,0.0,65.7,67.5,↩️ PULL (눌림),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,5,20251211,20251211,22.92,11.97,-4.2,11.97,-16.17
KOSPI,기업은행,024110,은행 및 저축기관,20650,374.63,164668.4,57.7,65.9,0.35,-22.5505,-23.7562,1.81,-2.13,1.72,4.66,22.92,-18.26,6,★,"RSI적정, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI)",20650,19910,21750,22850,은행 및 저축기관,금융,1.4864864864864864,0.0,65.4,72.5,🔁 MR (반전),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,5,20251211,20251211,22.92,11.97,4.66,22.92,-18.26
KOSPI,KCC,002380,기타 화학제품 제조업,425000,174.3,37767.5,68.4,70.5,1.32,825.4642,-687.58215,1.69,-1.39,1.92,1.67,22.92,-21.25,6,★,"20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",425000,400500,461500,498000,기타 화학제품 제조업,화학·소재,1.489795918367347,0.0,65.3,75.3,↩️ PULL (눌림),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,5,20251211,20251211,22.92,11.97,1.67,22.92,-21.25
KOSDAQ,엔켐,348370,기초 화학물질 제조업,68100,115.12,14823.6,58.5,49.7,-0.1,569.9815,-182.13326,0.55,-4.89,4.29,-0.73,11.97,-12.7,2,,"RSI적정, 20선근접, MACD>Sig",68100,63300,73800,80000,기초 화학물질 제조업,화학·소재,1.1875,0.0,65.0,72.4,🔁 MR (반전),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,5,20251211,20251211,22.92,11.97,-0.73,11.97,-12.7
KOSPI,두산퓨얼셀,336260,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",30350,172.34,19877.3,51.2,53.6,-4.22,-58.5928,-60.21588,0.63,-3.34,-3.04,-1.3,22.92,-24.22,2,,"RSI적정, 장기추세(120↑)",30350,28250,32900,35650,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,1.2142857142857142,0.0,65.0,72.3,🔁 MR (반전),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,5,20251211,20251211,22.92,11.97,-1.3,22.92,-24.22
KOSPI,LIG넥스원,079550,무기 및 총포탄 제조업,372500,574.23,81950.0,36.0,27.0,-4.24,2806.909,-286.61704,1.24,1.22,-4.36,-25.94,22.92,-48.86,1,,"거래량↑, MACD>Sig",372500,346500,404000,437500,무기 및 총포탄 제조업,기타,1.2115384615384615,0.0,64.6,69.7,↩️ PULL (눌림),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,5,20251211,20251211,22.92,11.97,-25.94,22.92,-48.86
KOSPI,파라다이스,034230,유원지 및 기타 오락관련 서비스업,17900,397.56,16540.6,48.3,46.0,3.99,165.324,-12.11198,1.32,2.64,8.22,-16.16,22.92,-39.08,3,,"RSI적정, 20선근접, 거래량↑, MACD>Sig",17730,16490,19220,20850,유원지 및 기타 오락관련 서비스업,서비스 기타,1.2016129032258065,0.9588268471517203,64.6,68.1,↩️ PULL (눌림),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,5,20251211,20251211,22.92,11.97,-16.16,22.92,-39.08
KOSPI,한화,000880,기타 화학제품 제조업,82000,180.34,61466.2,57.9,44.0,-0.51,522.0189,-57.69221,1.2,0.74,2.76,-5.31,22.92,-28.23,2,,"RSI적정, 20선근접, MACD>Sig",82000,76700,88300,95200,기타 화학제품 제조업,화학·소재,1.1886792452830188,0.0,64.4,71.0,↩️ PULL (눌림),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,5,20251211,20251211,22.92,11.97,-5.31,22.92,-28.23
KOSPI,한전KPS,051600,전기 및 통신 공사업,53800,197.62,24210.0,61.8,74.7,1.67,41.9412,-41.63262,2.05,-0.55,1.7,5.08,22.92,-17.84,7,★,"RSI적정, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",53800,51500,57200,60700,전기 및 통신 공사업,기타,1.4782608695652173,0.0,64.2,74.1,↩️ PULL (눌림),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,5,20251211,20251211,22.92,11.97,5.08,22.92,-17.84
KOSDAQ,에스앤에스텍,101490,전자부품 제조업,47050,105.79,10038.1,58.7,55.8,-2.6,29.1027,-79.75644,1.11,-5.43,-0.84,-7.38,11.97,-19.35,1,,"RSI적정, MACD>Sig",47050,43750,51000,55300,전자부품 제조업,IT/전기전자,1.196969696969697,0.0,64.2,72.1,🔁 MR (반전),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,5,20251211,20251211,22.92,11.97,-7.38,11.97,-19.35
KOSPI,현대해상,001450,보험업,29000,110.18,25926.0,62.7,61.1,-0.68,-115.5394,-37.46659,0.94,-4.61,-3.81,5.65,22.92,-17.27,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI)",29000,27250,31100,33350,보험업,금융,1.2,0.0,64.1,72.7,🔁 MR (반전),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,5,20251211,20251211,22.92,11.97,5.65,22.92,-17.27
KOSPI,CJ대한통운,000120,도로 화물 운송업,93600,138.72,21352.4,47.7,47.6,-0.91,-394.7679,-202.15176,2.09,-5.74,1.3,12.64,22.92,-10.28,5,★,"RSI적정, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑)",93600,87400,101100,109200,도로 화물 운송업,기타,1.2096774193548387,0.0,64.0,74.3,🔁 MR (반전),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,5,20251211,20251211,22.92,11.97,12.64,22.92,-10.28
KOSDAQ,한스바이오메드,042520,의료용품 및 기타 의약 관련제품 제조업,32600,154.2,4409.6,45.0,41.5,5.41,-168.7659,252.00574,0.8,15.81,12.8,189.52,11.97,177.55,3,,"MACD상승, 정배열(단), 장기추세(120↑)",31850,29650,34550,37450,의료용품 및 기타 의약 관련제품 제조업,기타,1.2272727272727273,2.3547880690737837,63.8,73.7,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,189.52,11.97,177.55
KOSPI,DB손해보험,005830,보험업,120100,332.21,85030.8,52.0,48.3,-2.86,-238.6137,-77.88575,1.21,-4.23,-4.68,-17.34,22.92,-40.26,1,,"RSI적정, 거래량↑",120100,113200,128400,137400,보험업,금융,1.2028985507246377,0.0,63.7,69.5,🔁 MR (반전),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,5,20251211,20251211,22.92,11.97,-17.34,22.92,-40.26
KOSDAQ,HPSP,403870,특수 목적용 기계 제조업,29450,156.52,24590.3,60.4,57.4,-1.58,99.4022,-43.47124,1.17,-3.6,2.26,6.7,11.97,-5.27,1,,"RSI적정, MACD>Sig",29450,27500,31750,34250,특수 목적용 기계 제조업,조선·기계·설비,1.1794871794871795,0.0,63.4,71.1,🔁 MR (반전),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,5,20251211,20251211,22.92,11.97,6.7,11.97,-5.27
KOSDAQ,미코,059090,반도체 제조업,13690,139.96,4574.8,59.0,54.4,-0.43,66.9155,-26.42455,2.31,-1.72,1.56,-16.63,11.97,-28.6,3,,"RSI적정, 20선근접, 거래량↑, MACD>Sig",13690,12750,14820,16040,반도체 제조업,반도체,1.202127659574468,0.0,63.1,72.0,↩️ PULL (눌림),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,5,20251211,20251211,22.92,11.97,-16.63,11.97,-28.6
KOSPI,LG디스플레이,034220,전자부품 제조업,12480,244.21,62400.0,56.2,56.4,-1.05,51.6602,-24.65356,1.16,-2.88,-1.73,6.21,22.92,-16.71,3,,"RSI적정, 장기추세(120↑), MACD>Sig",12480,11740,13370,14340,전자부품 제조업,IT/전기전자,1.2027027027027026,0.0,63.1,69.9,🔁 MR (반전),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,5,20251211,20251211,22.92,11.97,6.21,22.92,-16.71
KOSDAQ,메드팩토,235980,자연과학 및 공학 연구개발업,7180,51.79,2461.0,36.9,47.4,1.73,-91.5092,19.72051,0.65,2.87,6.85,35.47,11.97,23.5,4,★,"MACD상승, 20선근접, 정배열(단), 장기추세(120↑)",7180,6680,7780,8440,자연과학 및 공학 연구개발업,기타,1.2,0.0,62.9,67.5,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,5,20251211,20251211,22.92,11.97,35.47,11.97,23.5
