LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,STRATEGY_SCORE,STRATEGY_HORIZON,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON,ENTRY_RISK_FLAG,ENTRY_RISK_LEVEL,ENTRY_RISK_RULE,ENTRY_RISK_REASON,BUY_NOW_SCORE,BUY_NOW_GRADE,BUY_NOW_PASS,BUY_NOW_REASON,BUY_NOW_ELIGIBLE,NO_CHASE_FLAG,PULLBACK_WAIT_FLAG,ANTI_STRUCT_REVERSAL_FLAG,ANTI_STRUCT_REVERSAL_TYPE,ANTI_STRUCT_REVERSAL_SCORE,ANTI_STRUCT_REVERSAL_REASON,ENTRY_EDGE_SCORE,ENTRY_EDGE_LEVEL,ENTRY_EDGE_RULE,ENTRY_EDGE_REASON,ENTRY_EDGE_SHADOW_FLAG,EST_WIN_RATE_REALIZED_CAP,STRICT_OFFICIAL_BUY_ELIGIBLE,OFFICIAL_FUNNEL_STAGE,OFFICIAL_BLOCK_REASON_1,OFFICIAL_BLOCK_REASON_2,OFFICIAL_NEAR_MISS_SCORE,OFFICIAL_NEAR_MISS_TYPE,CANDIDATE_TRIAGE_TYPE,MACRO_REGIME_MODE,FX_HIGH_REGIME_FLAG,FX_STALE_FLAG,MARKET_INTERNAL_WEAK_FLAG,MACRO_HARD_BLOCK_SHADOW,MACRO_RELAXED_SHADOW_PASS,SHADOW_MACRO_RELAXED_ELIGIBLE,SHADOW_ENTRY_RELAXED_ELIGIBLE,SHADOW_SCORE_RELAXED_ELIGIBLE
355,003160,디아이,KOSPI,기타,28600,106.58,8093.8,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,9.3,9.3,0.4,19.3,21.2,0.0,13.4,13.6,20.8,74.0,3.12,0.0,RR3.1 + 진입적정,0,28600.0,26100.0,36400.0,39000.0,,-0.23,0.98,32776,-18.91,특이사항 없음,0,-6.1,33.9,-10.32,,,저점 이탈,조건 미충족,CRITICAL,23.8,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",10658063150.0,36.5,28.62,0,0,-5.3,-0.87,-7.59,-17.82,-20.56,36.19,-41.56,-51.65,-69.11,0.673,0.268,0,12.0,0,0,1.23,0.17,0,0,0,0,-1,35910.0,-12.74,0.1399,False,X,▼,30226,▲,X,X,0.83,250,0,-1,1,1,41700.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.74,5.0,3.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",5.0027027027027025,-6.766126126126127,5.0,0.09652847152847154,0.0010808847355432217,0.0,OK,21.2,OK,31.78092019175089,31.78092019175089,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,9.3,9.3,9.3,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,3.12,0.852,0.852,0.0,0.0,,v22_calibrated,,,,,,,,True,27.3,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,70.0,BUY,1,전일 -5.3%,0,0,0,0,,0.0,T=19<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
356,125490,한라캐스트,KOSDAQ,자동차·모빌리티,15090,139.9,5508.2,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,13.2,13.2,3.7,1.9,53.3,0.0,13.3,19.6,51.4,35.8,2.07,0.0,RR2.1 + 진입적정,0,15090.0,12820.0,19780.0,20900.0,,0.25,0.37,16393,-19.59,특이사항 없음,0,-20.47,42.9,-7.96,AI 강점,,저점 이탈,조건 미충족,CRITICAL,23.8,자동차 신품 부품 제조업,13990281380.0,49.2,33.25,0,0,-4.55,12.19,-13.57,-9.64,-14.65,20.53,0.29,-7.24,-4.96,0.885,0.182,0,12.0,0,0,1.35,0.31,0,0,0,0,-1,18720.0,-7.95,0.3677,False,X,▼,14752,▲,O,X,1.9,187,0,-1,0,0,25350.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.04,5.0,2.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,SWING_120D,45,0.0,자동차 신품 부품 제조업,17.25578947368421,2.6726315789473687,2.0,0.10915459623213102,-0.004290217428875662,0.07103825136612021,OK,53.3,OK,8.0,8.0,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,13.2,13.2,13.2,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,2.066,0.852,0.852,0.0,0.0,,v22_calibrated,,,,,,,,True,31.1,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=2<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
357,010130,고려아연,KOSPI,철강·금속,1365000,398.38,284916.0,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,10.9,10.9,0.9,9.6,40.2,0.0,13.2,16.9,39.3,50.9,3.97,0.0,RR4.0 + 진입적정,0,1365000.0,1259000.0,1786000.0,2093000.0,,-1.06,0.7,1586924,-12.6,특이사항 없음,0,-12.3,29.5,-8.79,,,저점 이탈,조건 미충족,CRITICAL,23.8,1차 비철금속 제조업,39837637500.0,26.8,29.23,0,0,-2.22,3.88,-9.06,-16.87,-32.76,3.02,-40.61,-63.85,-102.28,0.806,0.177,0,11.4,0,0,1.68,0.14,0,0,0,0,-1,1608800.0,-13.98,0.2764,True,X,▲,1353786,▼,O,X,0.0,250,0,1,1,1,2188000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.77,4.0,4.0,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,1차 비철금속 제조업,0.8984615384615385,-12.994615384615383,8.0,0.05719518576661433,-0.4931931588006582,0.13131313131313133,OK,40.2,OK,22.14855355097841,22.14855355097841,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,10.9,10.9,10.9,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,3.972,0.852,0.852,0.0,0.0,,v22_calibrated,,,,,,,,True,30.8,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=10<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
358,022100,포스코DX,KOSPI,서비스 기타,30800,125.04,46826.7,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,11.6,11.6,6.6,13.2,23.5,0.0,13.2,14.4,16.9,78.9,2.48,0.0,RR2.5 + 진입적정,0,30800.0,27900.0,38000.0,39350.0,,-0.3,0.63,33076,7.06,특이사항 없음,0,-12.2,37.4,-8.51,,,저점 이탈,조건 미충족,CRITICAL,23.8,"건축기술, 엔지니어링 및 관련 기술 서비스업",12503840900.0,48.7,23.32,0,0,-1.12,3.88,-8.2,-13.48,-21.63,22.95,-37.22,-52.72,-82.35,0.605,0.149,1,12.0,0,0,0.9,0.22,0,0,0,0,-1,37240.0,-6.88,0.1206,False,X,▲,31046,▼,X,X,1.93,250,0,1,1,1,45600.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,9.42,5.0,2.5,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,SWING_120D,45,0.0,"건축기술, 엔지니어링 및 관련 기술 서비스업",1.0279310344827586,-25.05034482758621,12.0,0.07908163265306123,-0.0053151830579752915,0.07407407407407407,OK,23.5,OK,11.922180797802596,11.922180797802596,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,11.6,11.6,11.6,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,2.483,0.852,0.852,0.0,0.0,,v22_calibrated,,,,,,,,True,23.4,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=13<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,45.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
359,079370,제우스,KOSDAQ,조선·기계·설비,12380,53.22,3839.9,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,9.6,9.6,0.0,15.1,29.3,0.0,13.1,14.8,29.3,63.4,6.0,0.0,RR6.0 + 진입적정,0,12380.0,11500.0,17660.0,18160.0,,-1.65,0.81,16217,-33.86,특이사항 없음,0,-20.67,22.4,-17.09,,,MFI 약세,조건 미충족,CRITICAL,23.8,특수 목적용 기계 제조업,5322122330.0,17.3,43.13,0,0,-2.52,-2.9,-17.74,-29.62,-31.15,-5.42,-19.69,-23.74,-30.91,0.993,0.047,0,12.0,0,0,1.08,0.09,0,0,0,0,-1,15695.0,-23.66,0.2037,True,X,▼,12586,▼,X,X,0.47,250,0,-1,-1,1,18780.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.11,6.0,6.0,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,SWING_60D,60,0.0,특수 목적용 기계 제조업,6.761406249999999,-0.21828125000000018,4.0,0.08746826678975306,-0.05419879065045502,0.1346153846153846,OK,29.3,OK,23.446983775220815,23.446983775220815,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,9.6,9.6,9.6,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,6.0,0.852,0.852,0.0,0.0,,v22_calibrated,,,,,,,,True,42.6,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=15<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,45.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
360,068760,셀트리온제약,KOSDAQ,바이오·의약품,48100,54.37,21357.5,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,8.6,8.6,0.0,22.7,14.8,0.0,13.1,12.5,22.7,71.6,3.78,0.0,RR3.8 + 진입적정,0,48100.0,45350.0,58500.0,72100.0,,-0.81,1.04,57122,-21.81,특이사항 없음,0,-7.33,32.5,-7.7,,,저점 이탈,조건 미충족,CRITICAL,23.8,의약품 제조업,5437262700.0,32.8,24.83,0,0,-1.74,2.34,-6.24,-16.93,-33.01,-18.11,-7.0,-25.6,-43.6,0.986,0.079,0,10.5,0,0,1.47,0.11,0,0,0,0,-1,55165.0,-15.79,0.214,True,X,▼,48029,▼,O,X,0.0,250,0,-1,-1,1,78300.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.72,5.0,3.8,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,의약품 제조업,7.59125,-12.964375,7.0,0.05264330264330265,-0.028743343319171808,0.10416666666666667,OK,14.8,OK,33.89997874135763,33.89997874135763,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,8.6,8.6,8.6,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,3.782,0.852,0.852,0.0,0.0,,v22_calibrated,,,,,,,,True,21.6,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=23<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
361,138930,BNK금융지주,KOSPI,금융,17110,174.54,53097.0,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,10.1,10.1,1.8,15.1,26.6,0.0,13.1,14.5,24.8,69.0,1.84,0.0,RR1.8 + 진입적정,0,17110.0,16030.0,19100.0,20300.0,,0.71,0.85,18156,-9.19,특이사항 없음,0,-3.11,35.1,-3.28,,,,조건 미충족,CRITICAL,23.8,기타 금융업,17453998345.0,31.9,14.06,0,0,-0.18,2.46,-0.47,-8.7,-14.15,13.84,-32.44,-45.24,-91.46,0.626,0.263,0,7.7,0,0,1.01,0.23,0,0,0,0,-1,18962.0,-5.76,0.1383,True,X,▲,17062,▲,O,X,0.06,250,0,1,1,1,23050.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.31,4.0,1.8,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,기타 금융업,1.081,-22.224,11.0,0.038323453285463806,-0.05648529333559998,0.3142857142857143,OK,26.6,OK,31.632358968914446,31.632358968914446,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,10.1,10.1,10.1,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,1.843,0.852,0.852,0.0,0.0,,v22_calibrated,,,,,,,,True,11.6,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=15<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,45.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
362,105560,KB금융,KOSPI,금융,149700,2240.56,558157.1,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,9.5,9.5,0.7,16.3,25.1,0.0,13.0,14.0,24.4,69.5,1.93,0.0,RR1.9 + 진입적정,0,149700.0,142200.0,164200.0,170300.0,📦박스돌파,-1.46,1.08,153302,-6.32,특이사항 없음,3,-2.72,34.5,-4.33,,,,조건 미충족,CRITICAL,23.8,기타 금융업,224056268925.0,33.8,9.19,0,1,-2.67,-1.32,-1.51,-4.89,-5.85,21.02,-28.63,-36.94,-84.28,0.51,0.394,0,7.8,1,1,0.94,0.17,0,0,0,0,-1,163070.0,-2.35,0.0232,True,X,▲,154103,▼,X,X,0.85,250,0,1,1,1,175700.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.01,4.0,1.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기타 금융업,1.081,-22.224,11.0,0.03917358526576964,-0.5497821420387589,0.0,OK,25.1,OK,32.64175192613118,32.64175192613118,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,9.5,9.5,9.5,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,1.933,0.852,0.852,0.0,0.0,,v22_calibrated,,,,,,,,True,9.7,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=16<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
363,139480,이마트,KOSPI,유통·소비재,87100,223.88,24036.0,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,10.0,10.0,4.4,18.7,14.4,0.0,12.9,12.5,14.3,82.1,5.96,0.0,밸런스우수 + RR6.0 + 진입적정,0,87100.0,81800.0,118700.0,136400.0,,-0.93,0.88,98792,-17.53,특이사항 없음,0,-17.25,34.9,-14.31,,,저점 이탈,조건 미충족,CRITICAL,23.8,종합 소매업,22388229700.0,41.9,36.77,0,0,-1.14,-1.58,-17.83,-17.91,-17.05,11.38,-41.65,-48.14,-93.92,0.817,0.366,0,12.0,0,0,1.1,0.08,0,0,0,0,-1,110450.0,-11.84,0.0259,True,X,▲,87809,▼,X,X,0.79,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.08,5.0,6.0,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_120D,45,,0,0.0,종합 소매업,-1.0876923076923077,-25.436153846153847,14.0,0.08848614072494669,-0.05730852715161049,0.12,OK,14.4,OK,34.797397687804434,34.797397687804434,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,10.0,10.0,10.0,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,5.962,0.852,0.852,0.0,0.0,,v22_calibrated,,,,,,,,True,36.3,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=19<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
364,097950,CJ제일제당,KOSPI,유통·소비재,204000,122.26,30710.5,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,11.5,11.5,0.0,3.9,52.5,0.0,12.9,18.8,52.5,34.4,4.8,0.0,RR4.8 + 진입적정,0,204000.0,194000.0,252000.0,270000.0,,-2.25,0.82,220975,-3.55,특이사항 없음,0,-3.61,32.0,-8.53,AI 강점,,,조건 미충족,CRITICAL,23.8,기타 식품 제조업,12226149250.0,28.5,22.73,0,0,-1.21,-4.67,-2.16,-12.82,-4.67,-3.32,-36.56,-35.76,-108.62,0.922,0.609,0,10.2,1,0,1.35,0.08,0,0,0,0,-1,234500.0,-7.68,0.0015,True,X,▼,208751,▼,X,X,0.24,250,0,-1,-1,1,293000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.9,5.0,4.8,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 식품 제조업,-1.0876923076923077,-25.436153846153847,14.0,0.0507703081232493,-0.33238801516428074,0.06666666666666667,OK,52.5,OK,21.49106863976074,21.49106863976074,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,11.5,11.5,11.5,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,4.8,0.852,0.852,0.0,0.0,,v22_calibrated,,,,,,,,True,23.5,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=4<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
365,039200,오스코텍,KOSDAQ,바이오·의약품,41900,94.27,16030.2,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,9.2,9.2,0.0,16.5,25.3,0.0,12.9,13.9,25.3,68.4,2.16,0.0,RR2.2 + 진입적정,0,41900.0,35600.0,55500.0,60200.0,,0.2,0.87,51308,-5.4,특이사항 없음,0,-19.43,35.9,-9.92,,,저점 이탈,조건 미충족,CRITICAL,23.8,의약품 제조업,9426673975.0,42.0,41.9,0,0,-4.56,7.85,-12.07,-24.37,-19.89,-29.58,-14.44,-12.48,-55.07,0.988,0.209,0,12.0,0,0,1.43,0.23,0,0,0,0,-1,50525.0,-18.34,0.5877,False,X,▼,39440,▲,O,X,-1.37,250,0,-1,-1,1,66000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.04,5.0,2.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,의약품 제조업,7.59125,-12.964375,7.0,0.0932492328673713,-0.06482950632712206,0.17333333333333334,OK,25.3,OK,32.860750199227816,32.860750199227816,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,9.2,9.2,9.2,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,2.159,0.852,0.852,0.0,0.0,,v22_calibrated,,,,,,,,True,32.5,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=16<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
