종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,FINAL_SCORE,TRIGGER_SCORE,TOTAL_SCORE,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ML_SCORE,NEWS_SCORE,NEWS_REASON,TRIGGER,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_5d_%,ret_10d_%,ret_60d_%,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,EBS,ENG_SCORE,MOM_SCORE,RR1,Now%,AI_COMMENT,켈리_수량,켈리_금액(원),추천수량,추천금액(만원),MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
230360,에코마케팅,KOSDAQ,광고업,광고업,미디어·콘텐츠,15910,170.14,0.0,15910,14940,17840,19624.0,62.6,64.4,61.5,62.9,62.9,61.2,58.099998474121094,0.0,,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,48.55,71.63,46.77,6.94,53.05,0,0.99,0.61,0.94,1.0,0.71,0.15,0.67,86.8,79.3,27.82,69.04,0,0,14.38,40.3,18.73,0.19,1,0,0.18,1.0,1,1,13897.0,15903,0.04,0.1924,2.7,-1.31,False,O,▲,15558,▲,O,X,6.146000000000001,5.272,7.0,6,42.5,71.3,1.9896907216494846,0.0,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,38,604922,38.0,60.5,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,101,20260109,20260109,28.76,11.79,18.73,6.94
039490,키움증권,KOSPI,금융 지원 서비스업,금융 지원 서비스업,서비스 기타,315000,342.13,0.0,315000,292000,360500,396550.00000000006,62.5,64.6,61.0,62.3,62.3,61.1,58.099998474121094,0.0,,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,10.53,31.25,-0.16,0.34,-11.98,0,0.99,0.72,0.77,1.0,0.11,0.3,0.35,70.8,71.9,6.92,17.3,0,0,4.48,4.48,29.1,4.64,1,1,1.4,0.89,1,1,275900.0,309006,1.94,0.0393,1.05,1.36,False,O,▲,310935,▲,O,X,0.538421052631579,-7.675789473684211,13.0,6,72.1,11.3,1.9782608695652173,0.0,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,1,558791,1.0,55.9,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),3,102,20260109,20260109,28.76,11.79,29.1,0.34
010820,퍼스텍,KOSPI,무기 및 총포탄 제조업,무기 및 총포탄 제조업,기타,4065,158.3,0.0,4065,3735,4720,5192.0,62.4,75.0,54.0,50.2,50.2,48.6,62.79999923706055,0.0,,,↩️ PULL (눌림),⑤ 하락 / 약세,4.9,-0.49,-5.79,-37.92,-43.72,0,0.99,0.81,0.62,1.0,0.03,0.14,0.53,60.7,81.0,3.04,12.78,0,0,1.63,2.91,-9.16,2.02,1,1,1.4,0.51,1,1,3654.0,4137,-1.74,-0.0685,6.81,-1.49,False,X,▼,4100,▲,X,X,7.949459459459459,15.482972972972972,5.0,5,44.9,3.2,1.9848484848484849,0.0,📉 매도세 우위. 💰 외국인/기관 수급 집중. ,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,103,20260109,20260109,28.76,11.79,-9.16,-37.92
451760,컨텍,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,13910,119.48,0.0,13910,11520,18690,20559.0,62.2,43.0,75.0,68.1,68.1,72.3,91.0999984741211,0.0,,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,74.09,53.03,72.31,46.82,34.45,0,1.0,1.0,0.0,1.0,0.37,0.1,0.57,81.3,80.1,27.68,77.08,0,0,17.78,31.1,58.61,28.66,1,0,2.39,0.81,1,1,10203.0,13540,2.73,0.0148,0.79,1.76,False,O,▲,14077,▲,X,X,7.4117460317460315,19.624126984126985,2.0,6,87.5,36.6,2.0,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 📈 상승 모멘텀 개선. ⚠️ 단기 급등 조정 주의.,116,1625000,116.0,162.5,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,104,20260109,20260109,28.76,11.79,58.61,46.82
419080,엔젯,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,10890,73.7,0.0,10890,8660,15340,16874.0,62.2,40.9,76.5,71.1,71.1,73.8,89.19999694824219,0.0,,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,100.92,48.77,99.14,53.21,30.19,0,1.0,1.0,0.0,1.0,0.86,0.06,0.43,77.0,90.5,31.54,71.28,0,0,20.2,50.21,65.0,23.86,0,0,3.12,0.74,1,1,7620.0,10603,2.7,0.2823,0.26,0.97,False,O,▲,10460,▲,O,X,5.072241379310345,19.69,3.0,7,66.6,85.9,1.9955156950672646,0.0,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,159,1735056,159.0,173.5,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,105,20260109,20260109,28.76,11.79,65.0,53.21
257720,실리콘투,KOSDAQ,상품 종합 도매업,상품 종합 도매업,기타,43650,325.87,0.0,43650,40550,49850,54835.00000000001,62.0,79.7,50.1,48.3,48.3,65.7,54.29999923706055,0.0,,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,6.08,-19.46,4.3,-9.68,-38.04,0,1.0,0.71,0.8,1.0,0.62,0.29,0.41,60.7,69.9,7.36,14.78,0,0,8.18,10.09,2.11,-4.94,1,1,1.97,0.93,1,1,38055.0,41567,5.01,0.3153,1.46,1.35,False,O,▼,40719,▲,O,X,7.949459459459459,15.482972972972972,5.0,4,58.1,62.3,2.0,0.0,💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),4,106,20260109,20260109,28.76,11.79,2.11,-9.68
372320,큐로셀,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,55200,66.98,0.0,55200,49350,66900,73590.0,62.0,64.5,60.4,61.3,61.3,59.4,58.29999923706055,0.0,,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,28.52,80.69,26.74,27.96,62.11,1,1.0,1.0,0.21,1.0,0.87,0.06,0.48,87.7,69.5,16.89,33.02,0,0,18.71,24.18,39.75,0.23,0,0,1.15,0.81,1,1,45905.0,52775,4.59,0.4524,0.77,2.0,False,O,▲,51690,▲,O,X,7.949459459459459,15.482972972972972,5.0,6,30.1,86.6,2.0,0.0,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,9,530000,9.0,53.0,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,107,20260109,20260109,28.76,11.79,39.75,27.96
085910,네오티스,KOSDAQ,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,9440,78.83,0.0,9440,7690,12940,14234.000000000002,61.3,66.0,58.2,51.5,51.5,52.1,73.9000015258789,0.0,,,↩️ PULL (눌림),② 상승 후 조정,20.72,180.53,18.94,117.34,161.95,0,1.0,1.0,0.0,1.0,0.17,0.07,0.37,51.9,51.7,10.04,25.92,0,0,7.52,15.26,129.13,6.31,0,0,2.25,0.82,1,1,6710.0,8753,7.84,-0.241,1.62,0.47,False,O,▲,8945,▼,O,X,12.037037037037036,13.702962962962964,4.0,5,46.9,16.8,2.0,0.0,📉 매도세 우위. ⚠️ 단기 급등 조정 주의.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),2,108,20260109,20260109,28.76,11.79,129.13,117.34
005935,삼성전자우,KOSPI,전기전자,전기전자,IT/전기전자,103000,3473.55,0.0,103000,96700,115500,127050.00000000001,61.3,45.8,71.6,73.4,73.4,61.4,67.30000305175781,0.0,,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,27.16,97.7,16.47,13.7,54.47,0,0.99,0.61,0.94,1.0,0.24,1.0,0.46,87.5,69.7,15.26,38.26,0,0,9.11,20.05,42.46,7.3,1,0,1.26,0.91,1,1,92280.0,101710,1.27,0.0101,0.99,1.64,False,O,▲,103149,▲,X,X,7.4117460317460315,19.624126984126985,2.0,7,66.8,23.7,1.9841269841269842,0.0,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 📈 상승 모멘텀 개선. ⚠️ 단기 급등 조정 주의.,13,1360320,13.0,136.0,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,109,20260109,20260109,28.76,11.79,42.46,13.7
056090,시지메드텍,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,1421,143.85,0.0,1421,1235,1792,1971.2000000000003,61.1,84.9,45.3,32.6,32.6,50.3,74.80000305175781,0.0,,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,13.59,38.5,11.81,28.21,19.92,0,1.0,1.0,0.04,1.0,0.48,0.13,0.74,67.7,82.8,12.69,31.56,0,0,14.14,23.57,40.0,-0.45,0,0,2.8,0.74,1,1,1151.5,1406,1.05,0.137,3.21,1.76,False,O,▲,1355,▲,O,X,7.949459459459459,15.482972972972972,5.0,3,26.6,48.2,1.9946236559139785,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),1,110,20260109,20260109,28.76,11.79,40.0,28.21
307180,아이엘,KOSDAQ,전구 및 조명장치 제조업,전구 및 조명장치 제조업,기타,3720,53.96,0.0,3720,3005,5150,5665.000000000001,60.8,62.6,59.6,48.9,48.9,49.6,84.69999694824219,0.0,,,↩️ PULL (눌림),② 상승 후 조정,24.41,40.91,22.63,34.67,22.33,1,1.0,1.0,0.0,1.0,0.1,0.05,0.45,62.1,84.1,15.04,39.4,0,0,20.58,9.41,46.46,7.08,0,0,4.07,0.71,1,1,2710.0,3659,1.67,-0.0325,0.65,2.12,False,O,▲,3596,▲,O,X,7.949459459459459,15.482972972972972,5.0,4,43.9,10.3,2.0,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),2,111,20260109,20260109,28.76,11.79,46.46,34.67
319400,현대무벡스,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,23500,1564.45,0.0,23500,19020,32500,35750.0,60.8,28.7,82.2,82.4,82.4,73.2,81.5999984741211,0.0,,,↩️ PULL (눌림),② 상승 후 조정,121.28,373.79,119.5,113.52,355.21,0,1.0,1.0,0.0,1.0,0.4,1.0,0.34,81.3,94.5,35.34,118.88,0,0,-0.84,39.05,125.31,62.15,1,0,4.59,0.84,1,1,15863.5,23655,-0.66,-0.5656,0.3,-0.41,False,O,▲,25389,▲,X,X,5.072241379310345,19.69,3.0,8,88.0,40.0,2.0089285714285716,0.0,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의. (매수 유효),92,2169200,92.0,216.9,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),2,112,20260109,20260109,28.76,11.79,125.31,113.52
034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,84200,4339.26,0.0,84200,77600,97300,107030.00000000001,60.4,55.9,63.5,69.6,69.6,55.0,49.400001525878906,0.0,,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,9.78,39.87,-0.91,-17.68,-3.36,1,0.99,0.78,0.67,1.0,0.36,1.0,0.33,66.4,71.7,7.35,18.82,0,0,11.97,8.51,11.08,1.24,0,1,1.52,0.79,1,1,75480.0,83321,1.05,0.1656,1.02,1.13,False,O,▲,82659,▲,O,X,5.072241379310345,19.69,3.0,6,44.3,36.3,1.9848484848484849,0.0,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,8,751717,8.0,75.2,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),4,113,20260109,20260109,28.76,11.79,11.08,-17.68
211270,AP위성,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,15140,216.66,0.0,15140,13050,19320,21252.0,60.3,43.3,71.6,64.5,64.5,65.2,88.19999694824219,0.0,,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,40.84,20.45,39.06,9.52,1.87,0,1.0,1.0,0.02,1.0,0.43,0.19,0.52,76.7,79.9,20.43,46.65,0,0,11.49,29.29,21.31,7.41,1,0,2.84,0.77,1,1,11343.0,14887,1.69,0.0683,1.35,1.24,False,O,▲,14796,▲,O,X,7.4117460317460315,19.624126984126985,2.0,6,66.3,43.3,2.0,0.0,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,90,1370000,90.0,137.0,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,114,20260109,20260109,28.76,11.79,21.31,9.52
348340,뉴로메카,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,34350,323.46,0.0,34350,29800,43450,47795.00000000001,60.0,66.0,56.0,52.1,52.1,49.1,65.0,0.0,,,↩️ PULL (눌림),② 상승 후 조정,1.48,49.02,-0.3,19.07,30.44,5,1.0,1.0,0.03,1.0,0.08,0.28,0.49,63.8,64.6,4.81,16.17,1,0,0.73,6.84,30.86,6.38,0,0,1.86,0.74,1,1,28035.0,33494,2.55,-0.0516,2.92,0.45,False,O,▲,33387,▲,O,X,5.072241379310345,19.69,3.0,5,43.9,7.5,2.0,0.0,🌪️ 5일 연속 응축 중! 폭발 임박. 📉 매도세 우위. 💸 자금 유입 지속. ,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),2,115,20260109,20260109,28.76,11.79,30.86,19.07
000720,현대건설,KOSPI,토목 건설업,토목 건설업,건설·부동산,75800,806.77,0.0,75800,69200,89000,97900.00000000001,59.9,72.9,51.2,43.8,43.8,52.9,68.4000015258789,0.0,,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,3.98,6.46,-6.71,2.84,-36.77,0,1.0,0.87,0.5,1.0,0.36,0.71,0.29,64.0,59.9,5.26,15.59,0,0,9.86,8.29,31.6,-0.15,0,1,1.55,0.75,1,1,67570.0,74728,1.43,0.1679,0.63,1.51,False,O,▲,73923,▲,O,X,4.4399999999999995,-8.508333333333333,12.0,4,39.1,36.4,2.0,0.0,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),3,116,20260109,20260109,28.76,11.79,31.6,2.84
014620,성광벤드,KOSDAQ,1차 철강 제조업,1차 철강 제조업,철강·금속,28300,87.4,0.0,28300,26200,32450,35695.0,59.8,95.5,36.0,32.5,32.5,51.3,44.099998474121094,0.0,,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,2.91,-2.08,1.13,-20.79,-20.66,1,0.99,0.73,0.75,1.0,0.3,0.08,0.54,64.2,67.6,7.07,11.15,0,0,11.86,4.04,-9.0,-0.6,0,1,2.0,0.97,1,1,24085.0,26609,6.35,0.16,2.24,1.7,False,X,▼,26113,▲,O,X,10.571538461538463,21.98076923076923,1.0,3,38.0,30.4,1.9761904761904763,0.0,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),4,117,20260109,20260109,28.76,11.79,-9.0,-20.79
338840,와이바이오로직스,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,26200,67.06,0.0,26200,22800,33000,36300.0,59.3,83.1,43.4,36.6,36.6,55.3,59.20000076293945,0.0,,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,0.96,118.33,-0.82,54.88,99.75,0,1.0,1.0,0.04,1.0,0.7,0.06,0.37,53.7,42.9,6.35,22.45,0,0,20.46,9.39,66.67,-7.3,0,0,1.19,0.77,1,1,21665.0,24553,6.7,0.6251,0.78,2.1,False,O,▲,23792,▲,O,X,7.949459459459459,15.482972972972972,5.0,3,28.1,70.3,2.0,0.0,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),1,118,20260109,20260109,28.76,11.79,66.67,54.88
049180,셀루메드,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,1475,347.42,0.0,1475,1025,2375,2612.5,59.1,24.5,82.2,77.3,77.3,76.7,93.5,0.0,,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,94.85,55.1,93.07,89.99,36.52,0,1.0,1.0,0.0,1.0,0.94,0.3,0.82,61.2,68.4,38.72,149.06,0,0,82.55,31.34,101.78,11.26,1,0,1.36,0.66,1,1,515.0,1322,11.53,0.8261,2.55,1.76,False,O,▲,1406,▲,O,X,7.949459459459459,15.482972972972972,5.0,7,69.5,94.5,2.0,0.0,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,1467,2165000,1467.0,216.5,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),1,119,20260109,20260109,28.76,11.79,101.78,89.99
267250,HD현대,KOSPI,기타 금융업,기타 금융업,금융,205000,408.72,0.0,205000,191400,232500,255750.00000000003,58.9,86.5,40.6,37.7,37.7,51.0,47.5,0.0,,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,-4.43,48.23,-15.12,4.96,5.0,0,1.0,0.67,0.88,1.0,0.51,0.36,0.41,53.9,62.2,4.41,14.1,0,0,11.29,6.05,33.72,-4.44,0,0,1.26,0.75,1,1,184045.0,194971,5.14,0.2712,1.21,3.3,False,O,▲,191219,▲,O,X,0.7539999999999999,-6.009333333333333,11.0,3,27.1,50.7,2.0220588235294117,0.0,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),3,120,20260109,20260109,28.76,11.79,33.72,4.96
226950,올릭스,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,154500,520.25,0.0,154500,133600,196300,215930.00000000003,58.8,46.8,66.8,66.5,66.5,61.4,67.5,0.0,,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,23.6,296.15,21.82,43.49,277.57,0,1.0,1.0,0.03,1.0,0.59,0.46,0.29,64.0,69.6,10.74,26.92,0,0,10.52,22.62,55.28,0.4,1,0,1.09,0.82,1,1,129530.0,150565,2.61,0.2121,0.42,1.28,False,O,▲,152095,▲,O,X,7.949459459459459,15.482972972972972,5.0,6,48.8,59.3,2.0,0.0,💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,6,1009999,6.0,101.0,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),1,121,20260109,20260109,28.76,11.79,55.28,43.49
336260,두산퓨얼셀,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,31100,160.91,0.0,31100,28500,36250,39875.0,58.5,84.0,41.5,25.3,25.3,44.9,79.30000305175781,0.0,,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-1.58,34.05,-12.27,-28.6,-9.18,0,0.99,0.83,0.57,1.0,0.21,0.14,0.19,51.9,50.8,2.84,12.88,0,0,7.24,1.63,0.16,-3.12,0,0,3.67,0.74,1,-1,32070.0,30818,0.91,0.1189,1.1,0.06,False,X,▲,30196,▲,O,X,5.358181818181818,-4.5600000000000005,10.0,2,26.6,21.1,1.9807692307692308,0.0,📉 매도세 우위. 🚀 단기 모멘텀 가속. ,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),4,122,20260109,20260109,28.76,11.79,0.16,-28.6
389650,넥스트바이오메디컬,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,89800,195.61,0.0,89800,78400,112500,123750.00000000001,58.4,66.0,53.3,46.4,46.4,43.1,69.4000015258789,0.0,,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,-0.33,102.94,-2.11,28.3,84.36,4,1.0,1.0,0.05,1.0,0.16,0.17,0.31,64.8,71.3,3.74,15.07,1,0,8.98,6.9,40.09,2.83,0,0,1.32,0.61,1,1,76730.0,89696,0.12,0.0527,1.66,0.46,False,O,▲,89780,▲,O,X,7.949459459459459,15.482972972972972,5.0,4,24.6,16.2,1.9912280701754386,0.0,🌪️ 에너지 응축 시작 (4일차). 📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),1,123,20260109,20260109,28.76,11.79,40.09,28.3
009420,한올바이오파마,KOSPI,의약품 제조업,의약품 제조업,바이오·의약품,50500,227.34,0.0,50500,45000,61500,67650.0,58.1,51.8,62.3,62.9,62.9,59.3,61.0,0.0,,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,3.06,90.57,-7.63,16.56,47.34,0,1.0,1.0,0.18,1.0,0.8,0.2,0.4,69.3,75.3,11.38,32.46,0,0,19.67,18.27,45.32,2.08,0,0,1.65,0.76,1,1,44287.5,48840,3.4,0.521,0.54,2.69,False,O,▲,48325,▲,O,X,3.697692307692308,-0.5515384615384614,8.0,6,33.3,80.1,2.0,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,13,672500,13.0,67.2,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),1,124,20260109,20260109,28.76,11.79,45.32,16.56
089890,코세스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,22300,70.39,0.0,22300,19790,27350,30085.000000000004,57.7,65.7,52.4,40.0,40.0,57.8,81.19999694824219,0.0,,⚡눌림회복,↩️ PULL (눌림),③ 박스 / 중립,-12.03,176.33,-13.81,-1.12,157.75,0,1.0,1.0,0.14,1.0,0.0,0.06,0.15,58.6,56.2,-0.32,33.55,0,0,-2.62,-1.11,10.67,8.14,1,0,1.13,0.41,0,-1,26390.0,22383,-0.37,-0.1849,1.04,-0.56,False,O,▲,22525,▼,X,X,5.072241379310345,19.69,3.0,3,44.5,0.0,2.0119521912350598,0.0,📉 매도세 우위. ✅ 20일선 눌림목 구간.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),3,125,20260109,20260109,28.76,11.79,10.67,-1.12
