LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR
313,456010,아이씨티케이,KOSDAQ,반도체,23400,177.29,3253.0,0.0,0.0,WAIT,WAIT,3,False,0,True,65.2,65.2,77.6,41.7,87.5,0.0,56.6,68.9,45.8,42.8,1.08,18.5,RR1.1,0,19750.0,16780.0,30550.0,35350.0,,-2.02,0.26,21705,31.51,특이사항 없음,0,26.24,72.1,24.39,AI 강점,STRUCT 보조,RSI 과열,추세 관망,CAUTION,66.5,반도체 제조업,17728793250.0,90.5,104.15,0,0,5.41,-12.2,48.1,66.19,41.99,17.29,56.2,11.71,-37.22,0.178,0.178,1,12.0,1,0,1.1,0.59,41450.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.04,6.0,3.6,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,18214.0,7.81,-0.9501,False,O,▲,26429,▲,X,X,0,0,0,0.23,250,0,1,1,1,0.0,반도체 제조업,19.75485714285714,43.39771428571429,1.0,87.5,OK,25.0,25.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,65.2,65.2,65.2,30.28,30.28,FRESH,0.627,,False,0.442,True,MATURE,4068.0,3.636,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,30.6,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
314,203650,드림시큐리티,KOSDAQ,IT/전기전자,3015,320.42,2883.3,0.0,0.0,WAIT,WAIT,3,False,0,True,60.4,60.4,73.6,51.2,52.3,0.0,54.9,59.0,22.4,72.0,1.54,17.1,RR1.5,0,2575.0,2185.0,4290.0,4400.0,,-1.64,0.59,3100,0.45,특이사항 없음,0,29.37,65.6,22.94,STRUCT 강점,,,추세 관망,CAUTION,66.5,소프트웨어 개발 및 공급업,32042203914.0,74.1,148.02,0,0,-0.66,-22.29,51.36,86.11,76.01,79.57,76.12,45.73,25.06,0.214,0.047,1,12.0,1,0,0.84,0.54,5080.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.15,6.0,4.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,2571.6,-2.75,-1.4977,False,O,▲,3908,▼,X,X,0,0,0,0.0,250,0,1,1,1,0.0,소프트웨어 개발 및 공급업,4.268910891089109,25.11871287128713,5.0,52.3,OK,32.17724234510814,32.17724234510814,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,60.4,60.4,60.4,30.28,30.28,FRESH,0.627,,False,0.403,True,MATURE,4068.0,4.397,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,42.3,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
315,356680,엑스게이트,KOSDAQ,IT/전기전자,13470,233.08,3844.8,0.0,0.0,WAIT,WAIT,3,False,0,True,60.5,60.5,73.6,38.4,78.3,0.0,53.1,63.4,39.9,50.1,1.4,21.2,RR1.4,0,11110.0,9430.0,19120.0,22700.0,,-1.29,0.45,13928,41.37,특이사항 없음,0,36.68,67.7,27.35,AI 강점,STRUCT 보조,,추세 관망,CAUTION,66.5,소프트웨어 개발 및 공급업,23308383845.0,56.7,143.71,0,0,4.18,-18.07,75.16,96.64,77.24,44.06,86.65,46.96,-10.45,0.277,0.15,1,12.0,1,0,1.23,0.55,27200.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.12,6.0,4.8,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,12476.0,-3.29,-1.3242,False,O,▲,16231,▼,X,X,0,0,0,0.0,250,0,1,1,1,0.0,소프트웨어 개발 및 공급업,4.268910891089109,25.11871287128713,5.0,78.3,OK,26.455557181037204,26.455557181037204,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,60.5,60.5,60.5,30.28,30.28,FRESH,0.627,,False,0.404,True,MATURE,4068.0,4.768,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,41.9,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
316,092200,디아이씨,KOSPI,자동차·모빌리티,7950,73.23,3091.6,0.0,0.0,WAIT,WAIT,3,False,0,True,52.6,52.6,50.1,51.7,59.6,0.0,51.9,53.8,9.5,88.1,1.05,1.5,밸런스우수 + RR1.1 + 진입적정,0,7830.0,7090.0,8850.0,11590.0,,1.04,2.69,9719,13.41,특이사항 없음,0,-5.5,50.9,0.95,,,저점 이탈,추세 관망,CAUTION,66.5,자동차 신품 부품 제조업,7322602185.0,58.9,14.4,0,0,5.3,5.3,2.98,-5.36,-27.33,67.54,-15.35,-57.61,13.03,0.614,0.072,1,8.8,1,0,1.8,0.45,15150.0,SWING_20D,80,SWING_60D,60,SWING_120D,45,v1_sl_first_gap_at_open,9.45,6.0,1.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,8299.0,-18.21,0.0659,False,X,▼,7518,▲,O,X,0,0,0,0.13,250,0,-1,1,1,0.0,자동차 신품 부품 제조업,5.217777777777778,3.132222222222222,13.0,59.6,OK,46.5,46.5,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,52.6,52.6,52.6,30.28,30.28,FRESH,0.627,,False,0.341,True,MATURE,4068.0,1.378,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,11.3,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
317,069540,빛과전자,KOSDAQ,IT/전기전자,5580,1267.35,5462.9,0.0,0.0,WAIT,WAIT,3,False,0,True,61.0,61.0,77.9,31.1,86.8,0.0,50.8,65.3,55.7,30.4,1.53,20.6,RR1.5,0,4625.0,3930.0,8100.0,8390.0,,-1.32,0.68,3462,257.01,특이사항 없음,0,79.88,62.4,26.68,AI 강점,STRUCT 보조,,추세 관망,CAUTION,66.5,통신 및 방송 장비 제조업,126735408540.0,53.4,120.44,0,0,6.49,-14.42,32.07,83.25,278.31,715.79,73.26,248.03,661.28,0.071,0.071,1,12.0,0,0,1.66,0.56,10080.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.03,5.0,5.0,NORMAL+WARN:ATR%=20.4% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,3910.0,61.16,-1.1843,False,O,▲,6247,▼,X,X,0,0,0,0.0,248,0,1,1,1,0.0,통신 및 방송 장비 제조업,4.268910891089109,25.11871287128713,5.0,86.8,OK,15.271995704359128,15.271995704359128,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,61.0,61.0,61.0,30.28,30.28,FRESH,0.627,,False,0.408,True,MATURE,4068.0,5.0,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,45.2,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
318,066310,큐에스아이,KOSDAQ,반도체,14930,110.24,1384.3,0.0,0.0,WAIT,WAIT,3,False,0,True,60.8,60.8,83.0,27.2,83.8,0.0,49.9,64.7,56.6,29.2,3.22,1.5,RR3.2 + 진입적정,0,14710.0,12500.0,22750.0,26900.0,,-1.54,0.36,14606,80.11,특이사항 없음,0,26.95,65.7,10.13,AI 강점,STRUCT 보조,,추세 관망,CAUTION,66.5,반도체 제조업,11023801295.0,82.5,70.76,0,0,5.36,-10.92,10.59,34.26,81.63,103.96,24.27,51.35,49.45,0.123,0.123,1,12.0,0,0,1.01,0.37,32100.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.02,6.0,3.6,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,21502.0,2.21,-0.8278,False,O,▲,16366,▼,X,X,0,0,0,0.07,250,0,1,1,1,0.0,반도체 제조업,19.75485714285714,43.39771428571429,1.0,83.8,OK,14.5,14.5,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,60.8,60.8,60.8,30.28,30.28,FRESH,0.627,,False,0.406,True,MATURE,4068.0,3.638,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,52.4,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
319,088800,에이스테크,KOSDAQ,IT/전기전자,4995,65.7,3771.5,0.0,0.0,WAIT,WAIT,3,False,0,True,62.1,62.1,94.7,31.4,58.4,0.0,48.1,61.5,63.3,20.9,6.89,1.5,RR6.9 + 진입적정,0,4920.0,4575.0,7890.0,9400.0,⚡눌림회복,-1.9,0.32,4831,25.31,특이사항 없음,0,29.32,62.4,0.76,STRUCT 강점,,,추세 관망,CAUTION,66.5,통신 및 방송 장비 제조업,6570212481.0,77.4,75.52,0,0,4.72,-8.52,-25.67,18.93,65.95,35.18,8.94,35.67,-19.33,0.167,0.144,1,12.0,1,0,1.59,0.32,11310.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,7.01,6.0,8.6,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,4578.0,3.39,-0.782,False,O,▲,5428,▼,X,X,0,0,0,0.63,237,0,1,1,1,0.0,통신 및 방송 장비 제조업,4.268910891089109,25.11871287128713,5.0,58.4,OK,19.0,19.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,62.1,62.1,62.1,30.28,30.28,FRESH,0.627,,False,0.417,True,MATURE,4068.0,8.609,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,58.0,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
320,025770,한국정보통신,KOSDAQ,IT/전기전자,12450,99.9,4661.8,0.0,0.0,WAIT,WAIT,3,False,0,True,48.6,48.6,42.9,47.0,63.3,0.0,47.3,51.1,20.4,74.5,1.11,20.4,RR1.1,0,10340.0,8790.0,16500.0,18990.0,,-3.01,1.07,13276,-1.92,특이사항 없음,0,8.54,68.7,26.4,AI 강점,,,추세 관망,CAUTION,66.5,전기 통신업,9990139035.0,47.9,105.01,0,0,3.92,-21.75,53.89,57.99,54.47,51.46,48.0,24.19,-3.05,0.465,0.465,0,12.0,1,0,0.5,0.54,22200.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,14.99,6.0,4.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,11396.0,-6.22,-0.9304,False,O,▲,13835,▲,X,X,0,0,0,-0.83,250,0,1,1,1,0.0,전기 통신업,4.268910891089109,25.11871287128713,5.0,63.3,OK,52.205751094183675,52.205751094183675,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,48.6,48.6,48.6,30.28,30.28,FRESH,0.627,,False,0.309,True,MATURE,4068.0,3.974,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,32.5,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
321,051980,중앙첨단소재,KOSDAQ,IT/전기전자,1947,61.28,2163.0,0.0,0.0,WAIT,WAIT,3,False,0,True,49.1,49.1,58.7,42.8,42.5,0.0,45.6,48.0,16.2,79.8,1.07,12.7,RR1.1,0,1727.0,1467.0,2460.0,3060.0,,1.34,0.4,1910,21.13,특이사항 없음,0,3.17,72.6,18.39,저점추세 양호,,RSI 과열,추세 관망,CAUTION,66.5,통신 및 방송 장비 제조업,6128132300.0,83.1,63.94,0,0,-1.02,18.29,37.02,30.67,-24.68,-49.36,20.68,-54.96,-103.87,0.598,0.052,1,12.0,0,0,1.54,0.52,3970.0,SWING_20D,80,SWING_60D,60,SWING_120D,45,v1_sl_first_gap_at_open,15.06,6.0,2.8,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,1780.5,1.89,-0.11,False,X,▼,2059,▲,X,X,0,0,0,-0.1,250,0,-1,-1,1,0.0,통신 및 방송 장비 제조업,4.268910891089109,25.11871287128713,5.0,42.5,OK,30.41121206458245,30.41121206458245,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,49.1,49.1,49.1,30.28,30.28,FRESH,0.627,,False,0.313,True,MATURE,4068.0,2.819,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,26.3,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
322,161000,애경케미칼,KOSPI,화학·소재,16800,175.14,8173.0,0.0,0.0,WAIT,WAIT,3,False,0,True,56.6,56.6,88.0,43.8,19.4,0.0,42.2,50.4,68.6,14.2,0.8,10.9,,0,15150.0,12870.0,19960.0,23000.0,,0.47,0.39,14157,19.25,특이사항 없음,0,13.15,70.0,16.45,STRUCT 강점,,RSI 과열,추세 관망,CAUTION,66.5,기초 화학물질 제조업,17514298540.0,83.3,50.69,0,0,2.44,21.3,25.84,13.36,76.47,51.35,3.37,46.19,-3.16,0.0,0.0,1,12.0,0,0,1.61,0.62,26850.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.05,5.0,2.1,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,15071.0,18.67,0.1431,False,O,▲,17000,▲,X,X,0,0,0,3.72,250,0,1,1,1,0.0,기초 화학물질 제조업,10.261224489795918,15.06795918367347,8.0,19.4,OK,25.0,25.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,56.6,56.6,56.6,30.28,30.28,FRESH,0.627,,False,0.373,True,MATURE,4068.0,2.11,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,18.8,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
323,072950,빛샘전자,KOSDAQ,IT/전기전자,13780,149.35,1109.6,0.0,0.0,WAIT,WAIT,3,False,0,True,45.0,45.0,44.0,34.2,68.5,0.0,41.8,48.9,34.3,57.1,4.87,3.3,RR4.9,0,13340.0,11330.0,25700.0,31250.0,,-0.69,0.54,13936,116.83,특이사항 없음,0,79.7,61.2,14.96,AI 강점,,,추세 관망,CAUTION,66.5,전자부품 제조업,14934538830.0,46.2,152.95,0,0,7.99,-8.26,-1.71,95.46,154.71,175.6,85.47,124.43,121.09,0.201,0.201,1,12.0,1,0,0.76,0.37,38350.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.07,6.0,6.1,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,22356.0,-1.12,-1.3473,False,O,▲,15745,▼,X,X,0,0,0,1.1,250,0,1,1,1,0.0,전자부품 제조업,4.268910891089109,25.11871287128713,5.0,68.5,OK,27.185522007847133,27.185522007847133,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,45.0,45.0,45.0,30.28,30.28,FRESH,0.627,,False,0.3,True,MATURE,4068.0,6.149,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,86.5,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
324,389470,인벤티지랩,KOSDAQ,기타,64900,157.3,8617.0,0.0,0.0,WAIT,WAIT,3,False,0,True,47.8,47.8,65.4,35.8,36.8,0.0,41.6,46.0,29.6,63.0,0.81,1.6,진입적정,0,63900.0,55600.0,72400.0,77100.0,,-1.04,0.9,80619,-15.72,특이사항 없음,0,1.22,57.0,3.48,STRUCT 강점,,,추세 관망,CAUTION,66.5,자연과학 및 공학 연구개발업,15730470850.0,53.7,16.03,0,0,4.01,0.78,7.27,-9.23,-18.87,35.35,-19.22,-49.16,-19.16,0.721,0.124,0,10.5,1,0,1.82,0.5,101700.0,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,v1_sl_first_gap_at_open,12.99,5.0,1.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,70750.0,-19.5,0.1494,False,X,▼,61553,▲,O,X,0,0,0,2.56,248,0,-1,1,1,0.0,자연과학 및 공학 연구개발업,8.452571428571428,12.478571428571428,11.0,36.8,OK,45.73382402083094,45.73382402083094,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,47.8,47.8,47.8,30.28,30.28,FRESH,0.627,,False,0.302,True,MATURE,4068.0,1.024,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,11.6,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
325,037030,파워넷,KOSDAQ,인프라·에너지,6330,101.73,1615.0,0.0,0.0,WAIT,WAIT,3,False,0,True,46.1,46.1,69.6,21.3,48.7,0.0,37.5,46.5,48.3,39.6,5.23,1.4,RR5.2 + 진입적정,0,6240.0,5800.0,9100.0,10920.0,⚡눌림회복,-0.57,0.18,5745,3.44,특이사항 없음,0,17.25,55.2,-1.14,STRUCT 강점,,,추세 관망,CAUTION,66.5,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",10172957265.0,84.9,59.52,0,0,5.68,-5.24,-9.57,2.1,126.88,130.18,-7.89,96.6,75.67,0.133,0.124,1,12.0,0,0,3.23,0.31,13220.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,7.05,6.0,6.5,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,0,1,5916.0,10.17,-0.6882,False,O,▲,6809,▼,X,X,0,0,0,1.0,250,0,1,1,1,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",16.87625,26.59,2.0,48.7,OK,1.5,1.5,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,46.1,46.1,46.1,30.28,30.28,FRESH,0.627,,False,0.3,True,MATURE,4068.0,6.5,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,43.8,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
326,046970,우리로,KOSDAQ,기타,9560,990.8,4189.7,0.0,0.0,WAIT,WAIT,3,False,0,True,52.3,52.3,92.8,13.3,49.3,0.0,37.0,51.8,79.5,0.6,3.77,4.1,RR3.8,0,9180.0,7800.0,16200.0,20300.0,,-1.69,0.42,8271,530.45,특이사항 없음,0,34.72,59.6,3.28,STRUCT 강점,,,추세 관망,CAUTION,66.5,기타 전문 도매업,99079562065.0,58.0,92.5,0,0,9.51,-20.99,24.32,60.94,550.78,606.06,50.95,520.5,551.55,0.109,0.021,1,12.0,0,0,1.75,0.36,25500.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.03,6.0,5.1,NORMAL+WARN:ATR%=21.6% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,7919.0,15.57,-1.7023,False,O,▲,11406,▼,X,X,0,0,0,0.8,247,0,1,1,1,0.0,기타 전문 도매업,8.452571428571428,12.478571428571428,11.0,49.3,OK,1.5,1.5,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,52.3,52.3,52.3,30.28,30.28,FRESH,0.627,,False,0.338,True,MATURE,4068.0,5.087,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,69.5,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
327,042520,한스바이오메드,KOSDAQ,기타,33150,112.94,4727.6,0.0,0.0,WAIT,WAIT,3,False,0,True,40.7,40.7,50.5,40.6,21.5,0.0,36.0,37.5,29.0,63.8,1.08,3.3,RR1.1,0,32100.0,27250.0,39550.0,57800.0,⚡눌림회복,-0.66,1.61,41298,12.67,특이사항 없음,0,3.47,55.3,-0.55,저점추세 양호,,,추세 관망,CAUTION,66.5,의료용품 및 기타 의약 관련제품 제조업,11293700650.0,52.0,24.49,0,0,9.77,-0.45,3.27,-8.55,17.55,21.65,-18.54,-12.73,-32.86,0.397,0.168,1,12.0,1,0,1.3,0.4,66100.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,15.11,6.0,1.5,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,0,-1,38850.0,-19.73,-0.0544,False,X,▼,32957,▼,O,X,0,0,0,2.65,250,0,-1,1,1,0.0,의료용품 및 기타 의약 관련제품 제조업,8.452571428571428,12.478571428571428,11.0,21.5,OK,36.5,36.5,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,40.7,40.7,40.7,30.28,30.28,FRESH,0.627,,False,0.3,True,MATURE,4068.0,1.536,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,19.3,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
328,174900,앱클론,KOSDAQ,기타,55400,194.68,11038.7,0.0,0.0,WAIT,WAIT,3,False,0,True,38.4,38.4,43.6,45.2,14.4,0.0,34.2,34.4,30.8,61.5,1.12,3.2,RR1.1,0,53700.0,45600.0,66400.0,95800.0,,-0.81,0.84,64260,7.93,특이사항 없음,0,-3.7,57.3,4.21,,,,추세 관망,CAUTION,66.5,의료용품 및 기타 의약 관련제품 제조업,19467994400.0,57.9,26.66,0,0,7.16,-0.72,10.36,-14.11,-18.05,161.32,-24.1,-48.33,106.81,0.422,0.175,1,12.0,1,0,0.92,0.44,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,15.08,5.0,1.6,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,62120.0,-13.79,0.2214,False,X,▲,51628,▲,O,X,0,0,0,0.58,250,0,1,1,1,0.0,의료용품 및 기타 의약 관련제품 제조업,8.452571428571428,12.478571428571428,11.0,14.4,OK,40.69555373921543,40.69555373921543,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,38.4,38.4,38.4,30.28,30.28,FRESH,0.627,,False,0.3,True,MATURE,4068.0,1.568,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,19.9,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
