종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,NEWS_SCORE,NEWS_REASON,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,주봉20선_상회,주봉추세,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,ML_SCORE,ML_REASON,TOTAL_SCORE,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
452160,제이엔비,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,7530,126.92,,6170,5550,8030,9880,7.7,13.4,30.7,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,22.64,28.06,20.79,-19.68,6.59,0,0.1,0.39,0.36,0.0,0.53,0.06,0.1,73.5,97.0,25.62,7512,0.23,,195.0758,0.7087,15.59,1.19,6590,1,36.19,0,0,0,1,False,36.91,32.11,-7.38,O,▼,9,★,"주봉20선↑, HMA추세↑, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,322,198.7,5823,▲,O,X,10.29156862745098,23.30627450980392,3.0,0.25252525252525254,22.042139384116695,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,82.1,,30.0,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),4,277,20260102,20260102,25.84,12.3,-7.38,-19.68
230360,에코마케팅,KOSDAQ,광고업,광고업,미디어·콘텐츠,13910,420.86,,11490,10380,14170,16830,7.4,14.5,23.8,0.0,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,26.23,51.2,24.38,-3.71,29.73,0,0.03,0.11,0.46,0.0,0.37,0.54,0.27,82.4,71.4,24.65,12088,15.07,,179.3296,0.0838,2.36,-1.16,12023,1,25.32,0,0,0,1,False,22.66,24.87,8.59,O,▼,10,★,"주봉20선↑, HMA추세↑, HMA돌파, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,180,206.8,11461,▲,O,X,6.77,6.7575,9.0,0.07365439093484419,21.061792863359443,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,92.8,,33.0,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),3,278,20260102,20260102,25.84,12.3,8.59,-3.71
032940,원익,KOSDAQ,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,조선·기계·설비,13750,1687.39,,7920,7120,9510,11090,7.3,19.6,29.9,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,91.24,95.04,89.39,78.14,73.57,0,0.0,0.0,0.34,0.0,0.82,1.0,0.62,91.2,93.5,78.85,9447,45.53,,598.1519,0.9844,0.54,4.01,11131,1,85.42,0,0,0,1,False,89.92,93.94,90.44,O,▲,8,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,250,198.0,8738,▲,O,X,10.29156862745098,23.30627450980392,3.0,-0.6395173453996983,73.61111111111111,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,85.2,,30.7,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,279,20260102,20260102,25.84,12.3,90.44,78.14
250060,모비스,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,3845,224.99,,3175,2860,3800,4425,7.3,15.7,26.5,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,41.36,44.82,39.51,35.3,23.35,0,0.0,0.0,0.39,0.0,0.63,0.22,0.66,74.8,88.7,24.71,3590,7.1,,83.2472,0.4031,1.1,2.1,2864,1,46.04,0,0,0,1,False,23.24,29.24,47.6,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,634,201.3,3522,▲,O,X,9.32,22.93195652173913,4.0,-0.04568527918781726,21.102362204724407,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,83.9,,30.3,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,280,20260102,20260102,25.84,12.3,47.6,35.3
299170,더블유에스아이,KOSDAQ,생활용품 도매업,생활용품 도매업,기타,2970,57.29,,2560,2300,3075,3585,7.3,14.4,19.7,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,15.79,70.3,13.94,56.55,48.83,0,0.06,0.21,0.33,0.0,0.64,0.0,0.66,72.6,88.7,19.54,2805,5.87,,36.5848,0.5475,1.26,2.33,2282,1,30.69,0,0,0,1,False,25.32,20.0,68.85,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,769,196.9,2556,▲,O,X,6.614880952380952,16.10452380952381,7.0,0.15671641791044777,16.015625,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,83.6,,30.2,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,281,20260102,20260102,25.84,12.3,68.85,56.55
004310,현대약품,KOSPI,의약품 제조업,의약품 제조업,바이오·의약품,9050,160.0,,6830,6140,8760,10690,7.1,8.6,29.6,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,147.95,159.68,140.07,110.45,118.82,0,0.0,0.0,0.34,0.0,0.81,0.12,0.55,74.3,83.0,36.52,8159,10.92,장악형,227.9844,0.337,0.28,1.95,5978,1,87.53,0,0,0,1,False,33.88,28.73,136.29,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회, 패턴(장악형)",2.5,289,197.4,8355,▲,O,X,4.963846153846154,6.10153846153846,10.0,-0.09965635738831616,32.503660322108345,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,85.2,,30.5,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,282,20260102,20260102,25.84,12.3,136.29,110.45
102120,어보브반도체,KOSDAQ,반도체 제조업,반도체 제조업,반도체,12720,109.72,,11360,10890,12760,14160,6.9,8.1,23.9,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,13.67,8.9,11.82,-6.3,-12.57,0,0.01,0.02,0.4,0.0,0.48,0.03,0.31,69.1,89.0,15.3,12013,5.88,,233.1803,0.4303,3.66,2.81,10898,1,20.81,0,0,0,1,False,18.33,21.72,6.0,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,220,249.9,11213,▲,O,X,13.688235294117646,11.445294117647059,6.0,0.02185792349726776,11.971830985915492,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,81.9,,29.4,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),4,283,20260102,20260102,25.84,12.3,6.0,-6.3
489790,한화비전,KOSPI,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,46050,166.27,,41700,37500,46750,51800,6.8,18.6,21.5,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,5.98,-9.35,-1.9,-39.12,-50.21,0,0.03,0.09,0.35,0.0,0.31,0.13,0.75,66.1,60.0,13.69,43515,5.82,,1182.0682,0.3229,1.0,2.02,37365,1,29.02,0,0,0,1,False,16.73,25.99,-13.28,X,▼,2,,"주봉역배열주의, HMA추세↑, MACD상승, 자금유입, MACD>Sig, VWAP상회",2.5,47,196.0,42651,▲,O,X,9.32,22.93195652173913,4.0,0.08187134502923976,10.431654676258994,1,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,80.4,,28.9,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),4,284,20260102,20260102,25.84,12.3,-13.28,-39.12
473980,노머스,KOSDAQ,창작 및 예술관련 서비스업,창작 및 예술관련 서비스업,서비스 기타,29400,116.86,,23950,22950,26800,29650,6.7,3.8,21.7,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,34.25,-13.15,32.4,-19.56,-34.62,0,0.0,0.0,0.41,0.0,0.38,0.05,0.22,84.7,90.7,26.49,27572,6.63,,856.7434,0.0511,3.24,1.15,22995,1,48.63,0,0,0,1,False,10.73,34.25,-7.26,O,▼,9,★,"주봉20선↑, HMA추세↑, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,104,249.1,27443,▲,O,X,1.453125,-0.9081250000000001,11.0,-0.40310077519379844,22.755741127348646,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,82.3,,29.4,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),4,285,20260102,20260102,25.84,12.3,-7.26,-19.56
319400,현대무벡스,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,23700,2546.7,,14480,13030,17970,21450,6.6,19.1,28.9,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,137.95,381.71,136.1,143.09,360.24,0,0.0,0.0,0.36,0.0,0.77,1.0,0.61,88.8,96.2,68.58,19532,21.34,,970.8391,0.1431,0.75,1.74,14522,1,118.35,0,0,0,1,False,40.24,99.16,155.39,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, HMA돌파, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,137,198.4,20476,▲,O,X,10.29156862745098,23.30627450980392,3.0,-0.5370196813495782,63.67403314917127,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,79.0,,28.3,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,286,20260102,20260102,25.84,12.3,155.39,143.09
212560,네오오토,KOSDAQ,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,11500,192.92,,7660,7030,9220,10770,6.2,10.8,32.7,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,112.96,75.68,111.11,102.65,54.21,0,0.0,0.0,0.85,0.0,0.71,0.17,0.43,79.1,70.1,54.56,9592,19.88,,323.348,0.1623,2.54,2.17,7032,1,81.44,0,0,0,1,False,35.14,68.62,114.95,O,▲,11,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, HMA돌파, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,317,242.8,9446,▲,O,X,13.274,18.94333333333333,5.0,-0.5100671140939598,50.13054830287206,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,89.9,,31.3,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,287,20260102,20260102,25.84,12.3,114.95,102.65
011080,형지I&C,KOSDAQ,봉제의복 제조업,봉제의복 제조업,유통·소비재,900,63.22,,743,669,967,1190,6.2,13.3,22.3,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,23.97,-11.68,22.12,21.23,-33.15,0,0.12,0.44,0.38,0.0,0.56,0.0,0.2,77.1,95.0,24.71,799,12.51,,14.4583,0.457,8.11,2.53,666,1,26.45,0,0,0,1,False,32.74,25.0,33.53,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,2702,200.8,709,▲,O,X,20.86,24.98875,2.0,0.29004329004329005,21.130551816958278,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,82.1,,29.0,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,288,20260102,20260102,25.84,12.3,33.53,21.23
012200,계양전기,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,7850,717.8,,3075,2765,4915,6760,6.0,12.2,31.5,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,456.34,443.25,448.46,423.88,402.39,0,0.0,0.0,0.35,0.0,0.9,1.0,0.0,91.6,73.4,163.11,5929,32.39,,593.733,0.9744,8.49,-0.03,4116,1,278.69,0,0,0,1,False,75.42,406.78,449.72,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,645,198.3,6045,▲,O,X,10.29156862745098,23.30627450980392,3.0,-0.5771878072763028,155.28455284552845,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,90.8,,31.4,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,289,20260102,20260102,25.84,12.3,449.72,423.88
049630,재영솔루텍,KOSDAQ,사진장비 및 광학기기 제조업,사진장비 및 광학기기 제조업,기타,4970,366.98,,3260,2930,4075,4880,5.9,12.1,31.4,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,131.16,491.67,129.31,494.54,470.2,0,0.0,0.0,0.34,0.0,0.9,0.45,0.67,75.5,70.1,56.99,4201,18.28,,177.1394,0.7882,1.16,3.14,3504,1,100.69,0,0,0,1,False,61.1,61.89,506.84,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,606,197.6,4185,▲,O,X,6.614880952380952,16.10452380952381,7.0,-0.4387254901960784,52.45398773006135,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,92.4,,31.9,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,290,20260102,20260102,25.84,12.3,506.84,494.54
332570,PS일렉트로닉스,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,6940,275.07,,5520,5230,6310,7090,5.7,14.3,29.9,0.0,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,32.95,122.79,31.1,4.34,101.32,0,0.0,0.0,0.71,0.0,0.64,0.3,0.42,77.0,92.3,29.44,6048,14.73,,180.5561,0.5861,2.71,2.73,5234,1,38.85,0,0,0,1,False,40.2,40.49,16.64,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,452,249.5,5860,▲,O,X,9.32,22.93195652173913,4.0,-0.3684210526315789,25.724637681159418,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,82.1,,28.6,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),3,291,20260102,20260102,25.84,12.3,16.64,4.34
001430,세아베스틸지주,KOSPI,1차 철강 제조업,1차 철강 제조업,철강·금속,55900,177.27,,42850,39000,52300,61800,5.3,9.7,26.4,0.0,,↩️ PULL (눌림),② 상승 후 조정,101.81,67.12,93.93,95.99,26.26,0,0.0,0.0,0.65,0.0,0.5,0.14,0.62,70.2,79.2,34.42,50874,9.88,,875.9732,-0.0831,1.46,2.49,39000,1,84.61,0,0,0,1,False,25.62,29.55,121.83,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, HMA돌파, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,51,218.5,51817,▲,O,X,13.62142857142857,40.42857142857143,1.0,-0.21301775147928995,30.455075845974328,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,84.9,,29.2,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),2,292,20260102,20260102,25.84,12.3,121.83,95.99
368770,파이버프로,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,12800,209.29,,9460,8890,11170,12870,5.2,7.8,32.5,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,87.68,112.27,85.83,103.19,90.8,0,0.0,0.0,0.9,0.0,0.68,0.19,0.2,76.4,77.9,39.43,11446,11.82,장악형,243.6754,0.0327,4.63,2.39,8895,1,68.35,0,0,0,1,False,26.98,44.63,115.49,O,▲,12,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, HMA돌파, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회, 패턴(장악형)",2.5,264,249.7,11274,▲,O,X,6.614880952380952,16.10452380952381,7.0,-0.41687979539641945,35.30655391120507,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,78.4,,27.2,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,293,20260102,20260102,25.84,12.3,115.49,103.19
053700,삼보모터스,KOSDAQ,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,6420,624.92,,4440,3995,5510,6580,4.8,14.0,28.3,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,61.71,49.3,59.86,51.27,27.83,0,0.0,0.0,0.36,0.0,0.73,0.87,0.41,95.0,99.5,48.92,5864,9.46,,262.5304,1.1349,2.76,3.24,5198,1,71.51,0,0,0,1,False,60.5,61.92,63.57,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,449,199.4,4933,▲,O,X,13.274,18.94333333333333,5.0,-0.3752577319587629,44.5945945945946,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,82.1,,28.0,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,294,20260102,20260102,25.84,12.3,63.57,51.27
093240,형지엘리트,KOSPI,봉제의복 제조업,봉제의복 제조업,유통·소비재,2205,754.42,,1329,1196,1649,1968,4.8,16.1,27.2,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,90.09,-21.17,82.21,34.87,-62.03,0,0.0,0.0,0.37,0.0,0.68,1.0,0.39,87.3,97.2,70.86,1724,27.85,,85.8877,0.9656,2.2,1.05,1525,1,78.22,0,0,0,1,False,85.29,71.6,60.71,O,▼,10,★,"주봉20선↑, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,1503,199.7,1450,▲,O,X,20.86,24.98875,2.0,-0.5510406342913776,65.91422121896161,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,82.1,,28.0,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,295,20260102,20260102,25.84,12.3,60.71,34.87
402340,SK스퀘어,KOSPI,기타 금융업,기타 금융업,금융,392000,1076.9,,326500,319500,363500,400000,4.2,16.4,25.9,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,27.07,141.98,19.19,68.7,101.12,0,0.0,0.0,0.07,0.0,0.76,1.0,0.68,71.9,67.6,23.69,352466,11.22,,7788.1597,0.4945,1.12,2.35,322450,1,34.77,0,0,0,1,False,24.44,39.5,94.54,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,7,228.6,341966,▲,O,X,0.07238095238095248,-1.8852380952380952,12.0,-0.3931034482758621,20.06125574272588,1,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,92.0,,30.5,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,296,20260102,20260102,25.84,12.3,94.54,68.7
080220,제주반도체,KOSDAQ,반도체 제조업,반도체 제조업,반도체,30650,1386.03,,20850,18740,27100,33350,4.0,10.3,29.0,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,60.3,100.85,58.45,57.13,79.38,0,0.0,0.0,0.34,0.0,0.78,1.0,0.2,91.1,97.7,51.53,26337,16.37,,1133.9357,0.8413,6.8,3.72,23782,1,60.56,0,0,0,1,False,56.38,67.12,69.43,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,94,196.0,22695,▲,O,X,13.688235294117646,11.445294117647059,6.0,-0.2980688497061293,47.00239808153477,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,82.1,,27.4,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,297,20260102,20260102,25.84,12.3,69.43,57.13
189300,인텔리안테크,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,68200,157.04,,53200,48750,63900,74600,3.9,10.8,28.4,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,59.91,45.42,58.06,32.34,23.95,0,0.0,0.0,0.81,0.0,0.52,0.11,0.4,81.1,83.2,32.0,60470,12.78,,1513.1314,0.0625,2.8,2.76,48770,1,50.18,0,0,0,1,False,22.66,41.35,44.64,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,44,234.1,60759,▲,O,X,9.32,22.93195652173913,4.0,-0.2210796915167095,28.195488721804512,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,87.0,,28.8,63.4,51.9,73.8,🌤 중립,1.철강·금속(+29.7%) / 2.유통·소비재(+23.3%) / 3.조선·기계·설비(+18.1%) / 4.IT/전기전자(+17.5%) / 5.자동차·모빌리티(+16.7%),5,298,20260102,20260102,25.84,12.3,44.64,32.34
