시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,ret_5d_%,ret_10d_%,EBS,통과,근거,추천매수가,손절가,추천매도가1,추천매도가2,RR1,Now%,LDY_SCORE,ROUTE,AI_COMMENT,기준일,시총기준일
KOSDAQ,재영솔루텍,049630,기타,2220,187.21,2595.1,,84.1,22.07,5.0807,11.53641,0.27,27.73,7.77,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",1873,1742,2030,2200,1.1984732824427482,18.526428190069407,33.5,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,코리아에프티,123410,기타,8770,190.06,2441.7,,94.4,33.19,249.0094,50.52035,2.72,22.32,38.77,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",6780,6310,7490,8210,1.5106382978723405,29.35103244837758,33.4,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,에이디테크놀로지,200710,기타,31200,104.06,4193.5,,88.3,27.69,1029.9799,90.15611,0.95,27.09,35.65,4,★,"MACD상승, 장기추세(120↑), 자금유입(MFI), MACD>Sig",25150,23400,27300,29550,1.2285714285714286,24.055666003976143,33.3,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,넥스틴,348210,기타,71400,79.62,7480.6,,64.4,11.1,481.4429,327.02541,1.03,19.4,11.91,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",66200,61600,71800,77800,1.2173913043478262,7.854984894259818,33.1,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,팬오션,028670,기타,4330,472.23,23146.9,,81.9,13.53,71.9349,16.1278,4.0,15.93,19.61,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",3930,3655,4260,4615,1.2,10.178117048346055,33.0,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,나노,187790,기타,3420,55.9,1054.8,,64.8,16.95,20.3443,20.71161,1.46,21.71,30.29,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",3010,2800,3330,3645,1.5238095238095237,13.621262458471762,33.0,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,디아이씨,092200,기타,9800,370.65,3811.1,,84.7,37.07,310.9425,17.00788,0.57,50.54,42.65,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",7360,6850,7980,8650,1.2156862745098038,33.15217391304348,32.9,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,한국피아이엠,448900,기타,62600,404.45,3758.8,,78.1,49.41,2189.2039,98.25141,0.88,49.05,71.27,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",43150,40150,46800,50700,1.2166666666666666,45.07531865585168,32.7,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,하나머티리얼즈,166090,기타,46200,55.14,9137.3,,63.6,10.05,504.3192,-6.17201,0.41,5.96,10.53,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",43250,40200,46850,50800,1.180327868852459,6.820809248554912,32.6,🔺 Watch (상승 준비),💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,에이치엔에스하이텍,044990,기타,23500,83.89,1806.1,,81.9,22.76,292.4717,30.79634,1.08,15.48,14.36,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",19720,18340,21350,23150,1.181159420289855,19.168356997971603,32.4,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,고려아연,010130,철강금속,1311000,237.19,253590.2,,60.2,13.27,22434.0841,-3315.75112,0.54,13.02,15.0,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",1192000,1109000,1292000,1401000,1.2048192771084338,9.983221476510067,32.2,↩️ PULL (눌림),💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,앱클론,174900,기타,40700,111.52,7770.8,,67.5,27.47,718.465,-169.68633,0.59,3.43,35.44,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",32900,30600,35650,38650,1.1956521739130435,23.70820668693009,32.2,↩️ PULL (눌림),💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,롯데에너지머티리얼즈,020150,기타,42250,133.32,22124.4,,70.9,12.34,61.2746,-62.58196,0.31,-1.29,26.88,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",38750,36050,42000,45500,1.2037037037037037,9.032258064516128,32.1,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,에스피지,058610,기타,62700,794.55,13905.2,,92.0,47.89,2670.2666,-222.27107,0.58,40.27,63.49,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",43650,40600,47350,51300,1.2131147540983607,43.6426116838488,32.0,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,YTN,040300,기타,4285,150.9,2043.0,,64.8,16.33,78.4043,4.57332,0.44,29.26,33.49,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",3795,3530,4115,4460,1.2075471698113207,12.911725955204217,31.8,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,로킷헬스케어,376900,기타,83000,446.32,12999.0,,91.2,46.0,2357.8656,-233.64943,0.24,9.93,61.48,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",58600,54500,63500,68800,1.1951219512195121,41.63822525597269,31.6,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,엘앤케이바이오,156100,기타,14110,358.89,2967.6,,88.1,37.43,321.8695,155.08411,4.08,28.62,39.15,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",10580,9830,11690,12800,1.48,33.364839319470704,31.6,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,씨피시스템,413630,기타,4865,155.24,1772.6,,82.4,12.66,32.202,16.20751,0.33,22.39,15.42,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4450,4135,4820,5230,1.1746031746031746,9.325842696629213,31.5,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,에이비온,203400,기타,4090,258.25,1204.8,,84.7,55.77,197.1423,36.6885,2.96,50.26,107.72,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",2705,2515,2990,3270,1.5,51.20147874306839,31.0,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,감성코퍼레이션,036620,기타,6560,56.73,5937.0,,73.3,14.41,106.9246,8.71364,0.87,14.89,17.14,4,★,"MACD상승, 장기추세(120↑), 자금유입(MFI), MACD>Sig",5910,5490,6400,6940,1.1666666666666667,10.998307952622675,30.9,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,조이시티,067000,기타,2330,335.73,1628.8,,85.4,19.83,48.5475,-0.57917,2.69,15.06,15.92,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",2005,1863,2170,2355,1.1619718309859155,16.209476309226932,30.8,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,큐리언트,115180,기타,32100,80.19,11532.2,,66.8,22.24,431.4084,80.19332,0.74,23.46,23.46,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",27050,25150,29300,31800,1.1842105263157894,18.66913123844732,30.2,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,켐트로스,220260,기타,5610,357.0,1489.9,,98.8,33.03,190.1093,40.9949,3.87,44.22,45.34,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4345,4040,4800,5260,1.4918032786885247,29.11392405063291,30.1,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,석경에이티,357550,기타,61400,77.46,3349.4,,79.7,23.01,1014.6483,541.93613,3.86,16.95,37.67,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",51400,47800,56800,62200,1.5,19.45525291828794,30.0,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,티에스이,131290,기타,62100,71.14,6869.1,,69.1,14.9,955.9933,262.34892,0.98,19.42,16.95,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",55700,51800,60300,65400,1.1794871794871795,11.490125673249551,30.0,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,이랜시스,264850,기타,6200,326.4,1878.3,,85.7,20.26,128.8967,42.25969,5.65,28.63,28.1,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",5310,4940,5760,6240,1.2162162162162162,16.760828625235405,29.9,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,미래컴퍼니,049950,기타,21400,194.77,1887.0,,76.6,29.48,445.6112,310.77821,6.08,40.6,44.5,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",17020,15830,18810,20600,1.504201680672269,25.73443008225617,29.9,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,메지온,140410,기타,80000,97.88,24291.1,,66.5,12.1,907.7512,183.60998,0.84,20.85,19.4,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",73500,68400,79700,86400,1.2156862745098038,8.843537414965986,29.8,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,넥스트바이오메디컬,389650,기타,94700,151.51,7769.1,,85.7,33.01,3181.8449,92.73892,0.85,23.47,47.05,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",73300,68200,79500,86200,1.2156862745098038,29.195088676671215,29.6,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,온코크로스,382150,기타,13300,73.55,1598.4,,78.5,12.78,135.6239,8.03484,0.34,15.55,8.75,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",12150,11300,13170,14270,1.2,9.465020576131687,29.4,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,에스피시스템스,317830,기타,10900,69.43,1174.3,,85.6,14.91,240.3839,8.47037,1.01,21.11,23.86,4,★,"MACD상승, 장기추세(120↑), 자금유입(MFI), MACD>Sig",9770,9090,10590,11480,1.2058823529411764,11.566018423746161,29.2,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,RF머트리얼즈,327260,기타,21750,53.05,1834.2,,69.3,18.19,364.8436,91.96213,0.99,21.31,34.43,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",18950,17630,20550,22250,1.2121212121212122,14.775725593667547,29.2,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,다우데이타,032190,기타,19360,111.93,7414.9,,69.2,11.43,177.5395,141.69078,4.45,15.79,16.63,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",17900,16650,19390,21000,1.192,8.156424581005586,29.1,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,에이치이엠파마,376270,기타,55100,57.25,3905.8,,94.6,49.79,1878.5164,203.92168,1.22,28.44,57.65,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",37900,35250,41850,45850,1.490566037735849,45.382585751978894,29.0,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,이뮨온시아,424870,기타,10250,473.42,7601.9,,91.7,34.52,379.2039,-68.4203,0.36,16.88,47.69,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",7850,7300,8510,9220,1.2,30.573248407643312,28.7,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,쎄크,081180,기타,12000,99.99,1059.1,,86.9,18.08,185.6228,-49.54295,0.42,-2.91,15.61,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",10470,9730,11350,12300,1.1891891891891893,14.613180515759314,28.7,🔁 MR (반전),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,셀비온,308430,기타,25400,92.42,3259.2,,88.0,27.7,693.2234,72.593,0.88,25.43,34.18,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",20500,19050,22200,24050,1.1724137931034482,23.902439024390244,28.6,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,사조산업,007160,기타,59000,60.23,2950.0,,77.4,16.95,696.2899,426.32701,5.48,20.04,20.29,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",52000,48350,57400,62900,1.4794520547945205,13.461538461538462,28.5,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,코칩,126730,기타,18210,553.97,1548.5,,95.8,41.81,525.1692,327.47149,14.6,46.5,52.0,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",13230,12300,14340,15540,1.1935483870967742,37.641723356009074,28.2,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,영원무역,111770,기타,90300,86.46,40013.3,,78.1,14.22,700.955,-420.39698,0.82,-3.73,7.24,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",81400,75700,88300,95700,1.2105263157894737,10.933660933660933,28.2,🔁 MR (반전),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,우림피티에스,101170,기타,9790,167.27,1321.7,,92.8,44.73,438.8784,33.82879,0.85,57.14,61.55,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",6970,6480,7550,8190,1.183673469387755,40.45911047345768,28.1,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,PS일렉트로닉스,332570,기타,5250,51.77,2299.0,,56.5,13.0,135.6503,14.471,0.85,18.38,22.24,3,,"MACD상승, 장기추세(120↑), MACD>Sig",4785,4450,5190,5620,1.208955223880597,9.717868338557993,28.0,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,코오롱티슈진,950160,기타,82800,536.98,68907.2,,79.6,33.95,2680.7286,-330.81553,0.66,20.7,53.9,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",63700,59200,69000,74800,1.1777777777777778,29.984301412872842,27.5,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,헬릭스미스,084990,기타,7630,164.84,3516.9,,76.6,32.53,307.7118,2.88182,2.98,37.23,40.0,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",5930,5510,6430,6970,1.1904761904761905,28.667790893760543,27.1,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,에이플러스에셋,244920,기타,8310,52.0,1878.7,,80.9,12.68,93.0875,-37.12465,0.83,-4.92,1.84,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",7600,7060,8230,8930,1.1666666666666667,9.342105263157894,27.0,🔁 MR (반전),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,현대바이오,048410,기타,6100,177.6,5858.5,,70.8,20.67,130.3763,55.89846,4.6,28.15,28.29,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",5210,4840,5640,6120,1.162162162162162,17.08253358925144,26.8,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,지놈앤컴퍼니,314130,기타,4410,174.71,1370.9,,81.1,36.92,126.3149,37.17704,3.62,40.45,54.2,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",3315,3085,3665,4015,1.5217391304347827,33.03167420814479,26.4,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,동신건설,025950,기타,17910,127.24,1504.4,,92.1,24.8,304.1589,271.99047,16.03,27.93,28.57,3,,"MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",14780,13750,16020,17370,1.203883495145631,21.177266576454667,26.3,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,신라젠,215600,기타,3305,130.94,4565.2,,74.9,14.66,66.587,12.79588,4.21,18.88,22.86,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",2970,2760,3220,3490,1.1904761904761905,11.27946127946128,26.0,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,코오롱생명과학,102940,기타,55400,58.84,6882.6,,88.1,26.64,1557.0866,-407.00798,0.52,3.17,44.84,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",45050,41900,48850,52900,1.2063492063492063,22.97447280799112,26.0,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,파로스아이바이오,388870,기타,9440,101.34,1222.1,,83.4,35.57,275.2445,44.97799,0.59,39.64,38.01,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",7170,6670,7770,8430,1.2,31.659693165969315,25.7,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSDAQ,삼양엔씨켐,482630,기타,23700,135.88,2593.8,,88.8,27.62,750.3179,165.34292,4.01,36.99,39.74,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",19130,17790,20750,22450,1.208955223880597,23.889179299529534,25.1,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,SNT모티브,064960,기타,35950,97.66,9541.2,,63.4,14.7,537.8848,310.68148,4.4,16.91,18.84,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",32300,30000,35000,37950,1.173913043478261,11.30030959752322,23.9,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,세이브존I&C,067830,기타,2700,66.5,1108.1,,85.7,12.32,40.1546,13.05002,11.12,15.38,15.88,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",2475,2305,2685,2910,1.2352941176470589,9.090909090909092,23.7,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
KOSPI,와이투솔루션,011690,기타,4050,227.64,1481.3,,93.5,35.76,136.6239,36.14755,10.68,40.38,49.72,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",3075,2860,3330,3610,1.186046511627907,31.70731707317073,21.4,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251203,20251203
