LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,STRATEGY_SCORE,STRATEGY_HORIZON,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON,ENTRY_RISK_FLAG,ENTRY_RISK_LEVEL,ENTRY_RISK_RULE,ENTRY_RISK_REASON,BUY_NOW_SCORE,BUY_NOW_GRADE,BUY_NOW_PASS,BUY_NOW_REASON,BUY_NOW_ELIGIBLE,NO_CHASE_FLAG,PULLBACK_WAIT_FLAG,ANTI_STRUCT_REVERSAL_FLAG,ANTI_STRUCT_REVERSAL_TYPE,ANTI_STRUCT_REVERSAL_SCORE,ANTI_STRUCT_REVERSAL_REASON
159,030000,제일기획,KOSPI,미디어·콘텐츠,19030,62.14,21892.3,0.0,0.0,WAIT,WAIT,3,False,1,True,6.2,6.2,0.0,3.1,27.1,0.0,7.6,10.1,27.1,66.1,1.43,0.0,RR1.4 + 진입적정,0,19030.0,18210.0,20200.0,20900.0,,-2.07,0.68,19915,-8.8,특이사항 없음,0,-2.26,36.1,-1.68,,,,추세 관망,CRITICAL,85.2,광고업,6214159460.0,34.7,8.39,0,1,0.85,-2.86,-0.83,-3.79,-13.7,-15.42,-26.07,-45.16,-119.47,0.972,0.317,0,6.0,0,1,1.2,0.27,0,0,0,0,-1,19911.0,-4.45,-0.0493,True,X,▼,18976,▼,O,X,0.85,250,0,-1,-1,1,22350.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,4.31,5.0,1.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,0.0,광고업,-3.2533333333333334,-21.406666666666666,14.0,0.025486074619022595,0.05946481543575745,0.4473684210526316,OK,27.1,OK,20.81641146996802,20.81641146996802,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,6.2,6.2,6.2,31.46,-0.33,FRESH,0.458,,False,0.3,True,MATURE,6926.0,1.427,0.845,0.845,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,6.1,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=3<70
160,051600,한전KPS,KOSPI,기타,54600,71.68,24570.0,0.0,0.0,WAIT,WAIT,3,False,1,True,7.2,7.2,6.5,2.9,14.4,0.0,6.7,7.9,11.5,85.6,2.42,0.0,밸런스우수 + RR2.4 + 진입적정,0,54600.0,50300.0,65000.0,66400.0,,-2.25,0.61,59747,-5.74,특이사항 없음,0,-11.28,23.6,-7.02,,,저점 이탈,추세 관망,CRITICAL,85.2,전기 및 통신 공사업,7167710000.0,34.3,25.97,0,0,0.92,-3.19,-7.3,-10.05,-12.08,6.23,-32.33,-43.54,-97.82,0.776,0.458,0,8.3,0,0,1.34,0.21,0,0,0,0,-1,60400.0,-8.61,0.0383,True,X,▲,52953,▼,O,X,2.77,250,0,1,1,1,69000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.88,5.0,2.4,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,SWING_60D,60,0.0,전기 및 통신 공사업,2.7627678571428573,-0.4638392857142856,5.0,0.0413396127681842,-0.055926047198952285,0.07692307692307693,OK,14.4,OK,17.00910562026689,17.00910562026689,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,7.2,7.2,7.2,31.46,-0.33,FRESH,0.458,,False,0.3,True,MATURE,6926.0,2.419,0.845,0.845,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,19.0,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=3<70
161,001040,CJ,KOSPI,금융,174900,134.3,51030.6,0.0,0.0,WAIT,WAIT,3,False,1,True,4.0,4.0,0.0,0.2,19.5,0.0,4.7,6.6,19.5,75.6,3.17,0.0,RR3.2 + 진입적정,0,174900.0,156100.0,234500.0,249000.0,,-2.31,0.42,197422,-5.73,특이사항 없음,0,-22.78,28.4,-15.15,,,저점 이탈,추세 관망,CRITICAL,85.2,기타 금융업,13430419800.0,28.2,41.36,0,0,2.76,-19.4,-21.22,-16.52,-21.22,-4.32,-38.8,-52.68,-108.37,0.885,0.43,0,12.0,0,0,0.86,0.19,0,0,0,0,-1,222550.0,-11.41,-0.2512,False,X,▲,174244,▼,O,X,1.94,250,0,1,-1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,10.75,4.0,3.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,,0,0.0,기타 금융업,3.195897435897436,-10.102307692307692,9.0,0.08756023850363473,-0.07022603078610717,0.4166666666666667,OK,19.5,OK,18.153494093178562,18.153494093178562,0,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,4.0,4.0,4.0,31.46,-0.33,FRESH,0.458,,False,0.3,True,MATURE,6926.0,3.17,0.845,0.845,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,34.1,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=0<70
162,466100,클로봇,KOSDAQ,IT/전기전자,42150,87.78,10731.1,0.0,0.0,WAIT,WAIT,3,False,1,True,3.9,3.9,0.0,0.0,19.3,0.0,4.6,6.4,19.3,75.9,2.43,0.0,RR2.4 + 진입적정,0,42150.0,35800.0,57600.0,65900.0,,-1.03,0.4,53031,-36.03,특이사항 없음,0,-18.72,30.2,-10.94,,,MFI 약세,추세 관망,CRITICAL,85.2,소프트웨어 개발 및 공급업,8778495450.0,21.5,35.32,0,0,0.6,-6.12,-15.7,-12.91,-38.91,16.44,-11.22,-38.58,-19.14,0.976,0.208,0,12.0,0,0,0.96,0.21,0,0,0,0,-1,51880.0,-20.52,-0.1369,False,X,▼,40822,▼,O,X,0.72,250,0,-1,1,1,74500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.07,5.0,2.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,0.0,소프트웨어 개발 및 공급업,6.802,4.980666666666666,4.0,0.08532452126758176,-0.0026365382518338427,0.4117647058823529,OK,19.3,OK,13.547432123410177,13.547432123410177,0,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,3.9,3.9,3.9,31.46,-0.33,FRESH,0.458,,False,0.3,True,MATURE,6926.0,2.433,0.845,0.845,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,36.7,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=0<70
163,005500,삼진제약,KOSPI,바이오·의약품,22400,85.25,2983.7,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,59.0,59.0,48.6,69.3,74.7,0.0,60.2,64.2,26.1,67.4,1.26,0.0,RR1.3 + 진입적정,0,22400.0,19630.0,25900.0,28900.0,,1.65,0.84,21999,7.59,특이사항 없음,0,-2.48,59.5,13.47,AI 강점,TIMING 보조,,조건 미충족,CRITICAL,85.2,의약품 제조업,8524633925.0,67.1,40.65,0,0,-0.44,14.81,23.14,20.24,12.22,12.06,-2.04,-19.24,-91.99,0.124,0.124,1,12.0,0,0,1.57,0.57,0,0,0,1,1,18826.0,1.82,0.1762,False,O,▲,22317,▲,O,X,2.0,250,0,1,1,1,31450.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,12.37,6.0,1.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,의약품 제조업,4.240588235294118,-16.118823529411763,12.0,0.08262117346938776,0.9309476273804504,0.13636363636363635,OK,74.7,OK,51.57229134706287,51.57229134706287,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,59.0,59.0,59.0,31.46,-0.33,FRESH,0.458,,False,0.392,True,MATURE,6926.0,1.264,0.845,0.845,0.0,0.0,,v22_calibrated,,,,,,,,True,15.6,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,85.0,BUY,1,,0,0,0,0,,0.0,T=69<70
164,005387,현대차2우B,KOSPI,자동차·모빌리티,263000,565.45,91955.1,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,44.6,44.6,46.2,54.5,28.0,0.0,42.4,42.9,26.5,66.9,1.64,0.0,RR1.6 + 진입적정,0,263000.0,235500.0,308000.0,330000.0,,-1.43,0.77,264229,3.65,특이사항 없음,0,-0.41,56.9,0.64,TIMING 강점,,,조건 미충족,CRITICAL,85.2,기타,56545463250.0,70.0,19.09,0,0,-1.13,-5.9,-3.13,2.94,-8.52,36.77,-19.34,-39.98,-67.28,0.48,0.44,1,12.0,0,0,0.92,0.31,0,0,0,1,1,243700.0,-0.47,-0.3104,False,X,▲,268449,▼,X,X,1.13,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,10.46,4.0,1.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,기타,1.2516666666666665,-2.417777777777778,7.0,0.06253394894079305,0.05300211688904586,0.125,OK,28.0,OK,44.558041837957234,44.558041837957234,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,44.6,44.6,44.6,31.46,-0.33,FRESH,0.458,,False,0.3,True,MATURE,6926.0,1.636,0.845,0.845,0.0,0.0,,v22_calibrated,,,,,,,,True,17.1,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=54<70
165,000270,기아,KOSPI,자동차·모빌리티,164800,1485.09,643400.6,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,44.9,44.9,48.6,49.2,29.4,0.0,41.9,42.4,19.8,75.2,0.99,0.0,진입적정,0,164800.0,145200.0,184200.0,212500.0,,-1.37,0.51,165816,7.85,특이사항 없음,0,-2.64,57.0,2.12,,,,조건 미충족,CRITICAL,85.2,자동차용 엔진 및 자동차 제조업,148509146450.0,62.9,22.3,0,0,-1.85,-1.9,0.18,3.0,-5.29,48.33,-19.28,-36.75,-55.72,0.238,0.218,1,12.0,1,0,1.14,0.47,0,0,0,1,-1,189580.0,-0.61,-0.2242,False,O,▲,165552,▼,X,X,0.95,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,11.89,4.0,1.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,자동차용 엔진 및 자동차 제조업,1.2516666666666665,-2.417777777777778,7.0,0.07125520110957004,-0.0538885043024732,0.04054054054054054,OK,29.4,OK,42.01352224814381,42.01352224814381,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,44.9,44.9,44.9,31.46,-0.33,FRESH,0.458,,False,0.3,True,MATURE,6926.0,0.99,0.845,0.845,0.0,0.0,,v22_calibrated,,,,,,,,True,11.8,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,0.0,AVOID,0,RR 0.99,0,0,0,0,,0.0,T=49<70
166,005385,현대차우,KOSPI,자동차·모빌리티,267500,301.62,62437.1,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,43.7,43.7,50.9,39.1,29.6,0.0,38.1,39.9,21.3,73.4,1.28,0.0,RR1.3 + 진입적정,0,267500.0,237000.0,306500.0,329000.0,,-1.03,0.67,267154,-0.7,특이사항 없음,0,-2.25,58.9,2.15,STRUCT 강점,,,조건 미충족,CRITICAL,85.2,기타,30162365862.0,68.7,18.15,0,0,-0.74,-4.46,-0.56,4.7,-5.81,40.64,-17.58,-37.27,-63.41,0.425,0.425,0,12.0,0,0,1.21,0.42,0,0,0,1,1,243250.0,0.13,-0.2397,False,O,▲,268336,▼,X,X,0.93,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,11.4,4.0,1.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,기타,1.2516666666666665,-2.417777777777778,7.0,0.0651535380507343,0.0030837091049797736,0.5833333333333334,OK,29.6,OK,47.93150026799675,47.93150026799675,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,43.7,43.7,43.7,31.46,-0.33,FRESH,0.458,,False,0.3,True,MATURE,6926.0,1.279,0.845,0.845,0.0,0.0,,v22_calibrated,,,,,,,,True,14.6,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,100.0,BUY,1,,0,0,0,0,,0.0,T=39<70 · S=51≥50
167,005250,녹십자홀딩스,KOSPI,서비스 기타,14970,72.31,7040.1,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,38.3,38.3,27.7,30.2,77.4,0.0,36.1,45.1,49.7,37.9,1.35,0.0,RR1.4 + 진입적정,0,14970.0,12720.0,18010.0,20250.0,,0.89,0.68,15386,-8.34,특이사항 없음,0,-4.01,55.6,2.27,AI 강점,,,조건 미충족,CRITICAL,85.2,회사 본부 및 경영 컨설팅 서비스업,7231367355.0,66.9,28.67,0,0,-1.45,-0.2,10.89,4.47,-10.95,-4.28,-17.81,-42.41,-108.33,0.669,0.652,0,12.0,0,0,1.43,0.4,0,0,0,1,1,13586.0,-2.71,-0.1954,False,O,▼,16065,▲,X,X,0.26,250,0,-1,-1,1,21150.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.03,5.0,1.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,회사 본부 및 경영 컨설팅 서비스업,2.432413793103448,-12.105172413793104,11.0,0.09986639946559786,1.057741710769684,0.19444444444444445,OK,77.4,OK,40.70909457710237,40.70909457710237,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,38.3,38.3,38.3,31.46,-0.33,FRESH,0.458,,False,0.3,True,MATURE,6926.0,1.351,0.845,0.845,0.0,0.0,,v22_calibrated,,,,,,,,True,20.3,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,100.0,BUY,1,,0,0,0,0,,0.0,T=30<70
168,042700,한미반도체,KOSPI,반도체,320500,2303.2,305475.6,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,31.2,31.2,13.2,37.7,72.8,0.0,33.3,41.2,59.6,25.5,2.18,0.0,RR2.2 + 진입적정,0,320500.0,272000.0,426000.0,439000.0,,-1.07,0.48,313167,55.11,특이사항 없음,0,-2.12,41.3,-9.88,AI 강점,,,조건 미충족,CRITICAL,85.2,특수 목적용 기계 제조업,230319779500.0,57.9,46.65,0,0,-3.61,-13.14,-17.82,9.2,52.62,167.98,-13.08,21.16,63.93,0.109,0.045,1,12.0,0,0,1.07,0.29,0,0,0,0,-1,402900.0,2.34,-0.4541,False,O,▲,322891,▼,X,X,-1.8,250,0,1,1,1,485500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.13,4.0,2.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,0.0,특수 목적용 기계 제조업,10.464242424242425,43.36303030303031,1.0,0.10519277913973703,-0.02543195682189126,0.20689655172413793,OK,72.8,OK,20.7382634088734,20.7382634088734,0,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,31.2,31.2,31.2,31.46,-0.33,FRESH,0.458,,False,0.3,True,MATURE,6926.0,2.175,0.845,0.845,0.0,0.0,,v22_calibrated,,,,,,,,True,32.9,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,80.0,BUY,1,POC 55↑,0,0,0,0,,0.0,T=38<70
169,056080,유진로봇,KOSDAQ,조선·기계·설비,24300,89.19,9115.5,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,31.7,31.7,17.4,30.5,72.3,0.0,31.9,40.1,54.9,31.4,1.74,0.0,RR1.7 + 진입적정,0,24300.0,20650.0,30650.0,37800.0,,-1.75,0.34,27894,75.89,특이사항 없음,5,-10.83,41.8,-6.48,AI 강점,,저점 이탈,조건 미충족,CRITICAL,85.2,특수 목적용 기계 제조업,8919417050.0,62.9,23.29,1,0,-1.22,-11.48,-9.33,-2.02,-34.32,114.29,-0.33,-33.99,78.71,0.54,0.117,1,12.0,0,0,1.23,0.31,0,0,0,0,-1,28235.0,-12.89,-0.3547,False,X,▲,24427,▼,X,X,0.2,250,0,1,1,1,49450.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.02,5.0,1.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,특수 목적용 기계 제조업,4.018888888888889,6.95968253968254,3.0,0.10449735449735449,0.01391214228662519,0.5,OK,72.3,OK,11.212289123299023,11.212289123299023,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,31.7,31.7,31.7,31.46,-0.33,FRESH,0.458,,False,0.3,True,MATURE,6926.0,1.74,0.845,0.845,0.0,0.0,,v22_calibrated,,,,,,,,True,26.1,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,80.0,BUY,1,POC 76↑,0,0,0,0,,0.0,T=30<70
170,000155,두산우,KOSPI,기타,618000,86.66,24698.1,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,28.4,28.4,7.4,38.7,73.1,0.0,31.7,39.7,65.7,17.9,1.33,0.0,RR1.3 + 진입적정,0,618000.0,525000.0,742000.0,810000.0,,-0.93,0.55,564197,17.85,특이사항 없음,0,-3.64,46.5,-4.49,AI 강점,,,조건 미충족,CRITICAL,85.2,기타,8666343500.0,36.2,30.42,0,0,-1.44,-6.36,-10.43,8.23,10.75,14.66,-14.05,-20.71,-89.39,0.094,0.084,1,12.0,0,0,1.1,0.42,0,0,0,0,-1,717900.0,9.54,-0.3508,False,O,▲,611471,▼,O,X,0.64,250,0,1,1,1,933000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.05,5.0,1.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,기타,2.7627678571428573,-0.4638392857142856,5.0,0.08876560332871013,-0.042524371332146794,0.2413793103448276,OK,73.1,OK,27.428866382076393,27.428866382076393,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,28.4,28.4,28.4,31.46,-0.33,FRESH,0.458,,False,0.3,True,MATURE,6926.0,1.333,0.845,0.845,0.0,0.0,,v22_calibrated,,,,,,,,True,20.1,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,100.0,BUY,1,,0,0,0,0,,0.0,T=39<70
171,278470,에이피알,KOSPI,화학·소재,391000,1081.67,146383.2,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,28.4,28.4,5.2,33.0,86.7,0.0,30.5,41.6,81.5,0.0,2.88,0.0,RR2.9 + 진입적정,0,391000.0,362500.0,473000.0,503000.0,,-1.03,0.78,366175,43.21,특이사항 없음,0,-4.71,40.7,-7.13,AI 강점,,,조건 미충족,CRITICAL,85.2,기타 화학제품 제조업,108167465000.0,39.1,20.72,0,0,-2.13,-3.22,-9.91,-9.91,32.54,57.98,-32.19,1.08,-46.07,0.146,0.126,1,12.0,0,0,1.14,0.17,0,0,0,0,-1,492700.0,6.78,0.0058,True,O,▲,393121,▼,X,X,2.88,250,0,1,1,1,531000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.29,4.0,2.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기타 화학제품 제조업,5.057272727272728,-11.130909090909093,8.0,0.08138472780416514,-0.012515170933276193,0.4050632911392405,OK,86.7,OK,27.722624834051885,27.722624834051885,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,28.4,28.4,28.4,31.46,-0.33,FRESH,0.458,,False,0.3,True,MATURE,6926.0,2.877,0.845,0.845,0.0,0.0,,v22_calibrated,,,,,,,,True,21.0,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,80.0,BUY,1,POC 43↑,0,0,0,0,,0.0,T=33<70
172,000150,두산,KOSPI,금융,1593000,836.56,257967.8,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,27.1,27.1,7.3,32.2,75.1,0.0,29.4,38.2,67.8,15.2,1.28,0.0,RR1.3 + 진입적정,0,1593000.0,1354000.0,1900000.0,2064000.0,,-1.11,0.63,1312718,79.78,특이사항 없음,0,-0.21,49.8,-2.04,AI 강점,,,조건 미충족,CRITICAL,85.2,기타 금융업,83656359000.0,40.7,24.69,0,0,-0.44,-1.3,-8.18,10.78,44.69,86.53,-11.5,13.23,-17.52,0.05,0.05,1,12.0,0,0,1.01,0.38,0,0,0,0,-1,1869800.0,21.35,-0.1643,False,O,▲,1562024,▼,O,X,2.25,250,0,1,1,1,2164000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.0,4.0,1.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기타 금융업,3.195897435897436,-10.102307692307692,9.0,0.08443188951663529,-0.03917687759993943,0.034482758620689655,OK,75.1,OK,23.598310672549875,23.598310672549875,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260522,20260522,,27.1,27.1,27.1,31.46,-0.33,FRESH,0.458,,False,0.3,True,MATURE,6926.0,1.285,0.845,0.845,0.0,0.0,,v22_calibrated,,,,,,,,True,19.3,,ELITE_SCORE,MATURE,6926,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,ORANGE,C_ORANGE,STRUCT < 90 + VWAP_GAP > 15% 강한 과열,70.0,BUY,1,VWAP 21↑ · POC 80↑,0,0,0,0,,0.0,T=32<70
