종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
058610,에스피지,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,84000,721.57,18629.0,75100,67600,92000,108700,26.1,38.1,39.3,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,87.92,204.35,83.6,205.97,187.57,0,0.19,0.55,0.37,0.0,0.78,0.69,0.6,65.5,63.5,15.14,84342,-0.41,,313.192,0.17,0.38,1.79,60660,1,57.24,0,0,0,1,False,17.32,15.23,212.27,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,26,195.3,86161,▲,X,X,-0.9987500000000001,6.7974999999999985,11.0,0.4878048780487805,11.8508655126498,1,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),1,302,20251224,20251224,18.33,6.3,212.27,205.97
466100,클로봇,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,66600,2157.63,16644.8,55600,51200,66500,77300,25.6,30.5,29.1,↩️ PULL (눌림),② 상승 후 조정,85.0,229.7,80.68,113.87,212.92,0,0.0,0.0,0.91,0.0,0.5,1.0,0.49,77.4,73.7,23.36,66783,-0.27,,1121.0616,-0.3253,0.45,0.72,51200,1,82.18,0,0,0,1,False,6.39,28.32,120.17,4,,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,44,244.6,70872,▲,X,X,5.096923076923077,15.871153846153845,4.0,-0.006493506493506494,19.784172661870503,1,💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,303,20251224,20251224,18.33,6.3,120.17,113.87
225190,LK삼양,KOSDAQ,사진장비 및 광학기기 제조업,사진장비 및 광학기기 제조업,기타,1421,130.18,1001.4,1315,1194,1578,1840,25.0,40.2,38.0,🔻 REV (역추세 반등),④ 바닥 반등 시도,4.41,-28.45,0.09,-10.99,-45.23,0,0.27,0.64,0.58,0.0,0.48,0.03,0.66,64.4,79.2,11.32,1487,-4.46,,42.9384,0.6016,1.1,1.27,1194,1,39.78,0,0,0,1,False,18.22,20.22,-4.69,4,,"HMA추세↑, RSI적정, MACD상승, 자금유입, MACD>Sig",2.5,1652,217.2,1398,▲,O,X,3.1292857142857144,21.218367346938777,3.0,0.6916299559471366,8.060836501901141,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,304,20251224,20251224,18.33,6.3,-4.69,-10.99
298830,슈어소프트테크,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,7930,803.32,4172.7,6630,5960,8620,10610,24.8,29.1,31.6,↩️ PULL (눌림),② 상승 후 조정,53.38,45.5,49.06,59.25,28.72,0,0.14,0.5,0.34,0.0,0.48,0.79,0.27,79.7,84.8,23.2,7495,5.79,,79.2921,-0.1522,3.55,1.64,5869,1,53.99,0,0,0,1,False,9.23,27.9,65.55,8,★,"HMA추세↑, HMA돌파, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,298,197.6,7521,▲,O,X,5.096923076923077,15.871153846153845,4.0,0.350253807106599,19.607843137254903,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,305,20251224,20251224,18.33,6.3,65.55,59.25
054920,한컴위드,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,4450,679.03,1255.7,4090,3680,5020,5940,24.6,36.9,37.3,🔼 BRK (돌파),④ 바닥 반등 시도,14.1,21.75,9.78,-13.01,4.97,0,0.29,0.74,0.36,0.0,0.48,0.65,0.22,66.7,91.4,12.0,4437,0.29,,62.2041,0.3786,7.93,1.83,3663,1,18.78,0,0,0,1,False,16.8,13.38,-6.71,7,★,"HMA추세↑, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,487,199.2,4098,▲,O,X,5.096923076923077,15.871153846153845,4.0,0.7402597402597403,8.80195599022005,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,306,20251224,20251224,18.33,6.3,-6.71,-13.01
039440,에스티아이,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,30300,83.58,4796.5,29300,26350,32850,36350,24.4,24.1,22.1,↩️ PULL (눌림),② 상승 후 조정,19.76,62.29,15.44,18.65,45.51,0,0.25,0.49,0.35,0.19,0.13,0.0,0.56,68.8,78.6,6.53,30582,-0.92,,86.1391,-0.1516,0.5,-1.46,25930,1,33.47,0,0,0,1,False,-0.82,2.89,24.95,4,,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,67,196.3,31659,▲,X,X,7.873818181818182,19.66090909090909,2.0,0.6455696202531646,3.4129692832764507,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,307,20251224,20251224,18.33,6.3,24.95,18.65
200470,에이팩트,KOSDAQ,반도체 제조업,반도체 제조업,반도체,6520,219.61,2762.0,5870,5280,7050,8230,24.2,33.4,38.6,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,42.05,182.86,37.73,35.75,166.08,0,0.17,0.47,0.36,0.0,0.82,0.13,0.46,63.6,67.5,14.32,6144,6.11,,65.2941,0.3847,1.97,1.09,5234,1,28.16,0,0,0,1,False,16.85,11.07,42.05,9,★,"HMA추세↑, RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,338,198.4,5901,▲,O,X,0.8836363636363637,13.122727272727273,6.0,0.4274193548387097,11.073253833049405,1,💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),1,308,20251224,20251224,18.33,6.3,42.05,35.75
417970,모델솔루션,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,26550,101.52,1698.3,24850,22350,30400,35900,24.2,41.8,34.0,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,23.2,137.9,18.88,109.03,121.12,0,0.36,0.84,0.35,0.0,0.7,0.0,0.73,52.3,55.8,10.1,25254,5.13,장악형,-197.391,0.0964,0.8,1.89,18456,1,32.93,0,0,0,1,False,17.22,-1.3,115.33,8,★,"HMA추세↑, HMA돌파, RSI적정, MACD상승, 정배열(단), 장기추세(120↑), VWAP상회, 패턴(장악형)",2.5,80,198.8,24951,▲,O,X,7.873818181818182,19.66090909090909,2.0,0.9166666666666666,6.841046277665996,1,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),1,309,20251224,20251224,18.33,6.3,115.33,109.03
264850,이랜시스,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,6920,179.79,2096.4,6340,5700,7490,8640,24.1,34.9,37.6,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,43.57,43.12,39.25,31.27,26.34,0,0.18,0.47,0.35,0.0,0.76,0.09,0.66,60.7,77.0,12.45,7205,-3.96,,94.75,0.4175,0.73,1.69,5388,1,38.25,0,0,0,1,False,17.29,18.09,37.57,7,★,"HMA추세↑, RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,312,197.8,6758,▲,O,X,5.096923076923077,15.871153846153845,4.0,0.4672131147540984,9.14826498422713,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),1,310,20251224,20251224,18.33,6.3,37.57,31.27
474170,루미르,KOSDAQ,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",기타,8970,111.27,1598.2,8220,7400,9530,10830,24.0,26.7,28.9,🔻 REV (역추세 반등),④ 바닥 반등 시도,11.57,13.54,7.25,-6.74,-3.24,0,0.14,0.36,0.37,0.0,0.41,0.01,0.46,69.4,88.0,12.35,8981,-0.13,,172.2816,0.179,1.32,0.04,7015,1,29.1,0,0,0,1,False,11.01,18.97,-0.44,6,★,"HMA추세↑, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig",2.5,243,199.7,8851,▲,O,X,3.1292857142857144,21.218367346938777,3.0,0.35668789808917195,9.124087591240876,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,311,20251224,20251224,18.33,6.3,-0.44,-6.74
209640,와이제이링크,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,4150,184.22,1180.4,3595,3235,4445,5300,23.5,23.8,25.7,↩️ PULL (눌림),② 상승 후 조정,56.02,11.86,51.7,16.48,-4.92,0,0.13,0.41,0.36,0.0,0.24,0.09,0.58,65.7,89.7,18.89,4203,-1.27,,68.4433,-0.3101,0.82,0.92,3060,1,68.47,0,0,0,1,False,7.1,24.25,22.78,4,,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,555,199.5,4346,▲,X,X,7.873818181818182,19.66090909090909,2.0,0.3224043715846995,15.438108484005564,1,💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,312,20251224,20251224,18.33,6.3,22.78,16.48
437730,삼현,KOSDAQ,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,57500,785.62,18231.9,49500,44500,60500,71500,23.1,34.5,36.0,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,79.69,316.36,75.37,156.26,299.58,0,0.09,0.3,0.34,0.0,0.86,0.77,0.64,72.1,84.8,19.68,55093,4.37,,667.7581,0.4175,0.62,2.25,43125,1,48.33,0,0,0,1,False,24.19,15.58,162.56,7,★,"HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,40,198.0,54472,▲,O,X,4.682142857142857,22.12857142857143,1.0,0.23076923076923078,16.161616161616163,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,313,20251224,20251224,18.33,6.3,162.56,156.26
452400,이닉스,KOSDAQ,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,11520,175.66,1045.0,10550,10040,11890,13230,23.0,25.4,32.3,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,18.89,41.7,14.57,5.44,24.92,0,0.1,0.19,0.59,0.0,0.62,0.08,0.1,65.0,97.3,12.52,12124,-4.98,,233.1438,0.4453,7.75,0.79,10044,1,30.18,0,0,0,1,False,12.94,13.5,11.74,7,★,"HMA추세↑, RSI적정, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig",2.5,236,249.0,10852,▲,O,X,4.682142857142857,22.12857142857143,1.0,0.25,9.194312796208532,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,314,20251224,20251224,18.33,6.3,11.74,5.44
272210,한화시스템,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,56300,1842.1,106361.6,51300,48800,56900,62400,22.3,33.7,27.5,🔻 REV (역추세 반등),④ 바닥 반등 시도,20.69,-3.43,16.96,-25.12,-36.41,0,0.03,0.06,0.6,0.0,0.51,1.0,0.56,70.2,78.9,12.96,56370,-0.13,,1236.5917,0.3254,1.34,1.02,48820,1,32.79,0,0,0,1,False,13.17,18.53,-6.79,6,★,"HMA추세↑, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig",2.5,48,246.2,55444,▲,O,X,5.096923076923077,15.871153846153845,4.0,0.08,9.746588693957115,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,315,20251224,20251224,18.33,6.3,-6.79,-25.12
208370,셀바스헬스케어,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,6410,1014.58,1650.0,5280,4755,6870,8460,21.2,30.8,34.5,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,42.92,36.09,38.6,53.15,19.31,0,0.11,0.41,0.38,0.0,0.69,1.0,0.19,70.7,87.5,24.94,6092,5.21,,76.1842,0.2786,6.38,1.62,4503,1,55.18,0,0,0,1,False,26.43,14.06,59.45,8,★,"HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,380,200.6,5808,▲,O,X,3.1292857142857144,21.218367346938777,3.0,0.27794561933534745,21.401515151515152,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,316,20251224,20251224,18.33,6.3,59.45,53.15
376300,디어유,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,40050,103.44,9507.2,35450,33700,38700,41900,21.2,21.3,25.1,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,29.61,-33.47,25.29,-17.1,-50.25,0,0.0,0.0,0.62,0.0,0.45,0.0,0.66,82.3,80.8,16.37,37991,5.42,,932.5737,0.1534,1.23,1.84,33745,1,29.95,0,0,0,1,False,9.43,22.29,-10.8,5,★,"HMA추세↑, MACD상승, 거래량↑, 자금유입, MACD>Sig, VWAP상회",2.5,70,248.2,38167,▲,O,X,5.096923076923077,15.871153846153845,4.0,-0.2125984251968504,12.976022566995768,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,317,20251224,20251224,18.33,6.3,-10.8,-17.1
211270,AP위성,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,12120,57.55,1828.0,11500,11000,12640,13780,20.6,21.3,18.1,🔻 REV (역추세 반등),④ 바닥 반등 시도,6.69,-5.53,2.37,-9.73,-22.31,0,0.18,0.25,0.46,0.0,0.36,0.0,0.44,65.6,52.5,8.54,12287,-1.36,,169.2696,0.1528,1.93,-0.41,11001,1,19.68,0,0,0,1,False,8.5,13.59,-3.43,6,★,"HMA추세↑, HMA돌파, MACD상승, 거래량↑, 장기추세(120↑), MACD>Sig",2.5,217,249.6,11944,▲,O,X,5.096923076923077,15.871153846153845,4.0,0.4642857142857143,5.391304347826087,1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,318,20251224,20251224,18.33,6.3,-3.43,-9.73
030530,원익홀딩스,KOSDAQ,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,36100,3507.94,27882.9,31000,27850,37100,43200,20.3,26.6,26.9,↩️ PULL (눌림),② 상승 후 조정,41.29,487.95,36.97,164.31,471.17,0,0.05,0.16,0.33,0.0,0.54,1.0,0.58,69.4,82.6,19.99,34295,5.26,,453.6332,-0.0767,1.14,0.9,26420,1,56.83,0,0,0,1,False,12.99,17.4,170.61,7,★,"HMA추세↑, HMA돌파, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,63,195.3,35482,▲,O,X,1.0833333333333333,6.533333333333333,9.0,0.12121212121212122,16.451612903225808,1,💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,319,20251224,20251224,18.33,6.3,170.61,164.31
010060,OCI홀딩스,KOSPI,기타 금융업,기타 금융업,금융,120900,115.33,22572.3,109100,103400,119600,130200,19.9,19.5,28.3,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,18.41,59.5,14.68,9.2,26.52,0,0.0,0.0,0.7,0.0,0.56,0.01,0.6,78.1,63.8,14.16,116996,3.34,,2311.5916,0.3243,0.76,1.22,103450,1,25.96,0,0,0,1,False,11.33,21.39,27.53,7,★,"HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,22,240.0,115274,▲,O,X,3.2848275862068967,4.444137931034483,10.0,-0.07428571428571429,10.81576535288726,1,💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,320,20251224,20251224,18.33,6.3,27.53,9.2
330350,위더스제약,KOSDAQ,의약품 제조업,의약품 제조업,바이오·의약품,8670,944.65,1144.6,7620,6860,9060,10490,19.5,21.0,24.4,↩️ PULL (눌림),② 상승 후 조정,33.38,13.04,29.06,16.33,-3.74,0,0.08,0.26,0.37,0.0,0.3,0.94,0.13,71.0,73.7,17.13,8959,-3.23,,167.7641,-0.3961,3.23,-0.63,7865,1,59.18,0,0,0,1,False,-9.21,29.79,22.63,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,263,200.4,9081,▲,X,X,-1.5290000000000001,5.243,12.0,0.2154696132596685,13.779527559055119,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,321,20251224,20251224,18.33,6.3,22.63,16.33
246710,티앤알바이오팹,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,3800,156.76,1742.3,3170,2850,4105,5050,19.1,22.7,29.2,↩️ PULL (눌림),② 상승 후 조정,163.89,6.5,159.57,113.48,-10.28,0,0.13,0.46,0.35,0.0,0.4,0.06,0.5,69.6,72.3,23.55,4088,-7.06,,100.213,-0.0604,1.18,0.23,2850,1,107.38,0,0,0,1,False,12.26,23.38,119.78,4,,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,625,198.1,4346,▲,X,X,3.1292857142857144,21.218367346938777,3.0,0.32105263157894737,19.873817034700316,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,322,20251224,20251224,18.33,6.3,119.78,113.48
041510,에스엠,KOSDAQ,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,미디어·콘텐츠,128900,179.45,29511.3,113400,108600,123300,133200,18.8,18.1,23.0,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,30.07,-10.42,25.75,-12.21,-27.2,0,0.0,0.0,0.43,0.0,0.44,0.09,0.65,84.4,85.0,17.11,122478,5.24,,2913.9212,0.13,0.9,1.4,108670,1,30.99,0,0,0,1,False,9.05,24.18,-5.91,6,★,"HMA추세↑, MACD상승, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,22,249.5,122255,▲,O,X,3.5840000000000005,8.629999999999999,8.0,-0.27586206896551724,13.668430335097002,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,323,20251224,20251224,18.33,6.3,-5.91,-12.21
220260,켐트로스,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,6750,84.89,1792.7,6040,5430,7120,8200,18.8,13.4,17.8,↩️ PULL (눌림),② 상승 후 조정,73.52,44.69,69.2,62.87,27.91,0,0.11,0.32,0.34,0.0,0.43,0.0,0.4,71.4,84.4,15.16,6740,0.14,,70.196,-0.0115,0.27,0.19,5361,1,56.0,0,0,0,1,False,4.98,8.87,69.17,5,★,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,327,197.5,6821,▲,X,X,1.0833333333333333,6.533333333333333,9.0,0.2803030303030303,11.754966887417218,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,324,20251224,20251224,18.33,6.3,69.17,62.87
088350,한화생명,KOSPI,보험업,보험업,금융,3395,55.36,29486.6,3220,3075,3435,3650,17.7,16.1,14.3,🔻 REV (역추세 반등),④ 바닥 반등 시도,12.42,-0.44,8.69,-11.74,-33.42,0,0.05,0.07,0.5,0.0,0.38,0.0,0.78,70.6,79.5,8.67,3307,2.65,,39.304,0.1577,0.93,1.88,3075,1,16.21,0,0,0,1,False,4.95,12.98,6.59,7,★,"HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,776,249.9,3289,▲,O,X,3.2848275862068967,4.444137931034483,10.0,0.125,5.434782608695652,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,325,20251224,20251224,18.33,6.3,6.59,-11.74
139130,iM금융지주,KOSPI,기타 금융업,기타 금융업,금융,15760,76.32,25539.8,15010,14380,15970,16920,17.4,15.3,14.7,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,9.07,21.23,5.34,-4.21,-11.75,0,0.06,0.08,0.42,0.0,0.42,0.0,0.71,71.9,82.8,8.11,14870,5.98,,132.8474,0.2491,0.57,1.51,14381,1,12.63,0,0,0,1,False,8.17,10.75,14.12,7,★,"HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,166,249.2,14975,▲,O,X,3.2848275862068967,4.444137931034483,10.0,0.15217391304347827,4.996668887408394,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),3,326,20251224,20251224,18.33,6.3,14.12,-4.21
