LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
449,140410,메지온,KOSDAQ,기타,91200,186.15,27717.7,0.0,0.0,WAIT,WAIT,3,False,0,True,44.8,44.8,31.1,46.7,68.2,0.0,12.9,48.7,37.1,53.6,0.71,1.6,진입적정,0,89800.0,79000.0,99900.0,169900.0,,0.0,1.24,98911,2.97,특이사항 없음,0,-0.61,61.6,1.71,AI 강점,,,추세 관망,CAUTION,64.5,자연과학 및 공학 연구개발업,18615075000.0,62.4,15.57,0,0,3.99,0.11,-0.55,5.56,-42.24,36.73,-4.65,-73.19,-18.99,0.445,0.243,1,12.0,1,1,0.66,0.53,0,0,0,1,-1,101890.0,-7.8,-0.1504,False,X,▲,92609,▼,X,X,1.14,250,0,1,1,1,179900.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,12.03,5.0,0.9,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,자연과학 및 공학 연구개발업,7.67359649122807,15.616140350877194,9.0,68.2,OK,42.0,42.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,44.8,44.8,44.8,30.95,30.95,FRESH,0.609,,False,0.3,True,MATURE,4882.0,0.935,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,9.5,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
450,093370,후성,KOSPI,화학·소재,14130,942.81,15155.2,0.0,0.0,WAIT,WAIT,3,False,0,True,58.2,58.2,94.7,22.0,57.4,0.0,12.9,58.0,72.7,9.1,0.4,10.0,,0,12850.0,10920.0,15420.0,16910.0,,-0.03,0.94,11398,3.97,특이사항 없음,0,39.82,68.6,15.43,STRUCT 강점,,,추세 관망,CAUTION,64.5,기초 화학물질 제조업,94281085660.0,82.2,54.13,0,0,6.72,7.94,2.24,58.41,74.23,50.96,48.2,43.28,-4.76,0.025,0.025,1,12.0,0,0,1.86,0.79,0,0,0,1,1,11267.0,23.96,-0.3181,False,O,▲,14387,▼,X,X,6.27,250,0,1,1,1,17930.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.02,5.0,1.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기초 화학물질 제조업,3.4499999999999997,16.929803921568627,10.0,57.4,OK,11.73154047766694,11.73154047766694,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,58.2,58.2,58.2,30.95,30.95,FRESH,0.609,,False,0.386,True,MATURE,4882.0,1.332,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,9.1,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
451,003540,대신증권,KOSPI,서비스 기타,39950,125.02,19663.3,0.0,0.0,WAIT,WAIT,3,False,0,True,59.0,59.0,99.4,34.2,28.0,0.0,12.9,53.9,71.4,10.8,0.26,1.5,진입적정,0,39350.0,36900.0,40750.0,51400.0,🚀급등시동,0.11,2.98,40798,44.4,특이사항 없음,0,6.48,69.6,4.16,STRUCT 강점,,,추세 관망,CAUTION,64.5,금융 지원 서비스업,12501625150.0,62.5,11.22,0,0,5.27,2.96,2.17,10.66,35.65,43.71,0.45,4.7,-12.01,0.274,0.171,1,6.0,1,0,1.56,0.85,0,0,0,1,-1,40320.0,-2.08,-0.08,False,O,▲,39121,▼,O,X,1.19,250,0,1,1,1,57600.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,6.23,5.0,0.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,금융 지원 서비스업,4.448108108108108,9.986486486486486,12.0,28.0,OK,30.747062448219285,30.747062448219285,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,59.0,59.0,59.0,30.95,30.95,FRESH,0.609,,False,0.392,True,MATURE,4882.0,0.571,0.87,0.571,0.0,0.0,0.0,v22_calibrated,,,,,,True,2.0,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
452,462350,이노스페이스,KOSDAQ,기타,17230,128.26,3595.7,0.0,0.0,WAIT,WAIT,3,False,0,True,59.7,59.7,97.0,43.3,17.8,0.0,12.8,52.7,79.2,1.0,0.3,1.5,진입적정,0,16970.0,14760.0,17960.0,22850.0,🚀급등시동,0.14,1.63,17187,38.02,특이사항 없음,0,5.31,66.8,10.33,STRUCT 강점,,,추세 관망,CAUTION,64.5,"항공기,우주선 및 부품 제조업",12826104670.0,74.9,22.25,0,0,5.38,2.93,8.51,23.91,-15.09,75.4,13.7,-46.04,19.68,0.401,0.136,1,12.0,1,0,1.59,0.83,0,0,0,1,-1,17861.9,0.25,-0.073,False,O,▲,16669,▲,O,X,1.65,250,0,1,1,1,25000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,13.02,6.0,0.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,"항공기,우주선 및 부품 제조업",7.67359649122807,15.616140350877194,9.0,17.8,OK,39.0,39.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,59.7,59.7,59.7,30.95,30.95,FRESH,0.609,,False,0.398,True,MATURE,4882.0,0.448,0.87,0.448,0.0,0.0,0.0,v22_calibrated,,,,,,True,4.2,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
453,032830,삼성생명,KOSPI,금융,265000,1792.88,530000.0,0.0,0.0,WAIT,WAIT,3,False,0,True,58.1,58.1,85.6,55.5,8.2,0.0,12.8,49.8,77.4,3.3,0.2,1.5,진입적정,0,261000.0,239500.0,270000.0,296500.0,,0.92,0.92,227284,68.65,특이사항 없음,0,9.52,68.1,7.57,STRUCT 강점,,,추세 관망,CAUTION,64.5,보험업,179287991250.0,49.0,18.98,0,0,6.21,8.38,4.54,19.91,48.04,76.67,9.7,17.09,20.95,0.0,0.0,1,7.6,1,0,1.0,0.9,0,0,0,1,1,231575.0,16.59,-0.0096,False,O,▲,254310,▲,O,X,2.61,250,0,1,1,1,326500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.24,4.0,0.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,보험업,5.995,19.677380952380954,7.0,8.2,OK,35.560777497380464,35.560777497380464,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,58.1,58.1,58.1,30.95,30.95,FRESH,0.609,,False,0.385,True,MATURE,4882.0,0.419,0.87,0.419,0.0,0.0,0.0,v22_calibrated,,,,,,True,1.9,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
454,001500,현대차증권,KOSPI,서비스 기타,11650,128.6,7203.5,0.0,0.0,WAIT,WAIT,3,False,0,True,57.9,57.9,97.8,17.6,58.9,0.0,12.5,58.1,80.2,0.0,0.31,1.5,진입적정,0,11480.0,10630.0,11970.0,14880.0,,0.08,4.2,12434,35.47,특이사항 없음,0,11.65,71.6,5.99,STRUCT 강점,,RSI 과열,추세 관망,CAUTION,64.5,금융 지원 서비스업,12859939680.0,80.0,16.24,0,0,6.2,3.65,5.43,16.15,30.9,44.18,5.94,-0.05,-11.54,0.181,0.062,1,7.1,1,0,1.27,0.86,0,0,0,1,-1,11738.0,-6.31,-0.1068,False,O,▲,11479,▲,O,X,4.83,250,0,1,1,1,16550.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,7.4,5.0,0.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,금융 지원 서비스업,4.448108108108108,9.986486486486486,12.0,58.9,OK,15.146035208842209,15.146035208842209,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,57.9,57.9,57.9,30.95,30.95,FRESH,0.609,,False,0.383,True,MATURE,4882.0,0.576,0.87,0.576,0.0,0.0,0.0,v22_calibrated,,,,,,True,2.7,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
455,078350,한양디지텍,KOSDAQ,반도체,32200,77.7,4908.7,0.0,0.0,WAIT,WAIT,3,False,0,True,44.9,44.9,50.4,46.4,30.9,0.0,12.5,42.6,19.5,75.6,0.3,1.6,진입적정,0,31700.0,27400.0,33650.0,39350.0,,-0.88,0.67,28178,31.17,특이사항 없음,0,-2.91,61.1,9.92,,,,추세 관망,CAUTION,64.5,반도체 제조업,7769976250.0,57.6,32.61,0,0,4.04,-2.57,19.04,17.3,23.85,42.48,7.09,-7.1,-13.24,0.007,0.007,1,12.0,1,0,1.4,0.83,0,0,0,1,1,26180.0,14.27,-0.1597,False,O,▲,32367,▲,X,X,3.07,250,0,1,1,1,45400.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,13.56,6.0,0.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,반도체 제조업,14.755625,56.405,1.0,30.9,OK,20.405066760055185,20.405066760055185,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,44.9,44.9,44.9,30.95,30.95,FRESH,0.609,,False,0.3,True,MATURE,4882.0,0.453,0.87,0.453,0.0,0.0,0.0,v22_calibrated,,,,,,True,4.5,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
456,259960,크래프톤,KOSPI,인터넷/플랫폼·게임,288500,1207.99,136773.0,0.0,0.0,WAIT,WAIT,3,False,0,True,52.9,52.9,92.2,32.0,16.2,0.0,11.2,46.8,76.0,5.0,0.46,1.2,진입적정,0,285000.0,256000.0,303500.0,343000.0,,0.13,2.77,249847,17.27,특이사항 없음,0,9.78,72.2,12.41,STRUCT 강점,,RSI 과열,추세 관망,CAUTION,64.5,소프트웨어 개발 및 공급업,120798560300.0,76.9,28.25,0,0,8.87,5.1,9.49,18.48,15.86,9.7,8.27,-15.09,-46.02,0.028,0.028,1,11.4,0,0,1.41,0.8,46160,-2020,44140,1,1,241400.0,15.47,-0.1093,False,O,▲,282723,▲,O,X,4.53,250,0,1,1,1,362500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,10.18,4.0,0.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,소프트웨어 개발 및 공급업,-0.08333333333333348,-3.0333333333333337,14.0,16.2,OK,15.423221667072802,15.423221667072802,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,52.9,52.9,52.9,30.95,30.95,FRESH,0.609,,False,0.343,True,MATURE,4882.0,0.638,0.87,0.638,0.0,0.0,0.0,v22_calibrated,,,,,,True,5.2,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
457,126730,코칩,KOSDAQ,IT/전기전자,22000,187.38,1929.4,0.0,0.0,WAIT,WAIT,3,False,0,True,47.7,47.7,86.6,15.0,35.5,0.0,10.2,45.7,71.6,10.5,0.48,10.3,,0,19940.0,17220.0,24300.0,25200.0,,0.05,3.58,19879,32.68,특이사항 없음,0,11.42,68.1,15.83,STRUCT 강점,,,추세 관망,CAUTION,64.5,전자부품 제조업,18738461275.0,83.5,31.68,0,0,5.01,11.79,18.98,28.88,33.9,62.36,18.67,2.95,6.64,0.0,0.0,1,12.0,1,0,1.33,0.72,0,0,0,1,1,17915.0,10.66,0.0712,False,O,▲,20718,▲,O,X,5.97,250,0,1,1,1,26750.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,13.64,6.0,1.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,전자부품 제조업,5.491382978723405,24.48351063829787,6.0,35.5,OK,4.5,4.5,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,47.7,47.7,47.7,30.95,30.95,FRESH,0.609,,False,0.302,True,MATURE,4882.0,1.603,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,10.5,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
458,475830,오름테라퓨틱,KOSDAQ,기타,93900,192.39,20201.0,0.0,0.0,WAIT,WAIT,3,False,0,True,43.7,43.7,88.0,14.9,12.9,0.0,8.9,38.6,75.1,6.1,0.27,1.5,진입적정,0,92500.0,81500.0,97300.0,112400.0,🚀급등시동,0.98,1.07,109154,-16.45,특이사항 없음,0,7.43,63.0,10.56,STRUCT 강점,,,추세 관망,CAUTION,64.5,기초 의약물질 제조업,19239020000.0,66.5,23.38,0,0,6.46,11.39,9.31,17.67,-11.25,89.31,7.46,-42.2,33.59,0.6,0.138,0,10.9,1,0,1.37,0.85,0,0,0,1,-1,96520.0,-13.97,0.1541,False,X,▼,88701,▲,O,X,4.08,250,0,-1,1,1,141400.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,11.89,5.0,0.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,0.0,기초 의약물질 제조업,7.67359649122807,15.616140350877194,9.0,12.9,OK,26.934090527466545,26.934090527466545,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,43.7,43.7,43.7,30.95,30.95,FRESH,0.609,,False,0.3,True,MATURE,4882.0,0.436,0.87,0.436,0.0,0.0,0.0,v22_calibrated,,,,,,True,3.6,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
459,138360,앤로보틱스,KOSDAQ,조선·기계·설비,3505,108.9,2698.6,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,77.5,77.5,88.8,60.5,89.0,0.0,70.7,79.4,28.5,64.4,0.92,27.9,,0,2740.0,2325.0,4590.0,5410.0,,1.66,0.53,2857,124.52,특이사항 없음,0,5.73,73.6,34.27,AI 강점,STRUCT 보조,RSI 과열,과열 (RSI/수익률),CAUTION,64.5,특수 목적용 기계 제조업,10890284150.0,86.2,105.2,0,0,-7.03,26.99,61.52,70.15,12.7,272.48,59.94,-18.25,216.76,0.008,0.008,1,12.0,1,0,3.12,0.59,0,0,0,1,1,2903.0,22.66,0.4137,False,O,▲,3619,▲,X,X,2.92,249,0,1,1,1,6450.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.15,6.0,4.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,6.619220779220779,28.01974025974026,4.0,89.0,OK,36.752852163029374,36.752852163029374,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,77.5,77.5,77.5,30.95,30.95,FRESH,0.66,,False,0.54,False,MATURE,4882.0,4.458,0.952,0.952,0.0,0.0,0.0,v22_calibrated,,,,,,True,31.0,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
460,010170,대한광통신,KOSDAQ,기타,17700,14512.16,27521.0,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,77.6,77.6,88.2,78.3,54.9,0.0,69.1,73.8,33.3,58.4,1.19,6.6,RR1.2,0,16600.0,14100.0,22000.0,24600.0,,2.48,1.84,10976,466.38,특이사항 없음,0,7.4,43.0,11.99,STRUCT 강점,TIMING 보조,5일 급등,과열 (RSI/수익률),CAUTION,64.5,절연선 및 케이블 제조업,1451215702890.0,48.2,54.69,0,0,16.83,32.49,13.61,38.93,453.99,510.77,28.72,423.04,455.05,0.0,0.0,1,12.0,0,0,2.12,0.56,38781,6708,45489,1,1,12481.0,61.25,0.2321,False,O,▲,14730,▲,O,X,2.24,250,0,1,1,1,27200.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,15.06,5.0,2.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,절연선 및 케이블 제조업,7.67359649122807,15.616140350877194,9.0,54.9,OK,56.10348041842571,56.10348041842571,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,77.6,77.6,77.6,30.95,30.95,FRESH,0.645,,False,0.541,False,MATURE,4882.0,2.16,0.956,0.956,0.0,0.0,0.0,v22_calibrated,,,,,,True,24.3,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
461,005935,삼성전자우,KOSPI,IT/전기전자,169600,7297.45,1360821.6,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,59.7,59.7,55.4,74.4,39.0,0.0,54.5,56.3,35.4,55.7,1.21,2.0,RR1.2 + 진입적정,0,166300.0,153900.0,188600.0,209000.0,,1.8,1.26,135054,45.29,특이사항 없음,0,14.7,80.0,14.31,TIMING 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,64.5,전기전자,729745381350.0,90.2,29.35,0,0,7.14,10.34,15.69,36.33,54.04,117.44,26.12,23.09,61.72,0.0,0.0,1,7.5,1,0,0.74,1.0,132797,-26627,106170,1,1,144560.0,25.58,-0.0383,False,O,▲,163870,▲,O,X,2.97,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,7.46,4.0,1.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,ATR_3.5x,45,FIBO_1.618,25,,0,0.0,전기전자,5.491382978723405,24.48351063829787,6.0,39.0,OK,67.0,67.0,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,59.7,59.7,59.7,30.95,30.95,FRESH,0.609,,False,0.398,True,MATURE,4882.0,1.798,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,11.2,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
462,039980,폴라리스AI,KOSDAQ,IT/전기전자,9200,146.78,1339.1,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,54.8,54.8,56.0,54.0,53.9,0.0,54.3,54.6,2.1,97.4,1.45,13.7,밸런스우수 + RR1.4,0,8090.0,7270.0,11990.0,12460.0,,-0.31,2.07,9993,-7.89,특이사항 없음,0,2.57,83.8,19.4,저점추세 양호,,RSI 과열,과열 (RSI/수익률),CAUTION,64.5,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",14678455820.0,88.3,37.59,0,0,-1.08,24.16,24.16,26.56,3.9,-19.17,16.35,-27.05,-74.89,0.814,0.462,0,10.2,1,0,5.47,0.41,0,0,0,1,1,8844.0,-7.94,0.7263,False,O,▼,8392,▲,O,X,-0.54,250,0,-1,-1,1,14240.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,10.14,6.0,4.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",5.491382978723405,24.48351063829787,6.0,53.9,OK,76.5,76.5,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,54.8,54.8,54.8,30.95,30.95,FRESH,0.609,,False,0.358,True,MATURE,4882.0,4.756,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,30.3,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
463,003550,LG,KOSPI,금융,102300,322.96,157768.7,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,59.5,59.5,58.7,85.2,9.7,0.0,47.4,51.2,75.5,5.6,1.07,1.5,RR1.1 + 진입적정,0,100800.0,94900.0,110200.0,118500.0,,0.67,1.33,94507,20.34,특이사항 없음,0,8.61,81.9,8.44,TIMING 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,64.5,기타 금융업,32295784950.0,80.3,15.61,0,0,3.23,6.56,7.91,18.27,16.38,28.36,8.06,-14.57,-27.36,0.019,0.019,1,6.0,1,0,0.79,0.97,0,0,0,1,1,92400.0,8.25,0.0335,False,O,▲,99201,▲,O,X,2.02,250,0,1,1,1,,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,5.85,4.0,1.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,ATR_3.5x,45,RR_LEGACY,35,,0,0.0,기타 금융업,5.995,19.677380952380954,7.0,9.7,OK,81.0,81.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,59.5,59.5,59.5,30.95,30.95,FRESH,0.609,,False,0.396,True,MATURE,4882.0,1.593,0.87,0.87,0.0,0.0,0.0,v22_calibrated,,,,,,True,7.7,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
