LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,켈리_금액(원),추천수량,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
255,115500,케이씨에스,KOSDAQ,IT/전기전자,16080,102.1,1929.6,0.0,,WAIT,WAIT,3,False,False,True,40.8,40.8,28.3,31.2,85.2,,37.6,48.2,56.9,28.9,2.49,18.8,RR2.5,0,13530.0,11500.0,27500.0,32900.0,,-2.37,0.44,17124,-11.51,DATA_UNAVAILABLE,0,9.05,65.7,24.78,AI 강점,,,추세 관망,CAUTION,70.2,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",10209880945.0,87.0,152.3,0,0,-7.21,-9.56,69.8,74.97,62.92,35.35,65.17,33.22,-18.1,0.529,0.115,0,12.0,1,0,0.24,0.4,39700.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.0,6.0,6.9,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,14900.0,-6.1,-1.2917,False,O,▲,20980,▲,X,X,0,0,0,-3.35,250,0,1,1,1,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",6.018977272727272,21.11511363636364,6.0,85.2,OK,33.47981192180339,33.47981192180339,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,40.8,40.8,40.8,29.7,29.7,FRESH,0.3,,True,MATURE,153039.0,0.0,,,,,,True,71.0,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
256,128940,한미약품,KOSPI,바이오·의약품,497500,361.96,63734.7,0.0,,WAIT,WAIT,3,False,False,True,40.4,40.4,22.7,42.3,71.8,,38.4,45.6,49.1,38.6,2.12,0.0,RR2.1 + 진입적정,0,497500.0,468500.0,559000.0,647000.0,,-2.48,0.89,532435,11.86,DATA_UNAVAILABLE,5,1.58,49.1,-2.36,AI 강점,,,추세 관망,CAUTION,70.2,의약품 제조업,36196336250.0,35.5,13.04,1,0,1.53,-6.66,-0.5,-9.38,3.43,26.43,-19.18,-26.27,-27.02,0.348,0.255,1,10.4,0,0,0.85,0.26,698000.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,5.83,4.0,2.1,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,0,-1,563100.0,-6.56,-0.2272,True,X,▲,509918,▼,X,X,0,0,0,0.51,250,0,1,1,1,0.0,의약품 제조업,-0.7100000000000001,-17.09,15.0,71.8,OK,29.113687908190236,29.113687908190236,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,40.4,40.4,40.4,29.7,29.7,FRESH,0.3,,True,MATURE,153039.0,0.0,,,,,,True,12.4,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
257,348370,엔켐,KOSDAQ,화학·소재,50600,187.85,11087.0,0.0,,WAIT,WAIT,3,False,False,True,40.0,40.0,24.9,51.1,48.2,,11.9,41.4,26.2,67.2,0.35,17.7,,0,43000.0,36500.0,55500.0,105000.0,,0.85,0.72,55838,16.97,DATA_UNAVAILABLE,0,5.89,72.8,23.6,저점추세 양호,,RSI 과열,추세 관망,CAUTION,70.2,기초 화학물질 제조업,18784965225.0,70.6,53.75,0,0,2.33,21.05,36.02,18.5,-30.59,-46.46,8.7,-60.29,-99.91,0.676,0.083,1,12.0,1,0,0.78,0.77,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,15.12,5.0,1.9,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,41910.0,-9.38,0.4229,False,X,▼,48905,▲,O,X,0,0,0,1.31,250,0,-1,-1,1,0.0,기초 화학물질 제조업,8.634561403508773,12.683508771929825,8.0,48.2,OK,41.50469061541629,41.50469061541629,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,40.0,40.0,40.0,29.7,29.7,FRESH,0.3,,True,MATURE,153039.0,0.0,,,,,,True,9.7,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
258,215100,로보로보,KOSDAQ,IT/전기전자,7370,79.45,1499.7,0.0,,WAIT,WAIT,3,False,False,True,39.6,39.6,62.1,20.5,32.8,,9.7,38.5,41.6,48.0,0.38,1.5,진입적정,0,7260.0,6550.0,7680.0,10640.0,,1.03,4.61,9284,-30.71,DATA_UNAVAILABLE,0,1.74,71.7,7.65,STRUCT 강점,,RSI 과열,스퀴즈/품질 대기,CAUTION,70.2,기타 전기장비 제조업,7944648535.0,80.4,16.26,0,0,3.8,3.37,9.02,6.04,-37.49,-26.45,-3.76,-67.19,-79.9,0.95,0.15,0,8.1,1,1,3.05,0.77,11890.0,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,v1_sl_first_gap_at_open,9.78,6.0,0.6,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,7545.0,-20.62,-0.0258,False,X,▼,7219,▲,O,X,0,0,0,0.28,250,0,-1,-1,1,0.0,기타 전기장비 제조업,6.018977272727272,21.11511363636364,6.0,32.8,OK,28.328784300833423,28.328784300833423,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,39.6,39.6,39.6,29.7,29.7,FRESH,0.3,low_wr_0.30,True,MATURE,153039.0,0.0,,,,,,True,4.2,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
259,035420,NAVER,KOSPI,서비스 기타,214000,1018.19,335664.6,0.0,,WAIT,WAIT,3,False,False,True,38.7,38.7,58.1,32.9,11.6,,9.3,34.2,46.5,41.9,0.49,0.0,진입적정,0,214000.0,199600.0,221000.0,260500.0,,-1.97,0.66,242184,-17.76,DATA_UNAVAILABLE,0,1.34,70.5,3.66,거래품질 우수,,RSI 과열,스퀴즈/품질 대기,CAUTION,70.2,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",101819458750.0,67.7,15.36,0,0,-1.61,-1.15,5.94,0.71,-21.47,-19.25,-9.09,-51.17,-72.7,0.918,0.115,0,6.1,1,0,2.3,0.74,292000.0,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,v1_sl_first_gap_at_open,6.73,4.0,0.5,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,220740.0,-11.64,-0.0617,False,X,▼,217914,▲,X,X,0,0,0,-0.69,250,0,-1,-1,1,0.0,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",4.6518749999999995,2.80625,12.0,11.6,OK,43.13200667883463,43.13200667883463,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,38.7,38.7,38.7,29.7,29.7,FRESH,0.3,low_wr_0.30,True,MATURE,153039.0,0.0,,,,,,True,3.3,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
260,124500,아이티센글로벌,KOSDAQ,IT/전기전자,46250,75.1,10732.1,0.0,,WAIT,WAIT,3,False,False,True,38.2,38.2,45.9,19.6,60.0,,33.8,41.8,40.4,49.5,5.62,0.0,RR5.6 + 진입적정,0,46250.0,44250.0,57500.0,75500.0,,-2.42,0.68,53981,128.39,DATA_UNAVAILABLE,0,6.53,49.3,-5.52,AI 강점,,,추세 관망,CAUTION,70.2,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",7509973650.0,43.1,24.8,0,0,-1.28,-13.06,-11.06,-1.39,6.08,137.42,-11.19,-23.62,83.97,0.294,0.138,1,12.0,1,0,1.0,0.23,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,4.32,5.0,5.6,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,0,-1,55685.0,-14.32,-0.4086,True,O,▲,49934,▼,X,X,0,0,0,-0.64,250,0,1,1,1,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",6.018977272727272,21.11511363636364,6.0,60.0,OK,14.0110548874115,14.0110548874115,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,38.2,38.2,38.2,29.7,29.7,FRESH,0.3,,True,MATURE,153039.0,0.0,,,,,,True,24.3,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
261,037030,파워넷,KOSDAQ,인프라·에너지,5990,93.98,1528.2,0.0,,WAIT,WAIT,3,False,False,True,37.9,37.9,68.3,0.0,53.1,,28.0,40.5,68.3,14.6,16.37,0.0,RR16.4 + 진입적정,0,5990.0,5800.0,9100.0,10920.0,,-1.6,0.14,5740,-2.11,DATA_UNAVAILABLE,0,17.25,55.8,-6.36,STRUCT 강점,,,추세 관망,CAUTION,70.2,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",9397766490.0,86.7,59.64,0,0,-3.7,-14.55,-8.55,14.1,112.41,110.54,4.3,82.71,57.09,0.388,0.335,0,12.0,0,0,3.22,0.22,13220.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,3.17,6.0,16.4,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,0,1,5916.0,4.34,-0.9497,True,O,▲,7101,▼,X,X,0,0,0,-0.16,250,0,1,1,1,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",10.706666666666667,17.29733333333333,7.0,53.1,OK,5.0,5.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,37.9,37.9,37.9,29.7,29.7,FRESH,0.3,,True,MATURE,153039.0,0.0,,,,,,True,51.9,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
262,035250,강원랜드,KOSPI,서비스 기타,16950,95.71,36262.9,0.0,,WAIT,WAIT,3,False,False,True,37.8,37.8,49.9,38.3,12.5,,32.0,33.6,37.4,53.2,1.76,0.0,RR1.8 + 진입적정,0,16950.0,16280.0,18130.0,19590.0,⚡눌림회복,-0.88,0.97,17794,-5.8,DATA_UNAVAILABLE,0,1.22,59.1,0.18,,,,추세 관망,CAUTION,70.2,유원지 및 기타 오락관련 서비스업,9570721405.0,44.9,7.2,0,1,0.89,-0.82,-0.29,-7.17,-3.42,-0.53,-16.97,-33.12,-53.98,0.905,0.44,0,6.0,1,0,1.08,0.3,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,3.95,5.0,1.8,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,17503.0,-4.74,-0.0035,True,X,▼,16951,▼,X,X,0,0,0,-0.06,250,0,-1,1,1,0.0,유원지 및 기타 오락관련 서비스업,4.6518749999999995,2.80625,12.0,12.5,OK,52.45345239502574,52.45345239502574,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,37.8,37.8,37.8,29.7,29.7,FRESH,0.3,,True,MATURE,153039.0,0.0,,,,,,True,7.0,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
263,056080,유진로봇,KOSDAQ,조선·기계·설비,25850,392.77,9696.9,0.0,,WAIT,WAIT,3,False,False,True,37.4,37.4,59.2,22.2,24.0,,9.2,35.1,37.0,53.8,0.57,1.6,진입적정,0,25450.0,22150.0,27950.0,49450.0,,0.29,3.62,35033,-22.06,DATA_UNAVAILABLE,1,-2.14,60.1,4.15,거래품질 우수,,,스퀴즈/품질 대기,CAUTION,70.2,특수 목적용 기계 제조업,39276791900.0,57.5,13.97,1,0,5.94,-0.39,9.3,-1.34,-18.84,95.54,-11.14,-48.54,42.09,0.398,0.023,0,11.6,1,0,4.49,0.59,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,12.97,5.0,0.8,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,28235.0,-26.21,-0.0785,False,X,▲,25399,▲,O,X,0,0,0,0.0,250,0,1,1,1,0.0,특수 목적용 기계 제조업,11.366794871794871,20.560641025641026,4.0,24.0,OK,19.28989620543217,19.28989620543217,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,37.4,37.4,37.4,29.7,29.7,FRESH,0.3,low_wr_0.30,True,MATURE,153039.0,0.0,,,,,,True,8.1,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
264,021240,코웨이,KOSPI,서비스 기타,85900,593.62,60789.2,0.0,,WAIT,WAIT,3,False,False,True,37.3,37.3,6.5,79.8,13.9,,10.1,33.4,73.3,8.4,0.18,3.4,,0,83100.0,76200.0,87600.0,96600.0,,-0.88,1.98,80913,3.95,DATA_UNAVAILABLE,0,7.07,74.2,10.14,TIMING 강점,,RSI 과열,추세 관망,CAUTION,70.2,그외 기타 개인 서비스업,59362184100.0,52.4,24.19,0,0,7.91,3.12,13.77,16.87,14.08,-5.91,7.07,-15.62,-59.36,0.29,0.29,1,8.9,1,0,0.41,0.9,,SWING_20D,80,ATR_3.5x,45,,0,v1_sl_first_gap_at_open,8.3,4.0,0.7,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,73080.0,6.16,-0.1962,False,O,▼,84079,▲,O,X,0,0,0,0.88,250,0,-1,-1,1,0.0,그외 기타 개인 서비스업,4.6518749999999995,2.80625,12.0,13.9,OK,67.0,67.0,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,37.3,37.3,37.3,29.7,29.7,FRESH,0.3,,True,MATURE,153039.0,0.0,,,,,,True,2.0,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
265,138040,메리츠금융지주,KOSPI,금융,114500,263.36,191612.6,0.0,,WAIT,WAIT,3,False,False,True,37.1,37.1,37.1,50.3,10.8,,32.9,32.7,39.5,50.6,1.64,0.0,RR1.6 + 진입적정,0,114500.0,109500.0,122700.0,149800.0,,-2.1,1.03,120238,4.75,DATA_UNAVAILABLE,4,1.9,56.2,-0.56,,,,추세 관망,CAUTION,70.2,기타 금융업,26335608000.0,40.4,8.8,1,1,-2.05,-2.72,-0.95,-1.63,6.41,2.23,-11.43,-23.29,-51.22,0.354,0.214,1,6.8,1,0,1.46,0.31,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,4.37,4.0,1.6,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,0,-1,120130.0,-4.77,-0.118,True,X,▲,117476,▼,X,X,0,0,0,0.0,250,0,1,1,1,0.0,기타 금융업,6.426756756756757,10.945945945945946,9.0,10.8,OK,36.30808755093563,36.30808755093563,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,37.1,37.1,37.1,29.7,29.7,FRESH,0.3,,True,MATURE,153039.0,0.0,,,,,,True,7.2,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
266,140410,메지온,KOSDAQ,기타,91100,109.13,27687.3,0.0,,WAIT,WAIT,3,False,False,True,37.0,37.0,46.3,14.8,62.6,,9.6,41.2,47.8,40.2,0.74,0.0,진입적정,0,91100.0,80400.0,99000.0,179900.0,⚡눌림회복,-0.51,0.74,106164,-0.35,DATA_UNAVAILABLE,0,1.95,58.3,2.91,AI 강점,,,추세 관망,CAUTION,70.2,자연과학 및 공학 연구개발업,10913146350.0,60.2,14.2,0,0,0.11,-0.65,4.59,-7.04,-40.46,48.86,-16.84,-70.16,-4.59,0.6,0.383,0,10.7,1,0,0.69,0.54,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,11.75,5.0,0.7,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,101890.0,-14.19,-0.1452,False,X,▲,92403,▲,X,X,0,0,0,0.0,250,0,1,1,1,0.0,자연과학 및 공학 연구개발업,5.762608695652174,5.424260869565218,11.0,62.6,OK,31.33706199068808,31.33706199068808,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,37.0,37.0,37.0,29.7,29.7,FRESH,0.3,,True,MATURE,153039.0,0.0,,,,,,True,8.7,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
267,187660,페니트리움바이오,KOSDAQ,기타,12000,214.16,6656.0,0.0,,WAIT,WAIT,3,False,False,True,36.9,36.9,58.7,11.0,45.2,,29.8,38.3,47.7,40.4,7.58,0.0,RR7.6 + 진입적정,0,12000.0,11150.0,18440.0,21500.0,,-1.59,0.46,10897,330.57,DATA_UNAVAILABLE,0,16.51,53.3,-7.15,저점추세 양호,,,추세 관망,CAUTION,70.2,자연과학 및 공학 연구개발업,21415762130.0,43.3,59.76,0,0,1.78,-14.47,-18.97,6.48,354.55,287.1,-3.32,324.85,233.65,0.324,0.033,1,12.0,1,0,2.56,0.25,26700.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,7.08,5.0,7.6,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,0,1,11343.5,10.12,-0.847,True,O,▲,13452,▼,X,X,0,0,0,2.04,248,0,1,1,1,0.0,자연과학 및 공학 연구개발업,5.762608695652174,5.424260869565218,11.0,45.2,OK,5.43526940110847,5.43526940110847,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,36.9,36.9,36.9,29.7,29.7,FRESH,0.3,,True,MATURE,153039.0,0.0,,,,,,True,53.7,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
268,042520,한스바이오메드,KOSDAQ,기타,30200,112.28,4306.9,0.0,,WAIT,WAIT,3,False,False,True,36.8,36.8,47.6,38.3,12.4,,31.6,32.8,35.2,56.0,7.19,0.0,RR7.2 + 진입적정,0,30200.0,28900.0,39550.0,57800.0,,-2.29,1.73,41251,2.65,DATA_UNAVAILABLE,0,3.47,41.7,-9.82,저점추세 양호,,,추세 관망,CAUTION,70.2,의료용품 및 기타 의약 관련제품 제조업,11227996100.0,42.0,25.57,0,0,-5.33,-11.95,-3.51,-26.52,7.09,7.86,-36.32,-22.61,-45.59,0.597,0.299,1,12.0,1,0,1.29,0.13,66400.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,4.3,6.0,7.2,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,0,-1,38850.0,-26.79,-0.0692,True,X,▲,33243,▼,X,X,0,0,0,0.31,250,0,1,1,1,0.0,의료용품 및 기타 의약 관련제품 제조업,5.762608695652174,5.424260869565218,11.0,12.4,OK,34.44232461611429,34.44232461611429,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,36.8,36.8,36.8,29.7,29.7,FRESH,0.3,,True,MATURE,153039.0,0.0,,,,,,True,31.0,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
269,230240,에치에프알,KOSDAQ,IT/전기전자,28000,65.22,3726.5,0.0,,WAIT,WAIT,3,False,False,True,36.3,36.3,56.0,0.0,69.7,,28.3,41.9,69.7,12.9,6.42,0.0,RR6.4 + 진입적정,0,28000.0,26450.0,37950.0,44650.0,,-1.57,0.29,26345,-3.67,DATA_UNAVAILABLE,1,6.64,38.7,-6.54,AI 강점,,,추세 관망,CAUTION,70.2,통신 및 방송 장비 제조업,6521646675.0,51.8,28.86,0,0,-0.18,-9.09,-6.2,-11.25,98.3,60.92,-21.05,68.6,7.47,0.393,0.379,0,12.0,0,0,1.6,0.19,53100.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,5.54,6.0,6.4,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,0,1,24360.0,6.28,-0.2315,True,O,▲,29506,▼,X,X,0,0,0,1.43,250,0,1,1,1,0.0,통신 및 방송 장비 제조업,6.018977272727272,21.11511363636364,6.0,69.7,OK,5.0,5.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,36.3,36.3,36.3,29.7,29.7,FRESH,0.3,,True,MATURE,153039.0,0.0,,,,,,True,35.5,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
270,030200,KT,KOSPI,IT/전기전자,61700,233.47,155497.4,0.0,,WAIT,WAIT,3,False,False,True,35.8,35.8,52.0,32.5,10.1,,29.3,31.5,41.9,47.6,1.55,0.0,RR1.6 + 진입적정,0,61700.0,59500.0,65100.0,69400.0,,-3.04,0.66,61091,17.47,DATA_UNAVAILABLE,0,5.14,57.4,-0.08,저점추세 양호,,,추세 관망,CAUTION,70.2,전기 통신업,23346509766.0,49.8,10.38,0,0,-0.48,-3.44,-0.64,1.48,13.42,24.02,-8.32,-16.28,-29.43,0.218,0.218,1,6.0,1,0,0.98,0.49,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,3.57,4.0,1.5,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,0,1,58920.0,1.0,-0.1628,True,O,▲,63395,▼,X,X,0,0,0,0.0,250,0,1,1,1,0.0,전기 통신업,6.018977272727272,21.11511363636364,6.0,10.1,OK,21.168950256476705,21.168950256476705,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,35.8,35.8,35.8,29.7,29.7,FRESH,0.3,,True,MATURE,153039.0,0.0,,,,,,True,5.5,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
271,047810,한국항공우주,KOSPI,기타,171400,4486.94,167072.3,0.0,,WAIT,WAIT,3,False,False,True,35.4,35.4,34.9,16.4,74.5,,31.2,41.9,58.1,27.4,3.75,0.0,RR3.8 + 진입적정,0,171400.0,162300.0,205500.0,215500.0,,-2.2,3.8,179114,58.38,DATA_UNAVAILABLE,0,1.95,39.1,-7.76,AI 강점,,,추세 관망,CAUTION,70.2,"항공기,우주선 및 부품 제조업",448693835000.0,39.9,18.45,0,0,-6.08,-9.02,-14.26,-8.1,2.39,67.55,-17.9,-27.31,14.1,0.356,0.235,1,8.4,0,1,1.41,0.17,234500.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,5.31,4.0,3.7,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,0,1,168050.0,-4.31,-0.2031,True,O,▲,184475,▼,X,X,0,0,0,-2.85,250,0,1,1,1,0.0,"항공기,우주선 및 부품 제조업",5.762608695652174,5.424260869565218,11.0,74.5,OK,10.272893368545795,10.272893368545795,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,35.4,35.4,35.4,29.7,29.7,FRESH,0.3,,True,MATURE,153039.0,0.0,,,,,,True,19.9,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
