LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
463,452280,한선엔지니어링,KOSDAQ,기타,23300,369.64,4484.4,0.0,,ARMED,ARMED,2,True,0,False,82.4,82.4,94.0,91.9,40.4,0.0,20.7,75.4,53.6,33.0,0.01,17.4,대기,0,19840.0,16860.0,23350.0,24450.0,🚀급등시동,0.73,1.94,16155,46.59,특이사항 없음,0,25.04,66.6,23.32,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CAUTION,46.3,기타 금속 가공제품 제조업,36964360275.0,67.8,44.15,0,0,29.88,12.29,29.73,60.91,130.69,146.82,56.01,115.83,120.07,0.0,0.0,1,12.0,1,0,2.64,0.99,0,0,0,1,1,15667.0,44.23,-0.2948,False,O,▲,21011,▲,O,X,14.83,250,1,1,1,1,27900.0,hold,0.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,15.02,6.0,1.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 12%+ 진입 보류 + 당일 15%+ 급등 진입 보류+ENTRY:hold,SWING_20D,80,ATR_2x,70,ATR_3.5x,45,0.0,기타 금속 가공제품 제조업,15.605078125,25.927343750000002,3.0,0.09846719803801349,0.03601430438712783,0.0,OK,40.4,OK,70.09089185686217,70.09089185686217,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,82.4,82.4,82.4,14.86,14.86,FRESH,0.537,,False,0.391,True,MATURE,5934.0,1.178,1.112,1.112,0.0,0.0,,v22_calibrated,,,,,,True,0.2,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
464,001440,대한전선,KOSPI,기타,65400,4520.39,121936.5,0.0,,ARMED,ARMED,2,True,0,False,73.0,73.0,91.4,52.9,76.4,0.0,19.1,73.6,38.5,51.9,0.54,21.1,대기,0,54000.0,45850.0,75900.0,79000.0,,-0.23,0.39,44793,135.27,특이사항 없음,0,35.01,74.2,27.26,STRUCT 강점,AI 보조,RSI 과열,스퀴즈/품질 대기,CAUTION,46.3,절연선 및 케이블 제조업,452038891950.0,84.3,100.12,0,0,-2.68,-5.49,50.17,104.38,110.29,143.58,99.48,95.43,116.83,0.025,0.025,1,12.0,1,0,2.74,0.76,0,0,0,1,1,49195.0,46.0,-0.4071,False,O,▲,72752,▲,X,X,-0.15,250,0,1,1,1,89700.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.09,4.0,2.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,절연선 및 케이블 제조업,15.605078125,25.927343750000002,3.0,0.10921799912625602,0.20825038345358934,0.21568627450980393,OK,76.4,OK,26.940272766816925,26.940272766816925,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,73.0,73.0,73.0,14.86,14.86,FRESH,0.537,,False,0.315,True,MATURE,5934.0,2.687,0.856,0.856,0.0,0.0,,v22_calibrated,,,,,,True,16.1,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
465,025820,이구산업,KOSPI,철강·금속,6760,897.63,2260.7,0.0,,ARMED,ARMED,2,True,0,False,73.0,73.0,95.2,59.4,55.7,0.0,18.7,70.1,39.5,50.6,0.27,11.0,대기,0,6090.0,5240.0,7170.0,7860.0,,1.64,6.47,5953,11.04,특이사항 없음,0,3.4,73.1,16.5,STRUCT 강점,,RSI 과열,스퀴즈/품질 대기,CAUTION,46.3,1차 비철금속 제조업,89763329065.0,83.4,27.5,0,0,13.8,5.46,21.8,25.65,22.02,33.86,20.75,7.16,7.11,0.0,0.0,1,12.0,0,0,3.36,0.78,0,0,0,1,1,5480.0,13.54,-0.156,False,O,▲,6277,▲,O,X,2.69,250,0,1,1,1,8790.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,13.96,6.0,1.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,1차 비철금속 제조업,-1.9004347826086954,10.589565217391305,10.0,0.07449281487743026,0.07066294429055278,0.3504273504273504,OK,55.7,OK,35.5,35.5,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,73.0,73.0,73.0,14.86,14.86,FRESH,0.537,,False,0.315,True,MATURE,5934.0,1.271,0.856,0.856,0.0,0.0,,v22_calibrated,,,,,,True,6.1,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
466,0008Z0,에스엔시스,KOSDAQ,인프라·에너지,43750,202.5,4128.5,0.0,,ARMED,ARMED,2,True,0,False,72.8,72.8,89.7,70.5,43.6,0.0,18.5,67.9,46.1,42.4,0.71,5.9,대기,0,41300.0,35050.0,49900.0,55300.0,,0.93,1.66,39665,29.78,특이사항 없음,0,15.32,53.6,9.55,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CAUTION,46.3,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",20250474625.0,68.2,44.04,0,0,12.9,5.68,4.79,39.11,36.51,25.72,34.21,21.65,-1.03,0.089,0.089,1,12.0,0,0,2.3,0.66,0,0,0,1,1,37380.0,10.3,-0.2874,False,O,▲,41699,▼,O,X,0.13,178,0,1,0,0,56400.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,15.13,6.0,1.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",-6.905,35.27357142857143,5.0,0.09110204081632653,0.09007961733226917,0.2080536912751678,OK,43.6,OK,51.319619973373406,51.319619973373406,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,72.8,72.8,72.8,14.86,14.86,FRESH,0.537,,False,0.314,True,MATURE,5934.0,1.376,0.856,0.856,0.0,0.0,,v22_calibrated,,,,,,True,14.1,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
467,059270,해성에어로보틱스,KOSDAQ,기타,10620,94.27,1185.8,0.0,,ARMED,ARMED,2,True,0,False,61.2,61.2,47.4,79.7,51.6,0.0,17.4,59.6,32.3,59.6,0.26,1.5,진입적정 + 대기,0,10460.0,9320.0,10960.0,13930.0,,0.39,2.3,10849,-1.04,특이사항 없음,5,1.95,63.6,7.7,TIMING 강점,,,스퀴즈/품질 대기,CAUTION,46.3,기타 금속 가공제품 제조업,9426786360.0,61.8,11.49,1,0,5.99,10.28,6.31,11.55,-21.8,32.42,6.65,-36.66,5.67,0.62,0.295,0,12.0,1,1,0.79,0.81,0,0,0,1,-1,10696.0,-2.11,0.1642,False,X,▲,9947,▲,O,X,0.0,250,0,1,1,1,21400.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,10.9,6.0,0.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,기타 금속 가공제품 제조업,15.605078125,25.927343750000002,3.0,0.06120527306967985,0.0071639484721092205,0.3008849557522124,OK,51.6,OK,73.5,73.5,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,61.2,61.2,61.2,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,0.439,0.829,0.439,0.0,0.0,,v22_calibrated,,,,,,True,3.2,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
468,001430,세아베스틸지주,KOSPI,철강·금속,72400,277.57,25964.2,0.0,,ARMED,ARMED,2,True,0,False,67.5,67.5,87.3,65.5,31.8,0.0,16.4,61.5,55.5,30.6,0.4,2.8,대기,0,70400.0,60000.0,77400.0,88800.0,⚡눌림회복,-0.02,1.32,69289,3.97,특이사항 없음,3,3.29,54.0,1.39,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CAUTION,46.3,1차 철강 제조업,27757199050.0,54.3,12.79,1,0,7.74,1.97,-0.14,14.02,-10.29,151.83,9.12,-25.15,125.08,0.246,0.246,1,12.0,0,0,1.1,0.63,8616,1086,9702,1,1,62090.0,4.49,-0.0978,False,O,▲,71930,▼,O,X,1.64,250,0,1,1,1,92500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.77,5.0,0.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,SWING_120D,45,0.0,1차 철강 제조업,-1.9004347826086954,10.589565217391305,10.0,0.07241515390686662,-0.0038910349930898714,0.3563218390804598,OK,31.8,OK,43.5,43.5,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,67.5,67.5,67.5,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,0.673,0.844,0.673,0.0,0.0,,v22_calibrated,,,,,,True,6.9,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
469,076610,해성옵틱스,KOSDAQ,기타,2360,170.36,1254.9,0.0,,ARMED,ARMED,2,True,0,False,62.7,62.7,81.9,59.5,30.6,0.0,15.4,57.3,51.3,35.9,0.75,25.3,대기,0,1883.0,1600.0,2930.0,3005.0,,0.63,0.87,1662,66.38,특이사항 없음,0,2.43,68.7,31.63,STRUCT 강점,,,스퀴즈/품질 대기,CAUTION,46.3,사진장비 및 광학기기 제조업,17036473802.0,87.1,101.05,0,0,4.42,-3.67,56.81,51.28,113.38,314.76,46.38,98.52,288.01,0.01,0.01,1,12.0,1,0,2.64,0.63,0,0,0,1,1,1730.9,41.98,-0.1985,False,O,▲,2522,▲,X,X,0.44,250,0,1,1,1,3480.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.03,6.0,3.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,사진장비 및 광학기기 제조업,15.605078125,25.927343750000002,3.0,0.1354721549636804,0.3900519916477149,0.5932203389830508,OK,30.6,OK,32.30538329381866,32.30538329381866,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,62.7,62.7,62.7,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,3.7,0.832,0.832,0.0,0.0,,v22_calibrated,,,,,,True,24.2,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
470,460940,피앤에스로보틱스,KOSDAQ,기타,9900,361.23,1332.1,0.0,,ARMED,ARMED,2,True,0,False,53.9,53.9,66.6,24.9,86.4,0.0,13.4,59.3,61.5,23.1,0.4,12.5,대기,0,8800.0,7660.0,10800.0,11970.0,,1.82,9.7,9038,-17.26,특이사항 없음,2,2.94,74.1,18.1,AI 강점,STRUCT 보조,RSI 과열,스퀴즈/품질 대기,CAUTION,46.3,의료용 기기 제조업,36123190805.0,85.4,21.57,0,0,14.19,17.3,17.44,28.07,-6.78,-18.25,23.17,-21.64,-45.0,0.852,0.07,0,12.0,1,0,2.74,0.7,0,0,0,1,1,7549.0,9.54,0.1993,False,O,▼,8840,▲,O,X,0.12,250,0,-1,-1,1,14800.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,12.95,6.0,1.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,SWING_20D,80,VP_RESISTANCE,50,SWING_120D,45,0.0,의료용 기기 제조업,15.605078125,25.927343750000002,3.0,0.06796536796536796,0.012703375084290775,0.3813559322033898,OK,86.4,OK,24.16611573952681,24.16611573952681,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,53.9,53.9,53.9,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,1.754,0.812,0.812,0.0,0.0,,v22_calibrated,,,,,,True,9.1,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
471,307180,아이엘,KOSDAQ,기타,8470,124.92,2940.2,0.0,,ARMED,ARMED,2,True,0,False,58.2,58.2,91.3,43.5,21.6,0.0,13.0,52.1,69.7,12.9,0.41,25.3,대기,0,6760.0,5740.0,9600.0,9800.0,,0.73,0.62,5943,114.04,특이사항 없음,0,25.13,74.4,31.58,STRUCT 강점,,RSI 과열,스퀴즈/품질 대기,CAUTION,46.3,전구 및 조명장치 제조업,12491966430.0,69.4,81.3,0,0,-2.53,6.54,38.4,75.54,106.59,198.24,70.64,91.73,171.49,0.054,0.054,1,12.0,1,0,2.06,0.77,0,0,0,1,1,5648.0,42.5,0.0079,False,O,▲,8409,▲,O,X,-2.88,250,0,1,1,1,10060.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.09,6.0,2.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,ATR_3.5x,45,0.0,전구 및 조명장치 제조업,15.605078125,25.927343750000002,3.0,0.11106426041490976,0.11656478458468278,0.49019607843137253,OK,21.6,OK,22.218798726901817,22.218798726901817,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,58.2,58.2,58.2,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,2.784,0.822,0.822,0.0,0.0,,v22_calibrated,,,,,,True,13.3,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
472,033640,네패스,KOSDAQ,반도체,31600,195.94,7286.7,0.0,0.0,WAIT,WAIT,3,False,0,True,79.1,79.1,95.4,62.9,78.9,0.0,70.4,79.1,32.5,59.4,1.09,1.4,RR1.1 + 진입적정,0,31150.0,26450.0,37200.0,42450.0,,-0.91,1.2,24926,63.64,특이사항 없음,0,11.9,62.4,4.89,STRUCT 강점,AI 보조,,추세 관망,CAUTION,46.3,반도체 제조업,19593769600.0,72.0,43.18,0,0,6.76,-9.2,-2.62,22.96,72.96,76.63,18.06,58.1,49.88,0.161,0.161,1,12.0,0,0,1.35,0.57,0,0,0,1,1,27545.0,26.77,-0.5488,False,O,▲,33623,▼,X,X,-0.34,250,0,1,1,1,43400.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.09,5.0,1.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,반도체 제조업,4.6030303030303035,49.35212121212121,1.0,0.10177441229656418,0.046719930820685464,0.28793774319066145,OK,78.9,OK,43.5,43.5,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,79.1,79.1,79.1,14.86,14.86,FRESH,0.6,,False,0.364,True,MATURE,5934.0,1.287,1.0,1.0,0.0,0.0,0.0,v22_calibrated,,,,,,True,17.7,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
473,059090,미코,KOSDAQ,반도체,24800,201.74,8287.4,0.0,0.0,WAIT,WAIT,3,False,0,True,75.5,75.5,97.6,60.2,62.1,0.0,65.2,73.3,37.4,53.3,0.92,5.5,,0,23500.0,19950.0,29250.0,32050.0,,-1.18,0.69,19718,88.57,특이사항 없음,0,36.88,56.8,11.9,STRUCT 강점,AI 보조,,추세 관망,CAUTION,46.3,반도체 제조업,20173742700.0,75.1,52.75,0,0,9.98,-11.11,18.94,70.68,40.51,65.89,65.78,25.65,39.14,0.041,0.041,1,12.0,0,0,1.93,0.69,0,0,0,1,1,20005.0,25.77,-0.6182,False,O,▲,25366,▼,X,X,-1.77,250,0,1,1,1,33850.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.11,5.0,1.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,반도체 제조업,4.6030303030303035,49.35212121212121,1.0,0.09821428571428571,0.21081753512032475,0.057971014492753624,OK,62.1,OK,34.09150282561332,34.09150282561332,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,75.5,75.5,75.5,14.86,14.86,FRESH,0.539,,False,0.335,True,MATURE,5934.0,1.62,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,17.9,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
474,036200,유니셈,KOSDAQ,조선·기계·설비,12250,62.28,3756.4,0.0,0.0,WAIT,WAIT,3,False,0,True,75.3,75.3,93.8,69.7,49.7,0.0,64.0,71.1,44.1,44.9,1.34,1.5,RR1.3 + 진입적정,0,12070.0,10940.0,14000.0,15080.0,,-1.45,0.79,11063,14.79,특이사항 없음,0,8.05,60.8,3.89,STRUCT 강점,TIMING 보조,,추세 관망,CAUTION,46.3,특수 목적용 기계 제조업,6227673950.0,75.1,22.94,0,0,3.81,-5.84,0.82,24.87,13.85,18.24,19.97,-1.01,-8.51,0.008,0.008,1,12.0,1,0,1.29,0.51,0,0,0,1,1,10933.0,10.72,-0.3807,False,O,▲,12701,▼,X,X,-3.56,250,0,1,1,1,15500.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,9.36,6.0,1.7,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,특수 목적용 기계 제조업,6.517777777777778,28.688333333333333,4.0,0.07020408163265306,0.03334148686072886,0.16379310344827586,OK,49.7,OK,44.9784098179835,44.9784098179835,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,75.3,75.3,75.3,14.86,14.86,FRESH,0.537,,False,0.334,True,MATURE,5934.0,1.708,0.871,0.871,0.0,0.0,0.0,v22_calibrated,,,,,,True,14.3,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
475,089890,코세스,KOSDAQ,조선·기계·설비,42000,79.69,6965.7,0.0,0.0,WAIT,WAIT,3,False,0,True,72.2,72.2,90.3,53.4,73.6,0.0,63.1,72.4,36.9,53.9,1.37,1.6,RR1.4 + 진입적정,0,41350.0,35150.0,51400.0,58100.0,,-0.54,0.54,30267,64.5,특이사항 없음,0,25.79,60.7,6.69,STRUCT 강점,AI 보조,,추세 관망,CAUTION,46.3,특수 목적용 기계 제조업,7969003975.0,54.4,65.88,0,0,6.73,-6.04,-2.78,56.72,79.49,33.97,51.82,64.63,7.22,0.056,0.056,1,12.0,0,0,1.48,0.62,0,0,0,1,1,36825.0,38.76,-0.8485,False,O,▲,44827,▼,X,X,-2.8,250,0,1,1,1,60400.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.99,5.0,1.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,특수 목적용 기계 제조업,6.517777777777778,28.688333333333333,4.0,0.11335034013605441,0.003136236662536862,0.013157894736842105,OK,73.6,OK,34.765651857998684,34.765651857998684,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,72.2,72.2,72.2,14.86,14.86,FRESH,0.537,,False,0.309,True,MATURE,5934.0,1.621,0.855,0.855,0.0,0.0,0.0,v22_calibrated,,,,,,True,22.4,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
476,036570,NC,KOSPI,IT/전기전자,263000,935.51,56660.8,0.0,0.0,WAIT,WAIT,3,False,0,True,64.2,64.2,51.0,69.6,79.7,0.0,61.8,66.8,28.7,64.1,0.88,1.5,진입적정,0,259000.0,229000.0,293000.0,312000.0,,-1.35,2.52,237173,28.23,특이사항 없음,0,-1.88,51.7,0.24,AI 강점,TIMING 보조,,추세 관망,CAUTION,46.3,소프트웨어 개발 및 공급업,93550752000.0,59.6,13.68,0,0,5.2,0.57,0.57,10.04,29.24,12.88,5.14,14.38,-13.87,0.041,0.041,1,11.5,0,0,1.42,0.48,0,0,0,1,1,236100.0,10.89,-0.1155,False,O,▲,256047,▼,O,X,8.4,250,0,1,1,1,320000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,11.58,4.0,1.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:갭 7%+ 분할 진입+ENTRY:split,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,소프트웨어 개발 및 공급업,3.911222222222222,20.537,6.0,0.057305812058663766,-0.691381635959459,0.10126582278481013,OK,79.7,OK,55.148946744934854,55.148946744934854,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,64.2,64.2,64.2,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,1.133,0.836,0.836,0.0,0.0,0.0,v22_calibrated,,,,,,True,11.4,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
