시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,ret_5d_%,ret_10d_%,EBS,통과,근거,추천매수가,손절가,추천매도가1,추천매도가2,RR1,Now%,LDY_SCORE,ROUTE,AI_COMMENT,기준일,시총기준일
KOSPI,한국가스공사,036460,기타,41400,54.19,38217.6,,40.1,0.08,-8.2331,24.4563,0.56,2.73,2.6,4,★,"MACD상승, 20선근접, 정배열(단), 장기추세(120↑)",41400,39400,43750,46350,1.175,0.0,55.1,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSDAQ,하림지주,003380,기타,8640,71.73,9677.3,,64.5,7.18,46.2842,15.87963,2.36,7.73,8.27,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",8300,7720,9180,10050,1.5172413793103448,4.096385542168675,55.0,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,지노믹트리,228760,기타,25550,61.85,6229.6,,54.8,3.29,26.0233,-51.56099,1.16,6.46,6.9,4,★,"20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",25500,23700,27600,29950,1.1666666666666667,0.19607843137254902,55.0,🔺 Watch (상승 준비),특이사항 없음. 기술적 지표를 참고하세요.,20251202,20251202
KOSDAQ,메디톡스,086900,기타,128300,50.71,9364.0,,72.5,4.29,418.7458,266.43826,1.11,6.56,4.56,4,★,"MACD상승, 20선근접, 정배열(단), 자금유입(MFI), MACD>Sig",126700,119800,135000,144000,1.2028985507246377,1.2628255722178374,54.9,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ,20251202,20251202
KOSPI,한화생명,088350,기타,3130,91.16,27185.0,,40.5,2.29,7.0391,9.95644,1.8,6.46,4.33,3,,"MACD상승, 20선근접, 거래량↑, MACD>Sig",3130,2960,3335,3555,1.2058823529411764,0.0,54.8,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ,20251202,20251202
KOSPI,LG유플러스,032640,기타,15160,120.01,65162.0,,41.1,-1.97,-65.081,-1.54681,0.8,-0.26,0.26,2,,"정배열(단), 장기추세(120↑)",15160,14320,16170,17270,1.2023809523809523,0.0,54.6,↩️ PULL (눌림),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSDAQ,파두,440110,기타,26100,209.42,12906.9,,54.7,4.21,186.5153,-48.29924,0.88,15.74,5.67,4,★,"20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",25800,24000,27950,30300,1.1944444444444444,1.1627906976744187,54.4,🔺 Watch (상승 준비),특이사항 없음. 기술적 지표를 참고하세요.,20251202,20251202
KOSPI,대한항공,003490,운수창고,22100,138.97,81376.8,,44.3,1.67,98.9429,22.69726,0.63,4.74,4.0,2,,"MACD상승, 20선근접, MACD>Sig",22100,21300,23050,24100,1.1875,0.0,54.4,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSPI,CJ제일제당,097950,기타,209000,103.64,31463.2,,9.0,-5.14,-1100.3023,143.25368,0.84,-0.24,-5.64,0,,MACD상승,209000,201000,218500,229000,1.1875,0.0,54.4,↩️ PULL (눌림),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. 📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251202,20251202
KOSDAQ,현대ADM,187660,기타,2765,168.87,1495.2,,73.2,4.14,-4.3318,26.07782,3.35,14.49,2.6,5,★,"MACD상승, 20선근접, 거래량↑, 장기추세(120↑), 자금유입(MFI)",2735,2545,2965,3215,1.2105263157894737,1.0968921389396709,54.3,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ,20251202,20251202
KOSPI,현대백화점,069960,기타,98500,127.02,22289.4,,67.8,7.21,240.466,282.29806,0.96,10.3,4.79,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",94600,88000,102600,111200,1.2121212121212122,4.12262156448203,54.2,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,달바글로벌,483650,기타,131400,88.0,16219.9,,65.7,0.6,1206.1641,-1.25768,0.38,0.54,0.31,2,,"20선근접, 자금유입(MFI), MACD>Sig",131400,122200,142400,154400,1.1956521739130435,0.0,54.2,↩️ PULL (눌림),💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSDAQ,보로노이,310210,기타,242500,280.12,44603.3,,61.6,7.59,-690.7478,136.47798,1.03,5.66,3.41,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI)",232000,216000,251500,273000,1.21875,4.525862068965517,54.1,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,우리기술투자,041190,기타,8230,52.11,6913.2,,34.3,-3.7,28.8855,-15.20068,0.66,-7.11,4.84,0,,MACD>Sig,8230,7650,8920,9670,1.1896551724137931,0.0,54.1,🔁 MR (반전),특이사항 없음. 기술적 지표를 참고하세요.,20251202,20251202
KOSDAQ,파크시스템스,140860,기타,229000,79.52,16019.4,,55.2,-2.64,-201.2156,-267.11622,0.75,0.44,-3.38,-1,,,229000,213000,248000,269000,1.1875,0.0,54.0,↩️ PULL (눌림),특이사항 없음. 기술적 지표를 참고하세요.,20251202,20251202
KOSPI,코오롱인더,120110,기타,42900,123.82,11805.7,,63.3,6.76,-68.1594,127.61588,0.91,8.75,-2.39,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI)",41400,38500,44850,48650,1.1896551724137931,3.6231884057971016,53.9,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,넷마블,251270,서비스업,53000,67.52,45555.4,,33.8,-0.99,214.8084,-3.03462,0.72,2.51,0.95,1,,"20선근접, MACD>Sig",53000,49550,57200,61700,1.2173913043478262,0.0,53.9,↩️ PULL (눌림),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSPI,STX엔진,077970,기타,34000,144.42,13650.3,,37.6,6.51,499.743,118.68755,1.06,11.48,13.9,3,,"MACD상승, 장기추세(120↑), MACD>Sig",32900,30600,35650,38650,1.1956521739130435,3.343465045592705,53.8,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,SJG세종,033530,기타,9080,160.1,2526.1,,72.1,6.73,-12.3765,49.20122,1.36,11.96,11.96,5,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI)",8760,8150,9500,10300,1.2131147540983607,3.65296803652968,53.6,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,클로봇,466100,기계,43250,1620.51,10809.1,,72.6,12.53,325.5539,282.92363,1.77,23.93,16.73,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",39600,36800,43750,47900,1.4821428571428572,9.217171717171716,53.4,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,현대해상,001450,기타,30450,83.97,27222.3,,53.2,5.32,202.4887,22.41077,0.53,5.36,10.33,4,★,"MACD상승, 정배열(단), 장기추세(120↑), MACD>Sig",29800,27700,32250,34950,1.1666666666666667,2.1812080536912752,53.3,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,DL이앤씨,375500,기타,39500,83.85,15284.0,,42.9,-1.46,25.3548,-6.35511,1.09,0.89,1.02,0,,MACD>Sig,39500,36950,42550,45800,1.196078431372549,0.0,53.3,↩️ PULL (눌림),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSPI,KT,030200,통신업,50600,173.05,127523.0,,77.2,1.8,156.8838,0.7135,0.76,1.5,2.85,3,,"MACD상승, 20선근접, 자금유입(MFI), MACD>Sig",50600,49100,52400,54400,1.2,0.0,53.2,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSPI,오리온,271560,기타,104000,159.65,41117.6,,19.1,-0.48,46.5606,-119.84745,0.55,1.27,-0.86,2,,"20선근접, 정배열(단), MACD>Sig",104000,98800,110200,117000,1.1923076923076923,0.0,53.2,↩️ PULL (눌림),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSPI,코오롱모빌리티그룹,450140,기타,12000,1197.19,7533.3,,80.9,14.54,182.9498,82.37387,2.23,14.39,21.21,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",10790,10040,11920,13060,1.5066666666666666,11.214087117701576,53.1,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,로보티즈,108490,기계,250000,4347.7,36425.2,,69.3,14.89,1351.287,2033.87103,1.98,28.21,22.55,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",224000,208500,247500,271000,1.5161290322580645,11.607142857142858,52.9,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,동국제약,086450,기타,19190,60.75,8679.7,,67.3,5.4,90.6699,44.87692,1.28,7.51,1.37,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",18750,17440,20300,22050,1.183206106870229,2.3466666666666667,52.9,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,포스코엠텍,009520,기타,16330,76.39,6800.3,,71.7,5.76,48.6406,55.64103,1.06,10.94,7.08,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",15900,14790,17240,18690,1.2072072072072073,2.7044025157232707,52.8,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,GS리테일,007070,기타,22600,63.95,18895.3,,60.4,5.89,-99.205,38.02108,1.0,3.2,4.63,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI)",22000,20450,23850,25850,1.1935483870967742,2.727272727272727,52.8,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,한미사이언스,008930,기타,37000,66.84,25304.9,,42.2,-5.22,-157.1475,-71.92231,1.62,-1.2,-4.02,1,,"거래량↑, 정배열(단)",37000,34400,40100,43500,1.1923076923076923,0.0,52.7,↩️ PULL (눌림),📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251202,20251202
KOSDAQ,에이프릴바이오,397030,기타,40300,364.64,9353.0,,69.8,7.87,31.3539,10.2193,0.74,5.64,1.26,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",38500,35800,41700,45200,1.1851851851851851,4.675324675324675,52.6,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,TYM,002900,기타,6570,56.05,2959.8,,45.4,5.53,7.2913,22.51934,1.57,8.6,5.46,5,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",6410,5960,6950,7530,1.2,2.49609984399376,52.6,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,HDC현대산업개발,294870,기타,19400,54.43,12786.0,,57.0,1.1,72.6648,-21.40039,1.35,-0.26,4.41,2,,"20선근접, 거래량↑, MACD>Sig",19400,18190,20850,22400,1.1983471074380165,0.0,52.6,↩️ PULL (눌림),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSDAQ,인투셀,287840,기타,69500,792.85,10423.3,,78.0,19.31,634.9223,366.64342,1.39,32.38,19.83,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",60000,55800,66300,72600,1.5,15.833333333333332,52.5,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,삼성전기,009150,전기전자,252000,1135.98,188228.1,,60.3,9.58,2636.2977,-173.74586,0.72,4.35,23.53,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",237000,220500,257000,278500,1.2121212121212122,6.329113924050633,52.4,🔺 Watch (상승 준비),💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,한국타이어앤테크놀로지,161390,기타,61300,207.59,75935.4,,71.5,6.95,-175.8193,1.39408,0.72,4.97,6.98,4,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI)",59000,55200,63600,68600,1.2105263157894737,3.898305084745763,52.4,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,한스바이오메드,042520,기타,29000,79.34,3922.6,,44.4,-7.06,-866.7312,-37.5707,0.43,-6.75,-9.94,2,,"정배열(단), 장기추세(120↑)",29000,26950,31450,34100,1.1951219512195121,0.0,52.4,🔁 MR (반전),📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251202,20251202
KOSDAQ,유진로봇,056080,기타,12550,72.58,4707.8,,63.5,5.66,74.0542,51.48164,0.98,12.76,12.05,4,★,"MACD상승, 장기추세(120↑), 자금유입(MFI), MACD>Sig",12230,11380,13260,14380,1.2117647058823529,2.616516762060507,52.4,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,알에스오토메이션,140670,기타,12880,111.74,1198.2,,58.9,0.87,106.5511,-19.92959,4.25,5.66,5.49,2,,"20선근접, 거래량↑, MACD>Sig",12880,11980,13960,15130,1.2,0.0,52.0,↩️ PULL (눌림),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSPI,SK이터닉스,475150,기타,20050,71.83,6767.7,,60.1,5.51,310.2245,21.17348,0.67,10.23,14.18,2,,"MACD상승, 자금유입(MFI), MACD>Sig",19570,18200,21200,23000,1.1897810218978102,2.452733776188043,51.7,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,비에이치아이,083650,기타,46900,299.61,14512.9,,74.2,8.35,632.5453,132.28666,0.82,10.48,9.45,4,★,"MACD상승, 장기추세(120↑), 자금유입(MFI), MACD>Sig",44600,41450,48350,52400,1.1904761904761905,5.15695067264574,51.6,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,신성델타테크,065350,기타,57900,73.1,15913.2,,74.6,6.24,558.6048,173.61233,1.11,7.02,10.08,2,,"MACD상승, 자금유입(MFI), MACD>Sig",56100,52200,60900,66000,1.2307692307692308,3.2085561497326207,51.5,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,디앤디파마텍,347850,기타,93300,571.8,10128.9,,54.5,6.84,-986.362,-403.35058,0.36,-6.98,0.86,2,,"정배열(단), 장기추세(120↑)",89900,83600,97500,105700,1.2063492063492063,3.781979977753059,51.4,🔁 MR (반전),⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,GS건설,006360,기타,19030,53.47,16286.2,,56.5,1.24,31.4488,-5.34986,0.64,2.64,3.14,1,,"20선근접, MACD>Sig",19030,17920,20350,21800,1.1891891891891893,0.0,50.9,↩️ PULL (눌림),✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSDAQ,삼륭물산,014970,기타,7750,104.75,1172.2,,81.1,7.54,12.8947,7.3574,0.79,0.91,3.33,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",7420,6900,8050,8720,1.2115384615384615,4.44743935309973,50.6,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,넥스틴,348210,기타,70000,134.92,7333.9,,63.6,9.38,154.4175,414.5128,1.75,19.25,8.7,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",65900,61300,72800,79800,1.5,6.22154779969651,50.3,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,한솔케미칼,014680,기타,245500,133.52,27827.9,,65.5,8.29,1954.1533,250.41861,0.85,6.28,9.11,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",233500,217000,253000,274500,1.1818181818181819,5.139186295503212,50.1,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,나우로보틱스,459510,기타,22300,62.68,2879.8,,65.2,6.43,212.3204,34.59281,0.42,9.58,11.67,4,★,"MACD상승, 장기추세(120↑), 자금유입(MFI), MACD>Sig",21600,20050,23400,25350,1.1612903225806452,3.2407407407407405,49.7,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,이수페타시스,007660,기타,137600,1745.97,101011.1,,51.9,9.53,2.1171,-461.02713,0.56,-2.2,11.24,3,,"정배열(단), 장기추세(120↑), MACD>Sig",129400,120300,140300,152000,1.1978021978021978,6.3369397217928904,49.3,🔁 MR (반전),⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,신세계,004170,기타,238500,206.6,23003.8,,81.1,11.23,843.1554,696.6072,1.22,14.11,7.43,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",221000,205500,244000,267000,1.4838709677419355,7.918552036199094,49.3,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,레인보우로보틱스,277810,기계,444500,1046.27,86232.4,,77.6,11.92,3360.7464,2459.66501,0.95,22.96,18.38,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",409000,380500,443500,480500,1.2105263157894737,8.679706601466993,48.9,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,뉴로메카,348340,기타,30850,66.61,3507.3,,61.1,9.13,271.2594,132.11207,1.24,15.54,20.98,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",29100,27100,32200,35250,1.55,6.013745704467354,48.9,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,SK텔레콤,017670,통신업,53400,278.38,114697.9,,61.6,-0.35,23.6242,-13.79946,0.43,-0.19,1.33,2,,"20선근접, 자금유입(MFI), MACD>Sig",53400,51800,55300,57400,1.1875,0.0,48.6,↩️ PULL (눌림),💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251202,20251202
KOSPI,대한해운,005880,기타,1930,372.04,6229.0,,72.3,9.05,10.2208,13.44588,6.53,14.2,13.26,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",1823,1697,2010,2200,1.4841269841269842,5.869445968184311,48.4,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,대성산업,128820,기타,4795,293.34,2169.0,,79.4,9.73,27.1632,17.29624,4.02,1.91,11.0,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4500,4185,4975,5450,1.507936507936508,6.555555555555556,48.1,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,현대오토에버,307950,기타,233500,1708.71,64035.0,,77.5,21.68,2396.3748,2500.41865,4.58,26.97,28.86,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",197700,183800,218500,239000,1.4964028776978417,18.108244815376835,48.0,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,태성,323280,기타,45350,1513.04,13832.1,,61.5,19.64,249.9991,307.49821,3.53,21.58,17.49,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",39050,36300,43150,47250,1.490909090909091,16.13316261203585,48.0,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,오름테라퓨틱,475830,기타,69900,483.67,14789.8,,74.4,25.25,419.1143,607.84652,2.18,18.27,22.85,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",57500,53500,63500,69600,1.5,21.565217391304348,47.7,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,제일기획,030000,기타,22650,56.97,26056.8,,59.1,2.62,20.4737,-22.85226,0.65,0.67,4.38,4,★,"20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",22650,21750,23750,24900,1.2222222222222223,0.0,47.4,↩️ PULL (눌림),특이사항 없음. 기술적 지표를 참고하세요.,20251202,20251202
KOSDAQ,오가노이드사이언스,476040,기타,34600,86.49,2274.2,,70.0,7.16,409.2942,98.78571,1.63,11.08,8.46,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",33250,30950,36050,39100,1.2173913043478262,4.06015037593985,47.3,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSDAQ,에이비엘바이오,298380,기타,199900,2347.0,110195.2,,82.4,28.45,2451.6164,90.7336,0.67,20.42,19.99,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",160300,149100,173800,188300,1.2053571428571428,24.703680598877106,47.2,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251202,20251202
KOSPI,LG생활건강,051900,기타,276000,64.89,42234.8,,27.5,-3.94,-1766.503,-40.77205,0.34,-2.3,-1.78,-1,,,276000,261500,293000,312000,1.1724137931034482,0.0,47.0,🔁 MR (반전),특이사항 없음. 기술적 지표를 참고하세요.,20251202,20251202
