시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,ret_5d_%,ret_10d_%,ret_60d_%,idx_60d_%,rel_60d_%,EBS,통과,근거,추천매수가,손절가,추천매도가1,추천매도가2,업종_상세,업종_대분류,RR1,Now%,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,AI_COMMENT,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_지수수익률_%,60일_초과수익(α)_%
KOSDAQ,NHN KCP,060250,금융 지원 서비스업,15900,65.45,6385.5,44.2,42.3,-1.7,-69.3709,25.85412,0.82,-1.24,-5.53,18.39,12.24,6.15,2,,"MACD상승, 장기추세(120↑)",15900,14790,17240,18680,금융 지원 서비스업,금융,1.2072072072072073,0.0,61.8,63.2,↩️ PULL (눌림),⑤ 하락 / 약세,📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,18.39,12.24,6.15
KOSDAQ,피앤에스로보틱스,460940,의료용 기기 제조업,11510,64.28,1511.4,57.9,66.4,-3.4,-163.4752,-58.21597,0.27,-13.07,-5.35,61.77,12.24,49.53,4,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입(MFI)",11510,10700,12480,13520,의료용 기기 제조업,기타,1.1975308641975309,0.0,61.6,67.4,🔁 MR (반전),② 상승 후 조정,💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251210,20251210,24.75,12.24,61.77,12.24,49.53
KOSPI,LG화학우,051915,기타,195800,53.42,15054.7,53.2,52.2,0.83,-490.9966,-47.46371,0.68,0.36,-1.06,41.07,24.75,16.32,4,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",195800,182100,212000,230000,기타,기타,1.1824817518248176,0.0,61.6,65.3,↩️ PULL (눌림),② 상승 후 조정,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,41.07,24.75,16.32
KOSDAQ,한스바이오메드,042520,의료용품 및 기타 의약 관련제품 제조업,32650,267.12,4416.4,44.7,43.4,5.94,-420.7717,382.87023,1.49,11.62,13.17,203.44,12.24,191.2,4,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑)",31750,29500,34400,37300,의료용품 및 기타 의약 관련제품 제조업,기타,1.1777777777777778,2.8346456692913384,61.5,71.9,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,203.44,12.24,191.2
KOSPI,HD현대마린엔진,071970,일반 목적용 기계 제조업,86700,192.13,29409.9,57.7,70.0,6.58,1241.4484,67.90046,0.84,4.84,6.38,-4.09,24.75,-28.84,5,★,"RSI적정, MACD상승, 장기추세(120↑), 자금유입(MFI), MACD>Sig",83800,77900,90800,98400,일반 목적용 기계 제조업,조선·기계·설비,1.1864406779661016,3.4606205250596656,61.5,63.9,🔼 BRK (돌파),④ 바닥 반등 시도,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,-4.09,24.75,-28.84
KOSPI,CJ,001040,기타 금융업,180100,140.87,52547.8,40.7,56.5,0.23,279.8678,-482.58437,0.45,-4.1,0.33,-3.12,24.75,-27.87,4,★,"20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",180100,167500,195200,211500,기타 금융업,금융,1.1984126984126984,0.0,61.5,72.1,🔁 MR (반전),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,-3.12,24.75,-27.87
KOSDAQ,케어젠,214370,기초 의약물질 제조업,73200,68.94,39319.4,54.3,65.5,0.4,-765.162,-98.36608,0.34,-3.94,-0.81,34.31,12.24,22.07,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI)",73200,68100,79300,86000,기초 의약물질 제조업,기타,1.196078431372549,0.0,61.5,65.8,🔁 MR (반전),② 상승 후 조정,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,34.31,12.24,22.07
KOSPI,두산퓨얼셀,336260,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",30450,264.88,19942.8,44.7,50.1,-4.89,1.6231,-96.96563,0.95,-4.99,-2.4,14.69,24.75,-10.06,2,,"장기추세(120↑), MACD>Sig",30450,28300,33000,35800,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,1.186046511627907,0.0,61.4,69.3,🔁 MR (반전),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,20251210,20251210,24.75,12.24,14.69,24.75,-10.06
KOSDAQ,파마리서치,214450,의료용품 및 기타 의약 관련제품 제조업,386000,401.49,40104.0,32.6,23.2,-9.87,-595.6597,-82.57155,0.63,-6.42,-8.1,-39.78,12.24,-52.02,-1,,,386000,359000,418500,453500,의료용품 및 기타 의약 관련제품 제조업,기타,1.2037037037037037,0.0,61.3,69.5,🔁 MR (반전),⑤ 하락 / 약세,📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251210,20251210,24.75,12.24,-39.78,12.24,-52.02
KOSDAQ,테스,095610,특수 목적용 기계 제조업,39300,66.7,7768.9,39.1,57.7,-3.4,-103.3873,72.9872,0.82,-4.38,0.77,21.11,12.24,8.87,2,,"MACD상승, 장기추세(120↑)",39300,36550,42600,46200,특수 목적용 기계 제조업,조선·기계·설비,1.2,0.0,61.3,64.4,↩️ PULL (눌림),⑤ 하락 / 약세,📈 상승 추세가 견고하게 유지되고 있습니다. ,20251210,20251210,24.75,12.24,21.11,12.24,8.87
KOSDAQ,씨어스테크놀로지,458870,의료용 기기 제조업,113300,243.99,14350.4,30.4,39.8,-9.26,-4144.6961,-51.44637,0.74,-8.18,-12.85,89.15,12.24,76.91,2,,"정배열(단), 장기추세(120↑)",113300,105400,122800,133100,의료용 기기 제조업,기타,1.2025316455696202,0.0,61.2,73.5,🔁 MR (반전),② 상승 후 조정,📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251210,20251210,24.75,12.24,89.15,12.24,76.91
KOSDAQ,큐로셀,372320,자연과학 및 공학 연구개발업,45000,80.8,6494.7,61.0,66.5,7.73,320.3273,74.02065,1.62,6.26,11.25,14.5,12.24,2.26,7,★,"RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",43000,40000,47550,52100,자연과학 및 공학 연구개발업,기타,1.5166666666666666,4.651162790697675,61.2,56.0,🔼 BRK (돌파),③ 박스 / 중립,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,14.5,12.24,2.26
KOSDAQ,한국비엔씨,256840,기초 의약물질 제조업,5450,68.77,3727.5,47.8,67.3,-1.19,-17.2055,-12.74896,0.27,-4.89,-0.18,5.21,12.24,-7.03,4,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입(MFI)",5450,5070,5910,6400,기초 의약물질 제조업,기타,1.2105263157894737,0.0,61.1,65.0,🔁 MR (반전),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,5.21,12.24,-7.03
KOSPI,코오롱,002020,기타 금융업,50100,58.85,6325.8,46.3,37.8,-1.51,-481.4065,-64.8129,0.76,-7.05,-2.53,9.99,24.75,-14.76,3,,"RSI적정, 정배열(단), 장기추세(120↑)",50100,46600,54300,58900,기타 금융업,금융,1.2,0.0,61.1,62.1,🔁 MR (반전),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,9.99,24.75,-14.76
KOSPI,OCI홀딩스,010060,기타 금융업,99600,65.69,18595.6,34.9,28.2,-5.03,-624.8546,64.81495,0.7,-3.58,-2.45,4.73,24.75,-20.02,3,,"MACD상승, 정배열(단), 장기추세(120↑)",99600,92600,108000,117000,기타 금융업,금융,1.2,0.0,60.9,63.8,↩️ PULL (눌림),④ 바닥 반등 시도,📈 상승 추세가 견고하게 유지되고 있습니다. 📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251210,20251210,24.75,12.24,4.73,24.75,-20.02
KOSPI,풍산,103140,1차 비철금속 제조업,103300,100.41,28949.1,58.3,64.2,3.32,1495.2567,-60.66776,0.86,2.79,6.06,-15.05,24.75,-39.8,3,,"RSI적정, 20선근접, 자금유입(MFI), MACD>Sig",103000,96700,110600,118800,1차 비철금속 제조업,철강·금속,1.2063492063492063,0.2912621359223301,60.8,69.6,↩️ PULL (눌림),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251210,20251210,24.75,12.24,-15.05,24.75,-39.8
KOSDAQ,HPSP,403870,특수 목적용 기계 제조업,29650,87.12,24757.3,46.4,55.8,-1.5,142.8734,-48.03447,0.65,-4.35,2.95,6.65,12.24,-5.59,3,,"RSI적정, 장기추세(120↑), MACD>Sig",29650,27600,32150,34800,특수 목적용 기계 제조업,조선·기계·설비,1.2195121951219512,0.0,60.8,62.7,🔁 MR (반전),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,6.65,12.24,-5.59
KOSDAQ,미코,059090,반도체 제조업,14040,61.8,4691.7,55.7,61.9,1.65,93.34,-2.49274,1.08,-2.16,5.17,-12.47,12.24,-24.71,3,,"RSI적정, 20선근접, 자금유입(MFI), MACD>Sig",14040,13070,15210,16470,반도체 제조업,반도체,1.2061855670103092,0.0,60.8,62.6,🔁 MR (반전),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,-12.47,12.24,-24.71
KOSDAQ,파두,440110,반도체 제조업,24250,80.67,11992.0,51.0,51.4,-2.54,-221.3928,-67.20415,0.48,-7.79,-2.41,44.43,12.24,32.19,3,,"RSI적정, 정배열(단), 장기추세(120↑)",24250,22550,26300,28500,반도체 제조업,반도체,1.2058823529411764,0.0,60.6,64.0,🔁 MR (반전),② 상승 후 조정,특이사항 없음. 기술적 지표를 참고하세요.,20251210,20251210,24.75,12.24,44.43,12.24,32.19
KOSDAQ,우리기술,032820,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",3895,82.62,6491.6,50.6,47.6,0.5,26.6543,-2.97561,0.56,-2.87,-0.13,-4.88,12.24,-17.12,2,,"RSI적정, 20선근접, MACD>Sig",3895,3620,4220,4575,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,1.1818181818181819,0.0,60.4,61.9,🔁 MR (반전),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,-4.88,12.24,-17.12
KOSDAQ,YTN,040300,"영화, 비디오물, 방송프로그램 제작 및 배급업",4085,420.14,1947.6,64.2,76.2,9.86,-8.8723,5.58551,2.01,-4.67,23.23,46.15,12.24,33.91,6,★,"RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI)",3830,3560,4230,4635,"영화, 비디오물, 방송프로그램 제작 및 배급업",미디어·콘텐츠,1.4814814814814814,6.657963446475196,60.3,57.8,🔺 Watch (상승 준비),① 강한 상승 추세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,46.15,12.24,33.91
KOSDAQ,넥스틴,348210,특수 목적용 기계 제조업,69500,118.28,7281.5,59.9,55.7,5.35,287.9156,-209.94472,1.36,-2.66,16.22,50.92,12.24,38.68,5,★,"RSI적정, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",67900,63200,73700,79800,특수 목적용 기계 제조업,조선·기계·설비,1.2340425531914894,2.3564064801178204,60.2,68.2,🔺 Watch (상승 준비),② 상승 후 조정,⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,50.92,12.24,38.68
KOSPI,한전KPS,051600,전기 및 통신 공사업,53600,50.28,24120.0,55.6,64.0,1.42,83.5738,-69.32234,0.55,0.19,1.13,4.69,24.75,-20.06,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",53600,51300,57000,60500,전기 및 통신 공사업,기타,1.4782608695652173,0.0,60.2,64.1,↩️ PULL (눌림),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,4.69,24.75,-20.06
KOSPI,HMM,011200,해상 운송업,20150,191.14,190062.5,64.5,76.2,2.93,185.9488,-38.77386,0.77,0.0,6.0,-15.16,24.75,-39.91,3,,"RSI적정, 20선근접, 자금유입(MFI), MACD>Sig",20150,19110,21400,22750,해상 운송업,기타,1.2019230769230769,0.0,60.1,68.8,↩️ PULL (눌림),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ,20251210,20251210,24.75,12.24,-15.16,24.75,-39.91
KOSDAQ,펄어비스,263750,소프트웨어 개발 및 공급업,37700,92.47,24221.4,45.3,43.4,-0.38,-71.0078,-14.04557,1.35,-1.69,4.43,10.56,12.24,-1.68,5,★,"RSI적정, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑)",37700,35350,40550,43650,소프트웨어 개발 및 공급업,IT/전기전자,1.2127659574468086,0.0,60.1,63.8,↩️ PULL (눌림),③ 박스 / 중립,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,10.56,12.24,-1.68
KOSPI,한화솔루션,009830,기초 화학물질 제조업,27200,99.4,46754.8,46.4,35.4,-1.65,50.759,-26.10184,0.6,-2.68,-3.72,-6.04,24.75,-30.79,1,,"RSI적정, MACD>Sig",27200,25700,29000,30950,기초 화학물질 제조업,화학·소재,1.2,0.0,60.0,68.9,🔁 MR (반전),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,-6.04,24.75,-30.79
KOSPI,세진중공업,075580,선박 및 보트 건조업,18080,78.4,10278.4,42.6,50.3,-2.19,110.1427,18.39587,0.48,1.97,-1.36,-30.6,24.75,-55.35,3,,"MACD상승, 장기추세(120↑), MACD>Sig",18080,16810,19600,21250,선박 및 보트 건조업,조선·기계·설비,1.1968503937007875,0.0,60.0,62.6,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,📈 상승 추세가 견고하게 유지되고 있습니다. ,20251210,20251210,24.75,12.24,-30.6,24.75,-55.35
KOSDAQ,루닛,328130,소프트웨어 개발 및 공급업,37100,62.05,10854.3,52.9,61.0,-1.39,91.5503,-77.11751,0.5,-5.36,4.8,-10.6,12.24,-22.84,2,,"RSI적정, 자금유입(MFI), MACD>Sig",37100,34500,40200,43600,소프트웨어 개발 및 공급업,IT/전기전자,1.1923076923076923,0.0,60.0,62.4,🔁 MR (반전),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,-10.6,12.24,-22.84
KOSDAQ,HK이노엔,195940,의약품 제조업,51700,68.97,14646.6,53.8,57.0,1.43,-39.5201,-30.13368,0.61,-2.27,2.17,8.84,12.24,-3.4,4,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",51700,48350,55700,60100,의약품 제조업,바이오·의약품,1.1940298507462686,0.0,59.8,63.8,🔁 MR (반전),③ 박스 / 중립,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,8.84,12.24,-3.4
KOSPI,일동제약,249420,의약품 제조업,32500,4511.82,10282.4,54.8,69.6,10.66,30.647,258.97742,5.16,12.46,8.15,36.55,24.75,11.8,7,★,"RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",30250,28150,33450,36600,의약품 제조업,바이오·의약품,1.5238095238095237,7.43801652892562,59.5,57.0,🔼 BRK (돌파),① 강한 상승 추세,💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,36.55,24.75,11.8
KOSDAQ,폴라리스AI,039980,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2000,54.4,1455.6,47.8,68.5,-0.13,13.5912,0.42433,4.92,-3.15,1.16,-18.03,12.24,-30.27,5,★,"RSI적정, MACD상승, 20선근접, 거래량↑, 자금유입(MFI), MACD>Sig",2000,1861,2165,2350,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,1.1870503597122302,0.0,59.5,67.2,↩️ PULL (눌림),④ 바닥 반등 시도,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,-18.03,12.24,-30.27
KOSDAQ,성광벤드,014620,1차 철강 제조업,26500,50.92,7037.7,46.5,46.0,-1.84,235.6215,-53.23778,1.1,-1.49,-0.75,-24.93,12.24,-37.17,1,,"RSI적정, MACD>Sig",26500,24700,28650,31000,1차 철강 제조업,철강·금속,1.1944444444444444,0.0,59.5,61.6,↩️ PULL (눌림),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,-24.93,12.24,-37.17
KOSPI,KT&G,033780,담배 제조업,141700,253.36,167172.9,49.8,48.4,-0.93,-514.0018,-26.04087,0.63,-2.07,-0.63,7.84,24.75,-16.91,4,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",141700,135700,148900,156700,담배 제조업,기타,1.2,0.0,59.4,68.9,🔁 MR (반전),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,7.84,24.75,-16.91
KOSDAQ,테크윙,089030,특수 목적용 기계 제조업,44400,203.57,16451.8,35.7,41.8,-8.31,14.9808,-38.14659,0.82,-6.43,-0.89,8.56,12.24,-3.68,2,,"장기추세(120↑), MACD>Sig",44400,41300,48150,52200,특수 목적용 기계 제조업,조선·기계·설비,1.2096774193548387,0.0,59.4,69.7,🔁 MR (반전),③ 박스 / 중립,📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251210,20251210,24.75,12.24,8.56,12.24,-3.68
KOSDAQ,코미코,183300,특수 목적용 기계 제조업,86300,52.47,9027.6,46.7,49.1,-2.64,590.344,-30.28266,0.45,-3.68,-1.6,-1.82,12.24,-14.06,1,,"RSI적정, MACD>Sig",86300,80300,93500,101400,특수 목적용 기계 제조업,조선·기계·설비,1.2,0.0,59.4,62.0,🔁 MR (반전),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,20251210,20251210,24.75,12.24,-1.82,12.24,-14.06
KOSPI,코웨이,021240,그외 기타 개인 서비스업,84600,221.68,60835.1,43.3,50.1,-3.42,-30.0935,-113.34416,1.18,-2.08,-5.69,-15.06,24.75,-39.81,-1,,,84600,79100,91200,98400,그외 기타 개인 서비스업,서비스 기타,1.2,0.0,59.3,68.4,🔁 MR (반전),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,20251210,20251210,24.75,12.24,-15.06,24.75,-39.81
KOSPI,후성,093370,기초 화학물질 제조업,7940,113.0,8516.1,41.4,37.1,-4.74,-60.3087,-10.10896,0.58,-3.76,2.19,42.29,24.75,17.54,2,,"정배열(단), 장기추세(120↑)",7940,7380,8610,9330,기초 화학물질 제조업,화학·소재,1.1964285714285714,0.0,59.2,70.6,🔁 MR (반전),② 상승 후 조정,특이사항 없음. 기술적 지표를 참고하세요.,20251210,20251210,24.75,12.24,42.29,24.75,17.54
KOSDAQ,에스앤에스텍,101490,전자부품 제조업,47000,58.14,10027.4,51.1,57.1,-3.36,108.8591,-143.10396,0.62,-10.98,-2.08,-4.86,12.24,-17.1,1,,"RSI적정, MACD>Sig",47000,43700,50900,55200,전자부품 제조업,IT/전기전자,1.1818181818181819,0.0,59.2,61.8,🔁 MR (반전),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,20251210,20251210,24.75,12.24,-4.86,12.24,-17.1
KOSPI,현대차우,005385,기타,206500,191.94,48199.1,61.1,54.9,4.07,1044.5038,-100.52959,0.8,6.5,4.77,21.76,24.75,-2.99,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",204500,192700,218500,233500,기타,자동차·모빌리티,1.1864406779661016,0.9779951100244498,59.0,67.9,🔺 Watch (상승 준비),③ 박스 / 중립,특이사항 없음. 기술적 지표를 참고하세요.,20251210,20251210,24.75,12.24,21.76,24.75,-2.99
KOSPI,카카오페이,377300,금융 지원 서비스업,47800,367.36,64596.8,36.2,29.8,-3.87,-56.7457,-22.9205,0.99,-2.94,-4.78,-9.98,24.75,-34.73,-1,,,47800,45350,50800,54000,금융 지원 서비스업,인터넷/플랫폼·게임,1.2244897959183674,0.0,58.6,65.9,🔁 MR (반전),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,20251210,20251210,24.75,12.24,-9.98,24.75,-34.73
KOSPI,HL홀딩스,060980,기타 금융업,49000,54.97,4514.6,62.7,68.2,7.03,298.0019,-159.47965,1.28,2.3,13.29,16.95,24.75,-7.8,6,★,"RSI적정, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",47150,43850,52100,57100,기타 금융업,금융,1.5,3.923647932131495,58.6,54.8,🔺 Watch (상승 준비),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,16.95,24.75,-7.8
KOSPI,롯데관광개발,032350,여행사 및 기타 여행보조 서비스업,22050,160.13,17538.5,48.5,64.6,5.42,143.0312,-50.03182,0.41,-1.56,8.62,34.53,24.75,9.78,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",21550,20050,23350,25300,여행사 및 기타 여행보조 서비스업,서비스 기타,1.2,2.320185614849188,58.5,65.5,🔺 Watch (상승 준비),② 상승 후 조정,💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,34.53,24.75,9.78
