시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,ret_5d_%,ret_10d_%,ret_60d_%,idx_60d_%,rel_60d_%,EBS,통과,근거,추천매수가,손절가,추천매도가1,추천매도가2,RR1,Now%,LDY_SCORE,ROUTE,AI_COMMENT,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_지수수익률_%,60일_초과수익(α)_%
KOSDAQ,에스티아이,039440,기타,26750,112.87,4234.5,,51.2,7.99,114.8513,55.18595,1.37,4.9,16.81,45.94,13.97,31.97,5,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",25500,23750,27650,30000,1.2285714285714286,4.901960784313726,55.5,🔺 Watch (관찰·돌파예상),📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,45.94,13.97,31.97
KOSPI,기업은행,024110,금융업,21050,193.46,167858.1,,79.4,2.67,53.5178,-1.40727,0.83,2.43,3.95,10.73,27.92,-17.19,5,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",21050,20300,21950,22950,1.2,0.0,55.4,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ,20251205,20251205,27.92,13.97,10.73,27.92,-17.19
KOSPI,동원산업,006040,기타,42700,153.26,18851.2,,33.5,-6.6,-163.577,-172.60087,4.37,-6.15,-7.38,-5.11,27.92,-33.03,0,,거래량↑,42700,39700,46300,50200,1.2,0.0,55.3,🔁 MR (반전),📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251205,20251205,27.92,13.97,-5.11,27.92,-33.03
KOSPI,하나투어,039130,기타,49450,52.23,7659.8,,47.6,4.42,349.4866,40.44809,1.09,4.77,3.02,-4.54,27.92,-32.46,2,,"MACD상승, 20선근접, MACD>Sig",48800,46200,51900,55300,1.1923076923076923,1.331967213114754,55.3,🔻 REV (역추세 반등),📈 상승 추세가 견고하게 유지되고 있습니다. ,20251205,20251205,27.92,13.97,-4.54,27.92,-32.46
KOSDAQ,드림씨아이에스,223250,기타,4930,106.04,1173.3,,83.4,9.17,55.1527,5.29814,2.16,4.67,12.05,34.52,13.97,20.55,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4650,4325,5140,5630,1.5076923076923077,6.021505376344086,55.2,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,34.52,13.97,20.55
KOSPI,현대해상,001450,기타,30250,82.7,27043.5,,54.4,3.48,155.4166,-36.42668,0.59,0.67,9.21,8.62,27.92,-19.3,4,★,"20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",30100,28350,32200,34500,1.2,0.4983388704318937,55.2,🔺 Watch (상승 준비),특이사항 없음. 기술적 지표를 참고하세요.,20251205,20251205,27.92,13.97,8.62,27.92,-19.3
KOSPI,씨에스윈드,112610,기타,44050,101.9,18576.5,,56.6,4.88,329.6148,133.43286,1.53,6.27,9.85,3.53,27.92,-24.39,3,,"MACD상승, 20선근접, 거래량↑, MACD>Sig",43250,40800,46200,49350,1.2040816326530612,1.8497109826589597,54.8,🔻 REV (역추세 반등),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ,20251205,20251205,27.92,13.97,3.53,27.92,-24.39
KOSPI,현대차2우B,005387,기타,216000,620.46,75522.1,,53.6,7.84,466.9566,1215.27122,2.3,10.94,9.76,26.39,27.92,-1.53,5,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",206500,195400,219500,233500,1.1711711711711712,4.600484261501211,54.7,🔺 Watch (관찰·돌파예상),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,26.39,27.92,-1.53
KOSPI,농심,004370,기타,431500,77.15,26246.6,,59.1,-2.84,-2723.2408,-81.43575,0.42,-3.47,-7.1,1.77,27.92,-26.15,1,,장기추세(120↑),431500,407000,461000,493000,1.2040816326530612,0.0,54.6,🔁 MR (반전),특이사항 없음. 기술적 지표를 참고하세요.,20251205,20251205,27.92,13.97,1.77,27.92,-26.15
KOSPI,현대글로비스,086280,운수창고,179300,435.71,134475.0,,69.4,8.3,2016.2891,462.73623,1.64,9.06,11.85,-3.5,27.92,-31.42,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",170500,160800,182100,194700,1.1958762886597938,5.161290322580645,54.4,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,-3.5,27.92,-31.42
KOSPI,이마트,139480,기타,82300,73.55,22711.4,,62.1,3.47,342.404,-45.38787,0.51,5.24,2.88,5.51,27.92,-22.41,5,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",81900,77500,87300,93000,1.2272727272727273,0.4884004884004884,54.2,🔺 Watch (상승 준비),💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251205,20251205,27.92,13.97,5.51,27.92,-22.41
KOSDAQ,레인보우로보틱스,277810,기계,438500,2221.03,85068.4,,76.7,9.38,5652.2687,-1235.00679,1.97,0.8,19.97,58.59,13.97,44.62,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",413000,384000,447500,485000,1.1896551724137931,6.174334140435835,54.0,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,58.59,13.97,44.62
KOSPI,대한항공,003490,운수창고,22250,182.53,81929.1,,48.3,2.08,133.3524,-3.84565,0.88,1.83,3.97,-5.92,27.92,-33.84,1,,"20선근접, MACD>Sig",22250,21450,23200,24200,1.1875,0.0,53.9,↩️ PULL (눌림),특이사항 없음. 기술적 지표를 참고하세요.,20251205,20251205,27.92,13.97,-5.92,27.92,-33.84
KOSPI,한진칼,180640,기타,108500,69.61,72437.1,,62.2,6.64,1004.9572,126.75911,0.76,5.96,10.26,-0.64,27.92,-28.56,2,,"MACD상승, 자금유입(MFI), MACD>Sig",104800,97500,113600,123100,1.2054794520547945,3.5305343511450387,53.7,🔻 REV (역추세 반등),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,-0.64,27.92,-28.56
KOSDAQ,지아이이노베이션,358570,기타,18890,192.35,12028.0,,46.9,6.36,136.9398,-3.27397,1.19,0.53,6.9,1.34,13.97,-12.63,3,,"정배열(단), 장기추세(120↑), MACD>Sig",18290,17010,19830,21500,1.203125,3.280481137233461,53.5,↩️ PULL (눌림),⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,1.34,13.97,-12.63
KOSPI,현대모비스,012330,화학,362500,2222.26,328905.6,,87.1,18.54,6750.2619,1935.01424,2.73,17.12,22.47,12.23,27.92,-15.69,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",315000,293500,347000,379500,1.4883720930232558,15.079365079365079,53.4,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,12.23,27.92,-15.69
KOSPI,LG전자,066570,기타,99700,2777.15,162397.7,,66.9,12.09,924.9627,624.38596,3.62,16.47,15.39,32.76,27.92,4.84,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",91600,85200,101200,110900,1.5,8.842794759825328,52.3,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,32.76,27.92,4.84
KOSDAQ,엔젤로보틱스,455900,기타,31250,124.32,4744.7,,75.3,6.99,323.8793,-63.44115,1.33,0.16,5.22,42.69,13.97,28.72,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",30100,28000,32600,35350,1.1904761904761905,3.820598006644518,52.2,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,42.69,13.97,28.72
KOSDAQ,나우로보틱스,459510,기타,23000,174.93,2979.7,,61.3,7.32,348.4058,-41.09784,0.94,1.55,5.26,24.93,13.97,10.96,3,,"장기추세(120↑), 자금유입(MFI), MACD>Sig",22050,20550,23950,25950,1.2666666666666666,4.308390022675737,51.8,↩️ PULL (눌림),💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,24.93,13.97,10.96
KOSDAQ,큐로셀,372320,기타,44900,201.62,6480.2,,71.6,8.9,365.8961,137.63014,4.53,9.51,11.28,13.81,13.97,-0.16,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",42450,39500,46950,51400,1.5254237288135593,5.771495877502945,51.7,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,13.81,13.97,-0.16
KOSPI,대웅제약,069620,기타,183400,125.97,21249.8,,61.6,7.25,365.8495,-47.65016,1.02,4.03,6.63,27.1,27.92,-0.82,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",176100,163800,190900,207000,1.2032520325203253,4.145371947756956,51.5,🔺 Watch (상승 준비),💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,27.1,27.92,-0.82
KOSPI,현대건설,000720,기타,75100,4735.72,83628.2,,76.3,17.0,1072.9163,410.00384,4.11,12.09,26.64,26.01,27.92,-1.91,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",66100,61500,73100,80000,1.5217391304347827,13.61573373676248,51.3,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,26.01,27.92,-1.91
KOSDAQ,온코크로스,382150,기타,12790,77.85,1537.1,,79.1,5.87,96.0735,-67.19107,0.43,5.7,10.54,27.01,13.97,13.04,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",12440,11570,13490,14620,1.206896551724138,2.8135048231511255,51.2,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,27.01,13.97,13.04
KOSDAQ,리노공업,058470,기타,65400,194.37,49842.5,,73.9,7.74,469.2192,-149.89724,0.43,-4.25,20.22,41.56,13.97,27.59,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",62500,58100,67800,73500,1.2045454545454546,4.64,51.0,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,41.56,13.97,27.59
KOSPI,LG전자우,066575,기타,54500,215.03,9366.4,,63.5,9.9,213.9791,354.99169,2.65,16.33,14.62,47.3,27.92,19.38,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",51100,47500,56400,61800,1.4722222222222223,6.653620352250488,50.8,🔼 BRK (돌파),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,47.3,27.92,19.38
KOSDAQ,현대무벡스,319400,기타,9910,485.91,11037.4,,84.0,8.69,189.1621,-19.542,1.11,5.31,19.83,38.99,13.97,25.02,3,,"장기추세(120↑), 자금유입(MFI), MACD>Sig",9390,8730,10180,11030,1.196969696969697,5.537806176783812,50.5,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,38.99,13.97,25.02
KOSPI,우리금융지주,316140,금융업,28500,268.9,209211.8,,80.6,6.46,257.0181,-1.92199,0.45,7.34,9.83,17.28,27.92,-10.64,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",27550,26100,29350,31300,1.2413793103448276,3.4482758620689653,50.5,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,17.28,27.92,-10.64
KOSDAQ,LS마린솔루션,060370,기타,29900,245.31,15619.4,,76.8,10.79,272.7876,99.53003,2.68,10.74,16.57,28.05,13.97,14.08,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",27800,25850,30700,33650,1.4871794871794872,7.553956834532374,50.4,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,28.05,13.97,14.08
KOSPI,STX엔진,077970,기타,35050,102.86,14071.9,,49.1,8.88,668.9039,34.688,0.7,7.68,14.36,-23.8,27.92,-51.72,3,,"MACD상승, 장기추세(120↑), MACD>Sig",33150,30850,35950,38950,1.2173913043478262,5.731523378582202,50.3,🔻 REV (역추세 반등),📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,-23.8,27.92,-51.72
KOSDAQ,로보티즈,108490,기계,283000,7118.0,41233.3,,87.3,25.81,6685.8452,1052.20045,2.42,21.2,47.55,194.44,13.97,180.47,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",231500,215500,256000,280500,1.53125,22.24622030237581,50.2,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,194.44,13.97,180.47
KOSDAQ,인벤티지랩,389470,기타,86900,1168.42,10748.7,,74.3,28.94,2290.7911,216.77913,0.99,41.07,24.14,104.71,13.97,90.74,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",69400,64600,75200,81600,1.2083333333333333,25.216138328530256,50.2,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,104.71,13.97,90.74
KOSDAQ,와이바이오로직스,338840,기타,26150,211.54,3909.2,,54.3,8.24,122.7496,-8.69207,1.18,7.17,14.19,98.71,13.97,84.74,3,,"정배열(단), 장기추세(120↑), MACD>Sig",24900,23150,27000,29250,1.2,5.020080321285141,50.2,↩️ PULL (눌림),⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,98.71,13.97,84.74
KOSPI,대한해운,005880,기타,1953,97.21,6303.3,,81.6,9.13,25.2711,2.92664,1.23,13.94,13.02,12.96,27.92,-14.96,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",1843,1714,2035,2230,1.4883720930232558,5.968529571351058,49.9,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,12.96,27.92,-14.96
KOSDAQ,뉴로메카,348340,기타,31200,206.61,3547.1,,81.0,9.99,365.4416,29.45669,3.34,1.46,10.44,27.35,13.97,13.38,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",29200,27150,32300,35350,1.5121951219512195,6.8493150684931505,49.3,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,27.35,13.97,13.38
KOSPI,미스토홀딩스,081660,기타,44550,52.45,26772.7,,71.8,5.71,281.1621,-54.7031,1.02,4.21,6.96,10.14,27.92,-17.78,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",43400,40850,46500,49850,1.2156862745098038,2.6497695852534564,49.3,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,10.14,27.92,-17.78
KOSPI,맥쿼리인프라,088980,기타,11650,101.12,55794.4,,67.5,1.37,23.1184,-7.44104,0.85,1.13,1.13,0.69,27.92,-27.23,5,★,"20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",11650,11300,12070,12520,1.2,0.0,48.9,↩️ PULL (눌림),💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251205,20251205,27.92,13.97,0.69,27.92,-27.23
KOSDAQ,엘앤씨바이오,290650,기타,68800,861.85,16937.8,,82.7,23.08,1385.8281,288.04034,2.1,18.62,30.8,63.23,13.97,49.26,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",57600,53500,63600,69700,1.4634146341463414,19.444444444444446,48.6,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,63.23,13.97,49.26
KOSDAQ,지엔씨에너지,119850,기타,35100,236.67,5773.6,,72.7,9.15,649.9311,144.74415,1.16,13.23,23.59,16.81,13.97,2.84,4,★,"MACD상승, 장기추세(120↑), 자금유입(MFI), MACD>Sig",33100,30800,35900,38900,1.2173913043478262,6.042296072507553,48.6,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,16.81,13.97,2.84
KOSDAQ,지노믹트리,228760,기타,27700,94.74,6753.8,,74.1,10.16,163.6694,16.98818,1.82,8.63,5.73,32.54,13.97,18.57,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",25900,24100,28600,31350,1.5,6.94980694980695,48.3,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,32.54,13.97,18.57
KOSPI,비에이치,090460,기타,18450,59.97,6219.8,,75.7,8.75,248.1065,0.73335,0.91,2.79,16.55,-2.43,27.92,-30.35,4,★,"MACD상승, 장기추세(120↑), 자금유입(MFI), MACD>Sig",17470,16250,18940,20550,1.2049180327868851,5.609616485403549,48.1,🔻 REV (역추세 반등),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,-2.43,27.92,-30.35
KOSDAQ,슈어소프트테크,298830,기타,5660,84.14,2978.2,,83.8,10.0,49.576,10.4057,2.34,7.4,12.97,18.41,13.97,4.44,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5300,4930,5860,6410,1.5135135135135136,6.7924528301886795,48.0,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,18.41,13.97,4.44
KOSPI,금강공업,014280,기타,6310,79.1,1850.7,,78.3,6.76,28.398,-13.75679,0.39,-3.81,7.5,45.39,27.92,17.47,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",6090,5660,6600,7150,1.186046511627907,3.6124794745484397,48.0,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,45.39,27.92,17.47
KOSDAQ,에이비엘바이오,298380,기타,190600,5193.38,105068.6,,59.3,12.26,612.0292,-1223.86065,1.44,1.38,6.6,85.05,13.97,71.08,4,★,"거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",174900,162600,189600,205500,1.1951219512195121,8.976558033161806,47.6,↩️ PULL (눌림),⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,85.05,13.97,71.08
KOSDAQ,메지온,140410,기타,84800,167.33,25748.6,,64.6,16.6,1322.9856,178.47355,1.38,8.72,20.45,65.62,13.97,51.66,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",74900,69700,82800,90600,1.5192307692307692,13.21762349799733,47.5,🔺 Watch (관찰·돌파예상),💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,65.62,13.97,51.66
KOSDAQ,넥스틴,348210,기타,73300,106.48,7679.6,,73.9,12.46,987.943,48.33408,1.21,11.74,23.4,63.8,13.97,49.83,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",67100,62400,74200,81200,1.5106382978723405,9.239940387481372,47.5,🔼 BRK (돌파),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,63.8,13.97,49.83
KOSPI,현대차,005380,운수장비,315000,11786.46,644987.0,,77.8,17.26,2963.5526,2900.5919,4.93,20.46,21.39,43.18,27.92,15.26,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",276500,257500,305500,335000,1.5263157894736843,13.924050632911392,47.4,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,43.18,27.92,15.26
KOSPI,신세계,004170,기타,242000,163.41,23341.3,,65.9,8.45,1565.8141,-201.5357,0.97,11.26,6.14,42.44,27.92,14.52,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",230000,214000,249000,270000,1.1875,5.217391304347826,47.4,🔺 Watch (상승 준비),💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,42.44,27.92,14.52
KOSPI,현대오토에버,307950,기타,283500,1576.92,77747.0,,88.3,40.44,9293.8687,2135.5104,2.32,40.35,52.34,70.58,27.92,42.66,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",208000,193400,230000,251500,1.5068493150684932,36.29807692307692,47.1,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,70.58,27.92,42.66
KOSPI,코오롱모빌리티그룹,450140,기타,14570,1265.59,9146.6,,80.9,34.6,350.6424,197.30579,2.27,30.09,67.47,281.41,27.92,253.49,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",11150,10370,12320,13490,1.5,30.672645739910315,46.7,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,281.41,27.92,253.49
KOSPI,우진,105840,기타,18860,1755.84,3809.3,,86.4,24.45,360.127,142.92771,5.76,18.62,33.95,65.0,27.92,37.08,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",15610,14520,17250,18890,1.5045871559633028,20.819987187700193,46.2,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,65.0,27.92,37.08
KOSPI,코리아써키트,007810,기타,39000,674.79,9212.1,,71.5,26.45,491.3169,138.96251,1.41,24.8,38.3,203.98,27.92,176.06,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",31750,29550,35100,38450,1.5227272727272727,22.83464566929134,46.2,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,203.98,27.92,176.06
KOSDAQ,인투셀,287840,기타,66200,633.02,9928.4,,77.0,10.43,575.3034,-274.63938,1.02,0.3,7.99,99.7,13.97,85.73,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",61700,57400,66900,72600,1.2093023255813953,7.293354943273905,46.1,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,99.7,13.97,85.73
