종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,EBS,통과,근거,ATR_MULT,SECTOR_RET_5D,SECTOR_RANK,RR1,Now%,AI_COMMENT,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
051910,LG화학,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,369000,555.42,260485.7,369000,343000,400000,431000,76.3,65.0,85.1,↩️ PULL (눌림),② 상승 후 조정,-8.21,74.47,-8.24,5.67,39.1,1,0.98,0.87,1.0,1.0,0.15,0.52,0.69,52.7,46.3,-2.26,-2515.4495,-0.0469,0.57,-1.86,11.47,0,1,1,0,True,-4.53,-0.81,25.72,3,,"RSI적정, 정배열(단), 장기추세(120↑)",1.8,1.045625,12.0,1.1923076923076923,0.0,🌪️ 에너지 응축 시작 (1일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,27,20251215,20251215,20.05,10.1,25.72,5.67
069960,현대백화점,KOSPI,종합 소매업,종합 소매업,유통·소비재,92900,71.86,21022.2,92900,86300,102700,112500,75.9,71.0,81.1,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,-0.54,22.08,-0.57,-4.07,-13.29,3,1.0,1.0,1.0,1.0,0.36,0.0,0.82,56.7,68.5,-0.46,-395.8568,0.0896,0.68,0.82,11.66,0,1,1,0,True,3.11,-4.42,15.98,6,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",1.8,13.071875,1.0,1.4848484848484849,0.0,🌪️ 에너지 응축 시작 (3일차). 🧱 구조적 지지선(Swing Low) 근접. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),3,28,20251215,20251215,20.05,10.1,15.98,-4.07
024880,케이피에프,KOSDAQ,기타 금속 가공제품 제조업,기타 금속 가공제품 제조업,기타,5370,87.97,1110.7,5370,4890,6090,6810,75.7,60.1,77.5,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,1.51,11.99,-2.5,-17.19,-6.62,8,1.0,1.0,0.66,1.0,0.35,0.0,0.29,55.4,81.0,0.53,17.2666,0.0705,8.7,-2.44,6.57,1,1,1,1,True,1.51,0.75,-7.09,7,★,"RSI적정, MACD상승, 20선근접, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig",2.5,9.752820512820513,3.0,1.5,0.0,🌪️ 8일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),4,29,20251215,20251215,20.05,10.1,-7.09,-17.19
001040,CJ,KOSPI,기타 금융업,기타 금융업,금융,177000,138.3,51643.3,177000,164600,191900,207000,75.5,59.9,86.4,↩️ PULL (눌림),⑤ 하락 / 약세,1.37,11.39,1.34,-30.2,-23.98,2,0.99,0.87,1.0,1.0,0.21,0.04,0.67,53.0,62.9,-2.39,-587.7259,-0.179,0.49,-2.1,11.0,0,1,1,0,True,-4.84,1.2,-10.15,4,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입",1.8,2.128108108108108,10.0,1.2016129032258065,0.0,🌪️ 에너지 응축 시작 (2일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,30,20251215,20251215,20.05,10.1,-10.15,-30.2
079550,LIG넥스원,KOSPI,무기 및 총포탄 제조업,무기 및 총포탄 제조업,기타,387000,646.87,85140.0,387000,359500,420000,452500,75.5,78.2,85.6,↩️ PULL (눌림),④ 바닥 반등 시도,-8.94,-36.45,-8.97,-41.87,-71.82,0,0.98,0.88,1.0,1.0,0.36,0.62,0.74,51.2,49.2,0.3,3947.5873,0.0764,1.33,-0.69,14.22,0,0,0,1,False,0.0,5.16,-21.82,4,★,"RSI적정, MACD상승, 20선근접, 거래량↑, MACD>Sig",2.0,9.752820512820513,3.0,1.2,0.0,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),4,31,20251215,20251215,20.05,10.1,-21.82,-41.87
145020,휴젤,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,220500,101.78,27130.4,220500,205000,239500,258000,75.2,61.9,84.7,↩️ PULL (눌림),⑤ 하락 / 약세,-6.17,-40.16,-10.18,-42.46,-58.77,2,1.0,0.89,1.0,1.0,0.1,0.0,0.75,54.2,52.8,-2.16,1494.9143,-0.0257,0.92,-0.55,9.56,1,1,1,0,True,0.46,-6.57,-32.36,1,,"RSI적정, MACD>Sig",1.8,9.752820512820513,3.0,1.2258064516129032,0.0,🌪️ 에너지 응축 시작 (2일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,32,20251215,20251215,20.05,10.1,-32.36,-42.46
089890,코세스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,21500,196.03,3565.8,21500,19990,23350,25150,75.1,55.7,88.0,↩️ PULL (눌림),② 상승 후 조정,-28.09,190.15,-32.1,53.4,171.54,2,1.0,0.89,1.0,1.0,0.26,0.11,0.25,39.9,37.1,-18.88,-600.3155,-0.0041,2.49,-0.66,27.66,0,1,1,0,True,-15.69,-23.89,63.5,3,,"거래량↑, 정배열(단), 장기추세(120↑)",1.8,4.067833333333334,8.0,1.2251655629139073,0.0,🌪️ 에너지 응축 시작 (2일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,33,20251215,20251215,20.05,10.1,63.5,53.4
356860,티엘비,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,58000,299.99,5702.9,58000,53900,62900,67800,75.1,59.2,86.1,↩️ PULL (눌림),② 상승 후 조정,-19.56,159.51,-23.57,30.85,140.9,30,0.98,0.88,1.0,1.0,0.2,0.23,0.55,28.2,51.0,-11.72,-976.5752,-0.2442,1.16,-2.37,15.85,0,1,1,0,True,-14.2,-12.78,40.95,2,,"정배열(단), 장기추세(120↑)",1.8,6.214821428571428,4.0,1.1951219512195121,0.0,🌪️ 30일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,34,20251215,20251215,20.05,10.1,40.95,30.85
001440,대한전선,KOSPI,절연선 및 케이블 제조업,절연선 및 케이블 제조업,기타,24400,1343.19,45493.1,23450,21100,27000,30550,75.0,74.5,68.4,🔼 BRK (돌파),① 강한 상승 추세,-1.41,47.61,-1.44,30.2,12.24,2,0.65,1.0,0.36,0.59,0.48,1.0,0.74,69.2,64.4,7.1,24.9592,0.2104,1.75,2.09,13.69,0,1,1,1,False,7.25,13.23,50.25,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,9.752820512820513,3.0,0.7878787878787878,4.051172707889126,🌪️ 에너지 응축 시작 (2일차). 💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),1,35,20251215,20251215,20.05,10.1,50.25,30.2
009540,HD한국조선해양,KOSPI,기타 금융업,기타 금융업,금융,437000,520.56,309278.5,437000,406000,483000,529000,74.9,73.8,86.8,↩️ PULL (눌림),④ 바닥 반등 시도,0.11,16.38,0.08,-13.85,-18.99,0,1.0,1.0,1.0,1.0,0.34,0.48,0.71,57.7,62.5,2.02,2617.9004,0.019,0.7,-0.28,12.0,0,0,0,1,False,-0.46,8.44,6.2,6,★,"RSI적정, MACD상승, 20선근접, 장기추세(120↑), 자금유입, MACD>Sig",2.0,2.128108108108108,10.0,1.4838709677419355,0.0,📉 매도세 우위. 💸 자금 유입 지속. 📈 상승 모멘텀 개선. ,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),4,36,20251215,20251215,20.05,10.1,6.2,-13.85
014970,삼륭물산,KOSDAQ,"골판지, 종이 상자 및 종이용기 제조업","골판지, 종이 상자 및 종이용기 제조업",기타,8200,113.23,1240.2,8080,7260,9290,10510,74.8,68.5,81.6,🔼 BRK (돌파),④ 바닥 반등 시도,3.14,36.89,-0.87,-5.64,18.28,5,0.95,1.0,0.33,0.85,0.48,0.02,0.74,55.9,85.4,4.57,78.6844,0.2176,0.69,0.8,25.5,0,1,1,1,False,11.72,10.36,4.46,7,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,9.752820512820513,3.0,1.1595744680851063,1.4851485148514851,🌪️ 5일 연속 응축 중! 폭발 임박. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),4,37,20251215,20251215,20.05,10.1,4.46,-5.64
089970,브이엠,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,26850,165.57,6554.5,26700,24800,29500,32300,74.6,69.1,88.8,🔺 Watch (상승 준비),② 상승 후 조정,1.51,121.35,-2.5,71.56,102.74,0,1.0,1.0,1.0,0.94,0.53,0.08,0.7,59.3,69.6,3.64,149.2909,-0.1542,1.19,-0.37,33.58,0,0,0,1,False,-4.62,12.34,81.66,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.0,4.067833333333334,8.0,1.2926829268292683,0.5617977528089888,📉 매도세 우위. 💸 자금 유입 지속. ,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,38,20251215,20251215,20.05,10.1,81.66,71.56
010120,LS ELECTRIC,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,483000,898.09,144900.0,483000,449000,524000,565000,74.5,74.0,85.9,↩️ PULL (눌림),② 상승 후 조정,2.77,75.32,2.74,34.51,39.95,0,0.99,0.88,1.0,1.0,0.38,0.9,0.76,60.9,61.3,1.42,-1924.7915,-0.1094,0.94,-1.38,22.12,0,0,0,1,False,-6.76,9.03,54.56,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,-3.310909090909091,16.0,1.2058823529411764,0.0,📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,39,20251215,20251215,20.05,10.1,54.56,34.51
005940,NH투자증권,KOSPI,금융 지원 서비스업,금융 지원 서비스업,서비스 기타,20950,140.41,74654.1,20950,19930,22200,23400,74.5,52.3,79.6,↩️ PULL (눌림),⑤ 하락 / 약세,-1.18,9.29,-1.21,-23.28,-26.08,3,1.0,0.62,0.6,1.0,0.2,0.05,0.8,56.2,39.4,0.22,-24.1584,-0.0176,1.0,-0.41,5.45,1,1,1,1,True,-0.71,1.45,-3.23,4,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",1.8,2.22421052631579,9.0,1.2254901960784315,0.0,🌪️ 에너지 응축 시작 (3일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,40,20251215,20251215,20.05,10.1,-3.23,-23.28
007390,네이처셀,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,23000,256.27,14820.1,23000,21350,24950,26900,74.1,71.4,86.7,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-16.82,-18.29,-20.83,-15.25,-36.9,0,0.97,0.88,1.0,1.0,0.44,0.18,0.57,63.6,63.2,0.01,-7.377,0.224,2.38,-1.55,32.16,0,0,0,1,False,4.78,0.22,-5.15,4,★,"RSI적정, MACD상승, 20선근접, 거래량↑, 자금유입",2.0,9.752820512820513,3.0,1.1818181818181819,0.0,📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),4,41,20251215,20251215,20.05,10.1,-5.15,-15.25
006260,LS,KOSPI,기타 금융업,기타 금융업,금융,187000,317.47,59279.0,187000,173900,203000,218500,73.5,70.2,86.2,↩️ PULL (눌림),④ 바닥 반등 시도,-6.97,5.65,-7.0,-20.48,-29.72,0,1.0,0.89,1.0,1.0,0.38,0.25,0.83,59.0,54.4,1.37,1183.98,0.0859,1.06,0.65,14.18,0,0,0,1,False,-0.64,7.53,-0.43,5,★,"RSI적정, MACD상승, 20선근접, 장기추세(120↑), MACD>Sig",2.0,2.128108108108108,10.0,1.2213740458015268,0.0,🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),4,42,20251215,20251215,20.05,10.1,-0.43,-20.48
006400,삼성SDI,KOSPI,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,303000,1032.17,244174.2,303000,283000,327000,350500,73.3,73.6,84.0,↩️ PULL (눌림),② 상승 후 조정,-4.42,71.87,-4.45,30.32,36.5,0,0.98,0.82,0.98,1.0,0.33,1.0,0.77,62.9,55.2,0.32,-1092.3911,-0.0348,0.88,-2.31,11.97,0,0,0,1,True,-3.5,1.34,50.37,4,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",1.8,1.1777777777777778,11.0,1.2,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,43,20251215,20251215,20.05,10.1,50.37,30.32
005930,삼성전자,KOSPI,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,104800,21654.19,6203780.5,104800,98000,112900,121000,73.2,74.8,83.1,↩️ PULL (눌림),② 상승 후 조정,4.17,76.13,4.14,16.94,40.76,0,0.98,0.8,0.97,1.0,0.31,1.0,0.74,61.4,50.9,1.67,83.1977,-0.1272,1.14,-0.88,17.71,0,0,0,1,True,-4.29,3.97,36.99,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",2.0,6.214821428571428,4.0,1.1911764705882353,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,44,20251215,20251215,20.05,10.1,36.99,16.94
285130,SK케미칼,KOSPI,합성고무 및 플라스틱 물질 제조업,합성고무 및 플라스틱 물질 제조업,기타,74900,198.22,12956.8,73500,66400,84200,94800,73.1,54.8,75.8,🔥 SQZ (폭발대기),③ 박스 / 중립,-3.97,17.21,-4.0,0.17,-18.16,1,0.9,1.0,0.46,0.81,0.25,0.11,0.29,70.4,63.0,4.95,-205.654,0.0518,3.95,0.76,10.98,0,1,1,1,False,5.49,4.76,20.22,6,★,"MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입",2.5,9.752820512820513,3.0,1.0941176470588236,1.9047619047619049,🌪️ 에너지 응축 시작 (1일차). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),3,45,20251215,20251215,20.05,10.1,20.22,0.17
067310,하나마이크론,KOSDAQ,반도체 제조업,반도체 제조업,반도체,24000,191.59,15930.8,24000,22300,26050,28050,73.0,53.9,85.0,↩️ PULL (눌림),② 상승 후 조정,-7.69,102.36,-11.7,19.42,83.75,10,0.99,0.89,1.0,1.0,0.13,0.1,0.66,43.8,53.8,-3.27,-100.5793,-0.0652,0.51,-0.07,13.02,0,1,1,0,True,-4.38,-5.14,29.52,1,,장기추세(120↑),1.8,-2.9254545454545453,15.0,1.2058823529411764,0.0,🌪️ 10일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,46,20251215,20251215,20.05,10.1,29.52,19.42
042660,한화오션,KOSPI,선박 및 보트 건조업,선박 및 보트 건조업,조선·기계·설비,113300,1018.28,347166.4,113300,105300,122900,132400,72.8,83.0,87.0,↩️ PULL (눌림),④ 바닥 반등 시도,-13.45,27.88,-13.48,-16.58,-7.49,0,0.98,0.88,1.0,1.0,0.44,1.0,0.76,50.5,46.1,-0.44,566.3521,0.183,0.65,0.31,22.36,0,0,0,0,False,-0.61,7.9,3.47,5,★,"RSI적정, MACD상승, 20선근접, 장기추세(120↑), MACD>Sig",2.0,4.067833333333334,8.0,1.2,0.0,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간. (매수 유효),76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),4,47,20251215,20251215,20.05,10.1,3.47,-16.58
302440,SK바이오사이언스,KOSPI,기초 의약물질 제조업,기초 의약물질 제조업,기타,53000,54.99,41535.6,53000,49750,56900,60800,72.8,57.0,74.1,↩️ PULL (눌림),⑤ 하락 / 약세,-2.93,3.31,-2.96,-17.93,-32.06,3,0.98,0.76,0.92,1.0,0.2,0.0,0.77,60.7,59.1,0.31,-183.5255,-0.0415,0.87,-0.72,8.14,1,1,1,1,True,0.0,-0.75,2.12,4,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",1.8,9.752820512820513,3.0,1.2,0.0,🌪️ 에너지 응축 시작 (3일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),5,48,20251215,20251215,20.05,10.1,2.12,-17.93
329180,HD현대중공업,KOSPI,선박 및 보트 건조업,선박 및 보트 건조업,조선·기계·설비,551000,861.99,578336.3,551000,512000,609000,667000,72.7,81.7,87.6,🔺 Watch (상승 준비),④ 바닥 반등 시도,-8.62,24.38,-8.65,-9.52,-10.99,0,1.0,1.0,1.0,1.0,0.38,0.86,0.72,50.9,64.4,-0.38,2000.1925,0.0911,0.56,0.03,16.23,0,0,0,0,False,1.47,6.99,10.53,7,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.0,4.067833333333334,8.0,1.4871794871794872,0.0,📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간. (매수 유효),76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),4,49,20251215,20251215,20.05,10.1,10.53,-9.52
010140,삼성중공업,KOSPI,선박 및 보트 건조업,선박 및 보트 건조업,조선·기계·설비,25700,596.05,226160.0,25700,24000,28250,30800,72.4,69.7,84.5,↩️ PULL (눌림),③ 박스 / 중립,-1.91,52.34,-1.94,-1.07,16.97,0,1.0,1.0,0.98,1.0,0.23,0.56,0.74,56.4,65.5,1.17,76.3599,-0.0017,0.69,0.19,11.6,0,0,0,1,False,-0.77,6.2,18.98,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",1.8,4.067833333333334,8.0,1.5,0.0,📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),3,50,20251215,20251215,20.05,10.1,18.98,-1.07
095340,ISC,KOSDAQ,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,조선·기계·설비,103000,198.84,21833.0,103000,95700,111700,120400,72.3,65.6,86.6,↩️ PULL (눌림),② 상승 후 조정,23.8,92.88,19.79,35.79,74.27,0,0.98,0.88,1.0,1.0,0.42,0.11,0.81,50.7,51.8,0.18,-1007.9103,-0.4292,0.53,0.92,39.77,0,0,0,1,True,-6.45,-7.29,45.89,4,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",2.0,4.067833333333334,8.0,1.1917808219178083,0.0,🧱 구조적 지지선(Swing Low) 근접. ✅ 20일선 눌림목 구간.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,51,20251215,20251215,20.05,10.1,45.89,35.79
140410,메지온,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,76300,164.24,23167.7,76100,70700,84100,92100,72.3,67.0,85.8,🔺 Watch (상승 준비),② 상승 후 조정,7.62,82.1,3.61,22.14,63.49,0,1.0,1.0,1.0,0.97,0.33,0.07,0.67,64.9,61.3,3.34,-642.6694,-0.3746,1.37,-0.83,32.01,0,0,0,1,False,-1.55,-2.93,32.24,6,★,"RSI적정, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입",2.0,9.752820512820513,3.0,1.3928571428571428,0.2628120893561104,📉 매도세 우위. 💸 자금 유입 지속. ,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),2,52,20251215,20251215,20.05,10.1,32.24,22.14
062040,산일전기,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,144800,539.7,44084.6,144800,134600,160100,175300,72.2,67.7,85.2,↩️ PULL (눌림),③ 박스 / 중립,-0.34,76.59,-0.37,-1.36,41.22,0,1.0,1.0,1.0,1.0,0.26,0.5,0.77,58.0,80.5,1.3,320.6842,-0.0147,0.97,-0.75,17.55,0,0,0,1,False,-2.16,8.06,18.69,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.0,-3.310909090909091,16.0,1.5,0.0,📉 매도세 우위. 💰 외국인/기관 수급 집중. ✅ 20일선 눌림목 구간.,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),3,53,20251215,20251215,20.05,10.1,18.69,-1.36
006360,GS건설,KOSPI,건물 건설업,건물 건설업,건설·부동산,19780,152.66,16928.0,19780,18660,22050,24250,72.1,67.6,85.2,🔺 Watch (상승 준비),④ 바닥 반등 시도,4.38,-9.47,4.35,-18.41,-44.84,0,1.0,1.0,0.82,1.0,0.35,0.06,0.67,59.5,61.8,2.72,81.7893,0.0347,1.48,-0.67,11.49,0,0,0,1,False,0.15,5.1,1.64,8,★,"RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",1.8,5.961,5.0,2.0267857142857144,0.0,📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ,76.2,70.6,82.1,🔥 과열,1.유통·소비재(+13.1%) / 2.철강·금속(+12.1%) / 3.기타(+9.8%) / 4.IT/전기전자(+6.2%) / 5.건설·부동산(+6.0%),4,54,20251215,20251215,20.05,10.1,1.64,-18.41
