종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,NEWS_SCORE,NEWS_REASON,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,주봉20선_상회,주봉추세,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,ML_SCORE,TOTAL_SCORE,켈리_수량,켈리_금액(원),MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
455900,엔젤로보틱스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,30300,58.19,,30300,28150,33550,36800,60.4,54.6,61.9,0.0,,↩️ PULL (눌림),③ 박스 / 중립,-3.04,31.17,-5.49,4.54,12.4,9,0.58,0.59,1.0,1.0,0.03,0.0,0.71,41.3,31.8,-2.81,31044,-2.4,,-165.7628,-0.0427,0.79,-2.12,27570,1,11.43,0,1,1,0,True,-7.48,-0.98,14.77,O,▲,4,,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑)",1.8,5,16.5,30965,▼,X,X,8.520588235294117,13.023529411764706,4.0,1.5116279069767442,0.0,1,🌪️ 9일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,65.19999694824219,61.8,5,164923,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),3,142,20260107,20260107,26.05,10.23,14.77,4.54
126730,코칩,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,15630,92.82,,15340,13850,19820,24300,60.3,66.4,64.3,0.0,,🔼 BRK (돌파),④ 바닥 반등 시도,-4.98,18.32,-7.43,-13.15,-0.45,0,0.9,1.0,0.44,0.79,0.4,0.0,0.51,60.6,70.3,4.94,15398,1.5,,22.5515,0.1883,3.34,1.88,13850,1,13.95,0,0,0,1,False,6.69,7.79,-2.92,O,▲,14,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, OBV매집, RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,104,160.9,14725,▲,O,O,6.8311111111111105,15.4375,2.0,2.353932584269663,1.8904823989569755,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ,89.5999984741211,69.1,104,1608560,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),4,143,20260107,20260107,26.05,10.23,-2.92,-13.15
298040,효성중공업,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,1825000,945.1,,1825000,1697000,2017000,2209000,60.1,65.3,73.7,0.0,,↩️ PULL (눌림),③ 박스 / 중립,-9.29,87.18,-20.29,-4.22,44.21,0,0.57,0.57,1.0,1.0,0.32,0.77,0.74,43.7,56.3,-2.58,1836071,-0.6,,1792.8956,0.205,0.93,0.02,1976400,-1,14.51,0,0,0,0,False,-0.82,-1.35,21.83,O,▲,6,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 장기추세(120↑), MACD>Sig",2.0,1,182.5,1812836,▲,O,X,-0.968,-10.621,15.0,1.5,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ,31.299999237060547,51.5,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),3,144,20260107,20260107,26.05,10.23,21.83,-4.22
200710,에이디테크놀로지,KOSDAQ,반도체 제조업,반도체 제조업,반도체,31150,133.75,,30750,29450,34700,38600,60.1,59.7,67.6,0.0,,🔺 Watch (상승 준비),③ 박스 / 중립,5.59,51.21,3.14,4.93,32.44,0,0.8,0.62,0.43,0.85,0.3,0.03,0.68,57.1,68.2,4.31,33101,-5.9,,136.3108,-0.4055,0.74,-2.53,29487,1,38.85,0,0,0,1,False,-12.38,15.58,15.16,O,▲,8,★,"주봉20선↑, 주봉추세우상향, RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.0,48,148.4,33945,▲,X,X,10.503809523809524,12.358095238095236,3.0,2.088235294117647,1.3008130081300813,1,📉 매도세 우위. 💸 자금 유입 지속. ,83.5,67.1,48,1484493,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),3,145,20260107,20260107,26.05,10.23,15.16,4.93
251270,넷마블,KOSPI,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,인터넷/플랫폼·게임,48500,110.62,,48500,46350,51100,53600,60.0,47.2,65.2,0.0,,🔺 Watch (상승 준비),④ 바닥 반등 시도,-4.34,-21.77,-15.34,-42.43,-64.74,3,0.46,0.29,0.48,1.0,0.23,0.01,0.72,45.3,47.9,-1.24,49067,-1.16,,191.4017,0.0641,1.35,-0.06,51270,-1,4.07,1,1,1,0,True,0.21,-1.32,-16.38,X,▼,1,,"주봉역배열주의, RSI적정, MACD상승, 거래량↑, MACD>Sig",1.8,51,247.3,48877,▲,X,X,0.35250000000000004,-13.81,16.0,1.2093023255813953,0.0,-1,🌪️ 에너지 응축 시작 (3일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,48.0,56.4,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),4,146,20260107,20260107,26.05,10.23,-16.38,-42.43
214370,케어젠,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,67600,55.07,,67600,64100,76500,85300,59.8,70.5,70.3,0.0,,🔁 MR (반전),③ 박스 / 중립,-7.27,76.04,-9.72,-2.93,57.27,0,0.97,0.72,0.69,1.0,0.36,0.0,0.68,49.5,42.9,-1.94,70664,-4.34,,-13.8834,0.0313,0.52,-0.62,64190,1,19.57,0,0,0,0,False,-2.73,-0.29,7.3,O,▲,8,★,"주봉20선↑, 주봉추세우상향, OBV매집, RSI적정, MACD상승, 정배열(단), 장기추세(120↑)",2.0,13,90.4,69512,▲,X,O,6.295128205128205,10.954786324786324,5.0,2.5428571428571427,0.0,1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,64.4000015258789,61.2,13,903820,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),3,147,20260107,20260107,26.05,10.23,7.3,-2.93
454910,두산로보틱스,KOSPI,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,86800,1884.06,,83700,75300,108900,134000,59.8,73.7,64.9,0.0,,🔼 BRK (돌파),③ 박스 / 중립,7.43,37.56,-3.57,-2.58,-5.41,0,0.73,1.0,0.36,0.59,0.42,1.0,0.36,53.4,66.4,6.75,83961,3.38,,244.3826,0.2351,4.38,1.75,74050,1,12.64,0,0,0,1,False,10.01,9.32,23.47,O,▲,11,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,23,192.5,80499,▲,O,X,8.520588235294117,13.023529411764706,4.0,1.9217391304347826,3.7037037037037033,1,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,53.0,57.8,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),3,148,20260107,20260107,26.05,10.23,23.47,-2.58
448900,한국피아이엠,KOSDAQ,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,54300,254.85,,54300,48850,65700,77100,59.7,67.3,84.5,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,-16.59,293.19,-19.04,86.15,274.42,0,0.8,1.0,0.36,1.0,0.73,0.14,0.75,38.5,32.5,1.78,50583,7.35,,-656.9056,0.818,1.15,0.11,42650,1,41.37,0,0,0,1,False,17.03,9.04,96.38,O,▲,8,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",2.5,19,106.8,47066,▲,O,X,10.133333333333333,4.7825,6.0,2.091743119266055,0.0,1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,83.5,66.8,19,1068333,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),5,149,20260107,20260107,26.05,10.23,96.38,86.15
006730,서부T&D,KOSDAQ,일반 및 생활 숙박시설 운영업,일반 및 생활 숙박시설 운영업,기타,12080,182.59,,12080,11260,13700,15320,59.7,63.4,74.0,0.0,,↩️ PULL (눌림),② 상승 후 조정,7.28,21.9,4.83,21.5,3.13,0,0.75,0.73,1.0,1.0,0.08,0.08,0.7,34.5,42.4,-4.23,12693,-4.83,,-150.2076,-0.1869,0.86,-1.58,11266,1,19.08,0,0,0,0,True,-3.36,-6.5,31.73,O,▲,4,,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑)",2.0,74,90.3,12618,▼,X,X,6.295128205128205,10.954786324786324,5.0,1.975609756097561,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,79.30000305175781,65.6,74,903209,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),2,150,20260107,20260107,26.05,10.23,31.73,21.5
100090,SK오션플랜트,KOSPI,1차 철강 제조업,1차 철강 제조업,철강·금속,19790,105.31,,19790,18400,21650,23450,59.7,58.7,67.4,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,9.88,-3.46,-1.12,-42.02,-46.43,0,0.51,0.51,1.0,1.0,0.1,0.01,0.76,46.4,68.9,0.51,19948,-0.79,,58.0045,-0.1151,0.79,0.06,17745,1,13.25,0,0,0,1,True,-2.51,-3.93,-15.97,X,▼,1,,"주봉역배열주의, RSI적정, 20선근접, 자금유입, MACD>Sig",2.0,126,249.4,20056,▼,X,X,3.267692307692308,21.01076923076923,1.0,1.3381294964028776,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,58.29999923706055,59.3,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),5,151,20260107,20260107,26.05,10.23,-15.97,-42.02
000150,두산,KOSPI,기타 금융업,기타 금융업,금융,758000,1556.73,,758000,704000,838000,918000,59.6,65.9,72.4,0.0,,🔁 MR (반전),③ 박스 / 중립,-18.32,25.7,-29.32,1.34,-17.27,0,0.57,0.58,1.0,1.0,0.26,1.0,0.57,37.3,36.5,-6.9,779964,-2.82,,-2595.5862,0.1444,1.6,-0.9,880600,-1,21.63,0,0,0,0,True,-5.01,-0.26,27.39,O,▲,5,★,"주봉20선↑, 주봉추세우상향, MACD상승, 거래량↑, 장기추세(120↑)",2.0,3,227.4,772197,▲,X,X,1.2916129032258064,-7.02483870967742,11.0,1.4814814814814814,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. 📉 과매도 기술적 반등 기대.,64.5,61.1,0,67125,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),3,152,20260107,20260107,26.05,10.23,27.39,1.34
009540,HD한국조선해양,KOSPI,기타 금융업,기타 금융업,금융,418000,1048.43,,418000,388500,462000,506000,59.6,66.7,72.1,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-3.24,27.05,-14.24,-25.33,-15.92,0,0.57,0.57,1.0,1.0,0.25,0.86,0.84,42.9,41.9,-1.04,404355,3.37,,-793.4463,0.1139,1.45,1.32,438600,-1,15.73,0,0,0,0,False,1.83,-0.71,0.72,X,▲,6,★,"주봉추세우상향, 주봉역배열주의, HMA추세↑, OBV매집, MACD상승, 거래량↑, 장기추세(120↑), VWAP상회",2.0,5,209.0,401240,▲,O,O,1.2916129032258064,-7.02483870967742,11.0,1.4915254237288136,0.0,-1,🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,43.5,54.8,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),4,153,20260107,20260107,26.05,10.23,0.72,-25.33
270660,에브리봇,KOSDAQ,가정용 기기 제조업,가정용 기기 제조업,기타,21450,71.88,,21350,20100,24250,27100,59.6,62.7,65.1,0.0,,🔺 Watch (상승 준비),③ 박스 / 중립,9.38,30.24,6.93,0.05,11.47,0,0.79,0.71,0.86,0.95,0.26,0.0,0.71,51.1,70.6,3.5,23690,-9.46,,95.674,-0.2785,0.86,-2.08,20138,1,24.39,0,0,0,1,False,-2.72,13.43,10.28,O,▲,8,★,"주봉20선↑, 주봉추세우상향, RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.0,43,92.2,22388,▲,X,X,6.295128205128205,10.954786324786324,5.0,2.074074074074074,0.468384074941452,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ,70.80000305175781,63.0,43,921551,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),3,154,20260107,20260107,26.05,10.23,10.28,0.05
049470,비트플래닛,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,991,79.81,,991,937,1179,1366,59.1,72.7,76.3,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-13.07,55.09,-15.52,-69.11,36.32,0,1.0,1.0,0.77,1.0,0.43,0.0,0.28,45.6,67.0,-0.88,1137,-12.85,,35.4282,0.6951,4.34,-2.42,937,1,31.26,0,0,0,0,False,11.1,-0.2,-58.88,X,▼,4,,"주봉역배열주의, HMA추세↑, RSI적정, MACD상승, 20선근접, 거래량↑, 자금유입, MACD>Sig",2.5,1544,153.1,948,▲,O,X,6.8311111111111105,15.4375,2.0,3.4814814814814814,0.0,1,📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,82.5,66.1,1544,1530904,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),4,155,20260107,20260107,26.05,10.23,-58.88,-69.11
012210,삼미금속,KOSDAQ,기타 금속 가공제품 제조업,기타 금속 가공제품 제조업,기타,8000,75.94,,8000,7440,11630,15260,59.1,64.7,72.2,0.0,,↩️ PULL (눌림),② 상승 후 조정,-25.86,94.65,-28.31,14.77,75.88,0,1.0,1.0,1.0,1.0,0.11,0.0,0.5,33.5,0.1,-33.37,10307,-22.38,,-733.8999,-1.7805,1.0,-2.17,13739,-1,68.23,0,0,0,0,True,-39.53,-42.36,25.0,X,▲,0,,"주봉추세우상향, 주봉역배열주의, 정배열(단), 장기추세(120↑)",2.0,202,161.8,10336,▼,X,X,6.295128205128205,10.954786324786324,5.0,6.482142857142857,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,66.69999694824219,61.4,202,1617988,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),2,156,20260107,20260107,26.05,10.23,25.0,14.77
087010,펩트론,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,246500,394.61,,246500,229000,274500,302500,59.0,62.7,73.0,0.0,,🔁 MR (반전),④ 바닥 반등 시도,-13.51,25.38,-15.96,-26.53,6.61,0,0.61,0.62,1.0,1.0,0.23,0.27,0.7,38.8,39.2,-2.62,252453,-2.36,,1919.1688,0.2859,0.68,-0.25,267350,-1,23.67,0,0,0,0,False,-2.57,1.02,-16.3,X,▼,0,,"주봉역배열주의, HMA추세↑, MACD상승, MACD>Sig",2.0,2,59.6,244943,▲,O,X,6.295128205128205,10.954786324786324,5.0,1.6,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ,81.69999694824219,65.8,2,596250,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),4,157,20260107,20260107,26.05,10.23,-16.3,-26.53
081150,티플랙스,KOSDAQ,1차 비철금속 제조업,1차 비철금속 제조업,철강·금속,2860,62.25,,2860,2720,3110,3360,58.8,48.2,62.5,0.0,,🔺 Watch (상승 준비),④ 바닥 반등 시도,-2.39,-17.1,-4.84,-18.12,-35.87,1,0.68,0.48,0.61,1.0,0.22,0.0,0.3,41.5,79.4,-0.11,2950,-3.07,,4.2358,0.0423,12.59,-2.14,2942,-1,4.68,1,1,1,0,True,0.88,1.24,-7.89,X,▼,5,★,"주봉역배열주의, HMA추세↑, OBV매집, MACD상승, 20선근접, 거래량↑, 자금유입, MACD>Sig",2.5,874,250.0,2835,▲,O,O,3.267692307692308,21.01076923076923,1.0,1.7857142857142858,0.0,-1,🌪️ 에너지 응축 시작 (1일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,50.29999923706055,56.2,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),4,158,20260107,20260107,26.05,10.23,-7.89,-18.12
003490,대한항공,KOSPI,항공 여객 운송업,항공 여객 운송업,기타,22100,469.11,,22100,21500,23050,24000,58.8,50.8,61.0,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-0.67,-9.61,-11.67,-28.26,-52.58,5,0.6,0.23,0.13,1.0,0.1,0.34,0.7,46.2,48.9,-1.62,22401,-1.35,,-47.3408,-0.0833,1.45,-1.54,21540,1,5.4,1,1,1,0,True,-3.07,-2.21,-2.21,X,▼,0,,"주봉역배열주의, RSI적정, 거래량↑, 정배열(단)",1.8,113,249.7,22619,▼,X,X,6.295128205128205,10.954786324786324,5.0,1.5833333333333333,0.0,1,🌪️ 5일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,22.899999618530273,48.0,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),5,159,20260107,20260107,26.05,10.23,-2.21,-28.26
000100,유한양행,KOSPI,의약품 제조업,의약품 제조업,바이오·의약품,113200,386.57,,113200,110900,117300,121400,58.6,48.6,61.9,0.0,,🔺 Watch (상승 준비),④ 바닥 반등 시도,-3.5,0.98,-14.5,-32.26,-41.99,2,0.68,0.2,0.06,1.0,0.13,0.26,0.75,37.0,39.2,-1.51,113564,-0.32,,-76.8887,0.0722,1.15,0.05,110930,1,5.18,1,1,1,0,True,0.09,-2.75,-6.21,X,▼,-2,,"주봉역배열주의, MACD상승",1.8,22,249.0,113102,▼,O,X,5.738421052631579,3.0410526315789475,8.0,1.7826086956521738,0.0,1,🌪️ 에너지 응축 시작 (2일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,22.899999618530273,47.9,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),4,160,20260107,20260107,26.05,10.23,-6.21,-32.26
000810,삼성화재,KOSPI,보험업,보험업,금융,485500,356.98,,485500,466500,535000,584000,58.4,62.7,72.1,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,-6.99,3.08,-17.99,-18.52,-39.89,0,1.0,0.56,0.35,1.0,0.2,0.24,0.76,47.4,40.2,-2.8,490974,-1.11,,-2123.8275,-0.0059,0.94,0.18,466800,1,24.96,0,0,0,0,True,-2.12,-0.51,7.53,O,▲,5,★,"주봉20선↑, 주봉추세우상향, RSI적정, 정배열(단), 장기추세(120↑)",2.0,1,93.8,491430,▼,X,X,1.2916129032258064,-7.02483870967742,11.0,2.6052631578947367,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,68.0999984741211,61.3,1,938434,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),5,161,20260107,20260107,26.05,10.23,7.53,-18.52
452260,한화갤러리아,KOSPI,종합 소매업,종합 소매업,유통·소비재,1276,57.57,,1276,1186,1487,1698,58.3,63.9,71.2,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,18.15,-0.08,7.15,-10.78,-43.05,0,0.9,0.9,1.0,1.0,0.22,0.0,0.63,60.2,68.2,-1.54,1333,-4.28,,-18.5444,-0.5679,0.15,-2.54,1587,-1,55.62,0,0,0,0,True,-9.7,-17.04,15.27,O,▲,6,★,"주봉20선↑, 주봉추세우상향, RSI적정, 정배열(단), 장기추세(120↑), 자금유입",2.0,1162,148.4,1378,▼,X,X,-2.3925,2.5018749999999996,9.0,2.3444444444444446,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,99.5,70.7,1162,1483578,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),5,162,20260107,20260107,26.05,10.23,15.27,-10.78
128820,대성산업,KOSPI,연료 소매업,연료 소매업,유통·소비재,6660,78.7,,6660,6190,9330,12000,58.1,60.7,72.5,0.0,,↩️ PULL (눌림),② 상승 후 조정,20.22,16.84,9.22,33.09,-26.13,0,1.0,1.0,1.0,1.0,0.13,0.0,0.36,44.4,26.9,-16.94,7116,-6.42,,-415.2966,-0.6429,0.18,-2.09,9948,-1,91.96,0,0,0,0,True,-13.28,-36.87,59.14,O,▲,4,,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑)",2.0,277,184.8,7159,▼,X,X,-2.3925,2.5018749999999996,9.0,5.680851063829787,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,85.9000015258789,66.4,277,1848239,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),2,163,20260107,20260107,26.05,10.23,59.14,33.09
376300,디어유,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,36100,119.84,,36100,34000,40050,44000,58.1,63.7,70.9,0.0,,↩️ PULL (눌림),⑤ 하락 / 약세,9.39,-40.43,6.94,-23.66,-59.2,0,0.72,0.6,0.86,1.0,0.11,0.02,0.73,59.4,67.0,-1.03,38417,-6.03,,-22.0902,-0.5337,1.32,-1.67,34015,1,31.11,0,0,0,0,True,-8.03,-2.96,-13.43,X,▼,1,,"주봉역배열주의, RSI적정, 거래량↑, 정배열(단), 자금유입",2.0,69,249.1,39930,▼,X,X,6.8311111111111105,15.4375,2.0,1.880952380952381,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,54.0,56.9,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),5,164,20260107,20260107,26.05,10.23,-13.43,-23.66
015750,성우하이텍,KOSDAQ,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,6670,61.74,,6670,6480,7160,7640,58.1,49.1,60.7,0.0,,↩️ PULL (눌림),② 상승 후 조정,-9.0,9.88,-11.45,10.38,-8.89,1,0.98,0.4,0.15,1.0,0.13,0.0,0.66,41.2,37.6,-2.55,6735,-0.98,,-40.3002,-0.0195,1.55,-0.97,6486,1,8.31,1,1,1,0,True,-1.48,-0.45,20.61,O,▲,5,★,"주봉20선↑, 주봉추세우상향, 거래량↑, 정배열(단), 장기추세(120↑)",1.8,205,137.1,6722,▼,X,X,10.133333333333333,4.7825,6.0,2.5789473684210527,0.0,1,🌪️ 에너지 응축 시작 (1일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,90.0,67.7,205,1371020,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),2,165,20260107,20260107,26.05,10.23,20.61,10.38
