LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
161,001430,세아베스틸지주,KOSPI,철강·금속,67200,282.77,24099.3,0.0,0.0,WAIT,WAIT,3,False,1,True,45.2,45.2,50.5,45.6,34.0,0.0,42.4,43.4,16.5,79.4,3.09,0.0,RR3.1 + 진입적정,0,67200.0,63900.0,77400.0,83600.0,,-0.88,1.42,69456,-3.5,특이사항 없음,2,6.29,42.4,-5.31,저점추세 양호,,,추세 관망,NORMAL,26.7,1차 철강 제조업,28276530650.0,47.7,16.19,1,0,-7.95,-6.41,-5.49,6.5,-20.38,132.93,-1.48,-44.56,89.4,0.396,0.347,0,12.0,0,0,1.1,0.34,0,0,0,0,1,62090.0,-3.25,-0.1285,True,X,▲,72358,▼,X,X,-0.68,250,0,1,1,1,92500.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.91,5.0,3.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,1차 철강 제조업,-2.5495238095238095,12.832857142857144,8.0,0.07366071428571429,0.002003982304993219,0.32653061224489793,OK,34.0,OK,43.93184429723719,43.93184429723719,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,45.2,45.2,45.2,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,3.091,0.98,0.98,0.0,0.0,0.0,v22_calibrated,,,,,,True,15.2,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
162,047040,대우건설,KOSPI,건설·부동산,30150,3137.87,123888.7,0.0,0.0,WAIT,WAIT,3,False,1,True,51.3,51.3,68.2,20.5,79.3,0.0,42.2,56.0,58.8,26.5,3.78,0.0,RR3.8 + 진입적정,0,30150.0,27450.0,40350.0,43350.0,,-1.21,0.32,19492,78.63,특이사항 없음,0,24.62,55.2,-3.9,AI 강점,,,추세 관망,NORMAL,26.7,건물 건설업,313787233300.0,61.7,46.45,0,0,-6.07,-6.22,-8.08,24.07,422.53,771.39,16.09,398.35,727.86,0.118,0.093,1,12.0,0,0,2.05,0.42,0,0,0,0,1,25935.0,54.68,-0.5169,False,O,▲,33797,▼,X,X,0.0,250,0,1,1,1,49650.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.96,4.0,3.8,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,건물 건설업,-6.305,-11.665000000000001,15.0,0.12497038616441601,0.06711252501679008,0.013157894736842105,OK,79.3,OK,11.0,11.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,51.3,51.3,51.3,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,3.778,0.956,0.956,0.0,0.0,0.0,v22_calibrated,,,,,,True,33.8,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
163,214370,케어젠,KOSDAQ,기타,100500,92.9,53983.6,0.0,0.0,WAIT,WAIT,3,False,1,True,44.2,44.2,51.5,36.0,45.9,0.0,41.5,44.5,15.5,80.6,1.11,0.0,밸런스우수 + RR1.1 + 진입적정,0,100500.0,89900.0,112300.0,153800.0,,-0.48,0.75,110160,38.38,특이사항 없음,0,11.02,52.1,-0.6,저점추세 양호,,,추세 관망,NORMAL,26.7,기초 의약물질 제조업,9290140350.0,42.8,20.77,0,0,-0.79,-4.65,-6.86,17.41,-15.48,58.77,9.43,-39.66,15.24,0.371,0.145,1,12.0,1,0,1.03,0.59,0,0,0,0,-1,111670.0,-8.77,-0.2663,False,X,▲,102066,▼,X,X,-0.2,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,10.55,4.0,1.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,기초 의약물질 제조업,14.16297520661157,25.03429752066116,3.0,0.07526652452025587,-0.034194731929332416,0.11578947368421053,OK,45.9,OK,25.211515804928467,25.211515804928467,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,44.2,44.2,44.2,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,1.113,0.984,0.984,0.0,0.0,0.0,v22_calibrated,,,,,,True,11.7,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
164,022100,포스코DX,KOSPI,서비스 기타,34650,424.35,52680.0,0.0,0.0,WAIT,WAIT,3,False,1,True,55.7,55.7,85.3,46.1,15.7,0.0,41.5,49.0,69.6,13.0,1.0,0.0,RR1.0 + 진입적정,0,34650.0,31800.0,37500.0,41150.0,⚡눌림회복,-0.73,2.33,34259,-4.32,특이사항 없음,0,5.13,56.6,0.73,STRUCT 강점,,,추세 관망,NORMAL,26.7,"건축기술, 엔지니어링 및 관련 기술 서비스업",42435032875.0,51.1,15.84,0,0,1.17,-1.98,-0.43,7.78,-11.49,29.29,-0.2,-35.67,-14.24,0.432,0.185,0,9.3,1,0,1.13,0.55,0,0,0,1,1,32715.0,1.14,-0.1656,False,X,▲,35309,▼,X,X,0.29,250,0,1,1,1,45600.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,8.23,4.0,1.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,"건축기술, 엔지니어링 및 관련 기술 서비스업",-0.9725806451612903,4.045806451612902,10.0,0.04638218923933209,0.010161780775093023,0.3728813559322034,OK,15.7,OK,49.91534964447201,49.91534964447201,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,55.7,55.7,55.7,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,1.0,0.939,0.939,0.0,0.0,0.0,v22_calibrated,,,,,,True,8.2,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
165,086790,하나금융지주,KOSPI,금융,123100,1393.03,337746.7,0.0,0.0,WAIT,WAIT,3,False,1,True,47.4,47.4,54.3,56.1,16.0,0.0,41.0,42.1,40.1,49.9,1.2,0.0,RR1.2 + 진입적정,0,123100.0,116500.0,131000.0,133700.0,,-1.99,1.38,118752,33.17,특이사항 없음,0,3.35,50.8,-0.74,저점추세 양호,,,추세 관망,NORMAL,26.7,기타 금융업,139303199150.0,54.3,9.06,0,1,-2.76,-2.76,-0.16,3.01,3.62,27.7,-4.97,-20.56,-15.83,0.203,0.203,1,7.3,0,0,1.06,0.46,0,0,0,0,1,116300.0,3.66,-0.1221,True,O,▲,127905,▼,X,X,1.5,250,0,1,1,1,138900.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.36,4.0,1.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,ATR_3.5x,45,0.0,기타 금융업,-0.11499999999999994,16.38736842105263,7.0,0.03649762098178021,0.084942189002517,0.011904761904761904,OK,16.0,OK,46.0,46.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,47.4,47.4,47.4,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,1.197,0.972,0.972,0.0,0.0,0.0,v22_calibrated,,,,,,True,6.4,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
166,092790,넥스틸,KOSPI,철강·금속,17360,114.54,4513.9,0.0,0.0,WAIT,WAIT,3,False,1,True,50.0,50.0,69.0,17.5,76.8,0.0,40.7,54.4,59.3,25.9,2.16,0.0,RR2.2 + 진입적정,0,17360.0,14750.0,23000.0,23650.0,,0.01,0.39,16399,7.03,특이사항 없음,0,3.99,51.9,-3.82,AI 강점,,,추세 관망,NORMAL,26.7,1차 철강 제조업,11454236970.0,77.1,45.74,0,0,-7.07,-7.66,9.46,5.21,56.12,56.82,-2.77,31.94,13.29,0.167,0.066,1,12.0,0,0,2.01,0.27,0,0,0,0,-1,24790.0,5.86,-0.6435,False,O,▲,20685,▼,X,X,0.0,250,0,1,1,1,26600.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.03,6.0,2.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,1차 철강 제조업,-2.5495238095238095,12.832857142857144,8.0,0.10348090849242922,0.036855583169785974,0.12790697674418605,OK,76.8,OK,11.0,11.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,50.0,50.0,50.0,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,2.161,0.961,0.961,0.0,0.0,0.0,v22_calibrated,,,,,,True,32.5,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
167,241520,DSC인베스트먼트,KOSDAQ,기타,15220,173.4,4048.5,0.0,0.0,WAIT,WAIT,3,False,1,True,50.1,50.1,66.2,17.8,82.5,0.0,40.6,55.5,64.7,19.1,4.4,0.0,RR4.4 + 진입적정,0,15220.0,14220.0,19620.0,20200.0,,-1.86,0.54,14651,-13.69,특이사항 없음,0,8.51,53.5,-3.63,AI 강점,,,추세 관망,NORMAL,26.7,신탁업 및 집합투자업,17340124310.0,62.1,27.64,0,0,-3.85,-11.82,-5.11,7.64,71.98,110.8,-0.34,47.8,67.27,0.279,0.108,0,12.0,0,0,2.46,0.28,0,0,0,0,1,13717.0,3.88,-0.5137,True,O,▲,16632,▼,X,X,1.71,250,0,1,1,1,22700.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.57,6.0,4.4,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,신탁업 및 집합투자업,14.16297520661157,25.03429752066116,3.0,0.09301670733996621,0.014982684556267724,0.06493506493506493,OK,82.5,OK,12.652389864609221,12.652389864609221,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,50.1,50.1,50.1,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,4.4,0.961,0.961,0.0,0.0,0.0,v22_calibrated,,,,,,True,28.9,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
168,085660,차바이오텍,KOSDAQ,기타,15410,97.3,14326.6,0.0,0.0,WAIT,WAIT,3,False,1,True,43.6,43.6,7.6,60.2,82.6,0.0,40.6,50.1,75.0,6.2,2.66,0.0,RR2.7 + 진입적정,0,15410.0,14250.0,18500.0,19010.0,,-1.75,1.78,18920,5.85,특이사항 없음,0,-13.43,22.7,-10.12,AI 강점,,저점 이탈,추세 관망,NORMAL,26.7,기초 의약물질 제조업,9729852755.0,30.9,21.66,0,0,1.58,-8.82,-14.1,-12.44,-25.73,16.13,-20.42,-49.91,-27.4,0.712,0.156,1,8.5,0,0,1.55,0.19,0,0,0,0,-1,17200.0,-18.55,-0.1961,True,X,▲,15795,▼,X,X,0.33,250,0,1,1,1,22900.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.53,5.0,2.7,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,SWING_60D,60,0.0,기초 의약물질 제조업,14.16297520661157,25.03429752066116,3.0,0.04269027533141745,-0.06859079689895849,0.2755102040816326,OK,82.6,OK,47.0,47.0,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,mean_revert,32.0,5.0,70,20260512,20260512,,43.6,43.6,43.6,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,2.664,0.987,0.987,0.0,0.0,0.0,v22_calibrated,,,,,,True,20.1,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
169,499790,GS피앤엘,KOSPI,금융,47700,131.84,9459.3,0.0,0.0,WAIT,WAIT,3,False,1,True,47.5,47.5,50.3,24.4,87.9,0.0,40.4,54.2,63.5,20.6,4.94,0.0,RR4.9 + 진입적정,0,47700.0,45250.0,59800.0,67000.0,,-1.53,1.45,51807,-1.43,특이사항 없음,0,7.98,47.2,-7.81,AI 강점,,,추세 관망,NORMAL,26.7,기타 금융업,13183539250.0,48.8,30.51,0,0,-5.36,-13.59,-6.65,6.59,-22.06,24.06,-1.39,-46.24,-19.47,0.635,0.347,0,12.0,1,0,1.14,0.27,0,0,0,0,-1,63500.0,-7.93,-0.6556,True,X,▲,55827,▼,X,X,-0.79,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.14,5.0,4.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,기타 금융업,-0.11499999999999994,16.38736842105263,7.0,0.09696016771488469,0.0020200387757388296,0.08333333333333333,OK,87.9,OK,40.0,40.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,47.5,47.5,47.5,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,4.939,0.971,0.971,0.0,0.0,0.0,v22_calibrated,,,,,,True,25.4,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
170,107640,한중엔시에스,KOSDAQ,인프라·에너지,59300,196.21,5375.5,0.0,0.0,WAIT,WAIT,3,False,1,True,48.7,48.7,70.2,24.9,53.1,0.0,40.4,49.4,45.3,43.4,2.91,0.0,RR2.9 + 진입적정,0,59300.0,54600.0,73000.0,76300.0,,-3.48,0.82,58365,-13.21,특이사항 없음,0,11.71,53.8,-6.4,STRUCT 강점,,,추세 관망,NORMAL,26.7,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",19621306300.0,71.7,40.58,0,0,-5.87,-15.16,-12.15,14.26,15.15,12.1,6.28,-9.03,-31.43,0.243,0.067,0,12.0,1,0,1.95,0.39,0,0,0,0,-1,74060.0,1.6,-0.6802,False,O,▲,66117,▼,X,X,3.02,250,0,1,1,1,78100.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.93,5.0,2.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",-1.2492857142857148,37.48142857142857,2.0,0.09046013008913516,0.03969365679716335,0.011494252873563218,OK,53.1,OK,22.544691249094754,22.544691249094754,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,48.7,48.7,48.7,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,2.915,0.966,0.966,0.0,0.0,0.0,v22_calibrated,,,,,,True,23.1,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
171,051910,LG화학,KOSPI,화학·소재,388500,4090.87,274251.3,0.0,0.0,WAIT,WAIT,3,False,1,True,47.2,47.2,57.4,51.7,17.6,0.0,40.4,42.2,39.8,50.2,2.13,0.0,RR2.1 + 진입적정,0,388500.0,365500.0,437500.0,447000.0,,-1.67,2.19,352926,21.25,특이사항 없음,0,12.2,57.1,-0.13,저점추세 양호,,,추세 관망,NORMAL,26.7,기초 화학물질 제조업,409086740244.0,57.7,29.58,0,0,-8.26,-9.44,-0.77,9.13,25.12,-1.27,1.15,0.94,-44.8,0.203,0.203,1,11.3,0,0,1.14,0.52,0,0,0,0,1,364575.0,10.08,-0.2816,True,O,▲,429008,▼,X,X,-1.06,250,0,1,1,1,465500.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.92,4.0,2.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,기초 화학물질 제조업,-3.9686666666666666,5.9911111111111115,11.0,0.05635227063798492,0.060573920971737645,0.034482758620689655,OK,17.6,OK,42.05420250317583,42.05420250317583,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,47.2,47.2,47.2,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,2.13,0.972,0.972,0.0,0.0,0.0,v22_calibrated,,,,,,True,12.6,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
172,010820,퍼스텍,KOSPI,기타,12870,293.83,6276.9,0.0,0.0,WAIT,WAIT,3,False,1,True,48.4,48.4,63.6,19.9,75.0,0.0,40.3,52.8,55.1,31.1,7.92,0.0,RR7.9 + 진입적정,0,12870.0,12130.0,18730.0,22600.0,,-1.4,0.29,10225,70.31,특이사항 없음,0,15.73,33.6,-5.69,AI 강점,,,추세 관망,NORMAL,26.7,무기 및 총포탄 제조업,29382732825.0,55.9,37.51,0,0,-0.46,-9.81,-13.8,12.99,170.95,220.15,5.01,146.77,176.62,0.167,0.088,1,12.0,0,0,5.26,0.26,0,0,0,0,1,10681.0,25.87,-0.3527,True,O,▲,13070,▼,X,X,0.0,250,0,1,1,1,27500.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.75,5.0,7.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,무기 및 총포탄 제조업,14.16297520661157,25.03429752066116,3.0,0.10212010212010211,0.03837753634221415,0.7252747252747253,OK,75.0,OK,5.0,5.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,48.4,48.4,48.4,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,7.919,0.968,0.968,0.0,0.0,0.0,v22_calibrated,,,,,,True,45.5,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
173,051900,LG생활건강,KOSPI,화학·소재,264000,212.75,40398.5,0.0,0.0,WAIT,WAIT,3,False,1,True,53.3,53.3,80.2,46.3,13.3,0.0,40.2,46.6,66.9,16.4,1.6,0.0,RR1.6 + 진입적정,0,264000.0,246500.0,292000.0,299500.0,,-1.38,1.18,259478,-0.68,특이사항 없음,0,2.45,58.9,2.43,STRUCT 강점,,,추세 관망,NORMAL,26.7,기타 화학제품 제조업,21275427250.0,64.4,15.67,0,0,-1.68,-5.55,4.35,6.02,-1.68,-11.56,-1.96,-25.86,-55.09,0.57,0.536,0,7.6,1,1,1.49,0.4,0,0,0,1,1,252050.0,1.74,-0.082,True,O,▲,273276,▲,X,X,-0.19,250,0,1,-1,1,310500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,6.63,5.0,1.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기타 화학제품 제조업,-3.9686666666666666,5.9911111111111115,11.0,0.038014069264069264,0.10868062917806476,0.0,OK,13.3,OK,55.21356051322312,55.21356051322312,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,53.3,53.3,53.3,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,1.6,0.948,0.948,0.0,0.0,0.0,v22_calibrated,,,,,,True,10.6,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
174,091580,상신이디피,KOSDAQ,2차전지,24350,113.44,3245.4,0.0,0.0,WAIT,WAIT,3,False,1,True,48.5,48.5,58.5,19.8,86.1,0.0,40.0,54.8,66.3,17.1,4.5,0.0,RR4.5 + 진입적정,0,24350.0,22750.0,31550.0,32550.0,,-1.25,0.7,22149,77.6,특이사항 없음,0,13.8,40.3,-5.74,AI 강점,,,추세 관망,NORMAL,26.7,일차전지 및 이차전지 제조업,11344222550.0,46.8,41.98,0,0,-4.51,-10.15,-9.14,13.52,55.69,89.35,5.54,31.51,45.82,0.183,0.145,1,12.0,0,0,1.77,0.34,0,0,0,0,1,23152.5,9.93,-0.42,True,O,▲,26673,▼,X,X,-0.39,250,0,1,1,1,36650.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.57,6.0,4.5,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,일차전지 및 이차전지 제조업,-8.938461538461539,12.234615384615383,9.0,0.0962158990906424,0.04052483647814689,0.36666666666666664,OK,86.1,OK,12.719922283386765,12.719922283386765,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,48.5,48.5,48.5,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,4.5,0.967,0.967,0.0,0.0,0.0,v22_calibrated,,,,,,True,29.6,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
175,425420,티에프이,KOSDAQ,IT/전기전자,60600,169.42,7482.4,0.0,0.0,WAIT,WAIT,3,False,1,True,46.4,46.4,50.9,58.7,12.9,0.0,39.8,40.8,45.8,42.7,5.7,0.0,RR5.7 + 진입적정,0,60600.0,57600.0,77700.0,88800.0,,-2.42,1.31,57067,6.12,특이사항 없음,0,3.85,48.4,-5.72,저점추세 양호,,,추세 관망,NORMAL,26.7,전자부품 제조업,16942217800.0,54.3,24.83,0,0,-7.9,-17.21,-5.02,7.26,40.77,61.17,-0.72,16.59,17.64,0.204,0.204,1,12.0,1,0,1.14,0.17,0,0,0,0,1,59210.0,6.19,-0.6067,True,O,▲,69186,▼,X,X,-1.52,250,0,1,1,1,103000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.95,5.0,5.7,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,전자부품 제조업,4.306989247311828,19.851182795698925,5.0,0.08616218764733616,0.07062332742837388,0.16923076923076924,OK,12.9,OK,41.2386559579276,41.2386559579276,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,70,20260512,20260512,,46.4,46.4,46.4,24.18,24.18,FRESH,0.537,,False,0.3,True,MATURE,5621.0,5.7,0.976,0.976,0.0,0.0,0.0,v22_calibrated,,,,,,True,28.2,,ELITE_SCORE,MATURE,5621,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
